Datetime,equity
2024-09-17 00:00:00+00:00,1000000.0
2024-09-18 00:00:00+00:00,1000000.0
2024-09-19 00:00:00+00:00,1413252.382924015
2024-09-20 00:00:00+00:00,1456052.4623593837
2024-09-21 00:00:00+00:00,1559230.889069081
2024-09-22 00:00:00+00:00,1432199.9043730851
2024-09-23 00:00:00+00:00,1464745.8919374547
2024-09-24 00:00:00+00:00,1344801.16098286
2024-09-25 00:00:00+00:00,1206830.2490329656
2024-09-26 00:00:00+00:00,1133340.0745173919
2024-09-27 00:00:00+00:00,1406506.7064410928
2024-09-28 00:00:00+00:00,1304982.5037226807
2024-09-29 00:00:00+00:00,1346882.8220038544
2024-09-30 00:00:00+00:00,1043556.8103347169
2024-10-01 00:00:00+00:00,1188179.9584048297
2024-10-02 00:00:00+00:00,1586838.4228091761
2024-10-03 00:00:00+00:00,1618803.1067864727
2024-10-04 00:00:00+00:00,1748952.4563201468
2024-10-05 00:00:00+00:00,1630431.047174191
2024-10-06 00:00:00+00:00,1471591.9241931785
2024-10-07 00:00:00+00:00,1374857.8280772986
2024-10-08 00:00:00+00:00,1374857.8280772986
2024-10-09 00:00:00+00:00,1090097.0931885312
2024-10-10 00:00:00+00:00,993975.8959499609
2024-10-11 00:00:00+00:00,976694.2409354169
2024-10-12 00:00:00+00:00,966667.7559915353
2024-10-13 00:00:00+00:00,966667.7559915353
2024-10-14 00:00:00+00:00,1182969.1471719316
2024-10-15 00:00:00+00:00,1180482.5578202968
2024-10-16 00:00:00+00:00,1180482.5578202968
2024-10-17 00:00:00+00:00,1180482.5578202968
2024-10-18 00:00:00+00:00,1150270.6895441408
2024-10-19 00:00:00+00:00,1131062.40203612
2024-10-20 00:00:00+00:00,1132532.3915844122
2024-10-21 00:00:00+00:00,1042712.8372161748
2024-10-22 00:00:00+00:00,1079497.3949861145
2024-10-23 00:00:00+00:00,1566107.483096262
2024-10-24 00:00:00+00:00,1566107.483096262
2024-10-25 00:00:00+00:00,1788336.6622877421
2024-10-26 00:00:00+00:00,1502021.2525315364
2024-10-27 00:00:00+00:00,1452148.6165216067
2024-10-28 00:00:00+00:00,1207646.5852474875
2024-10-29 00:00:00+00:00,1454319.564107458
2024-10-30 00:00:00+00:00,1248884.1310174894
2024-10-31 00:00:00+00:00,1438269.925880809
2024-11-01 00:00:00+00:00,1503649.9203292541
2024-11-02 00:00:00+00:00,1503649.9203292541
2024-11-03 00:00:00+00:00,1354654.721426282
2024-11-04 00:00:00+00:00,1559778.8731781915
2024-11-05 00:00:00+00:00,1301308.3921993983
2024-11-06 00:00:00+00:00,2368916.7284424193
2024-11-07 00:00:00+00:00,2968610.459896443
2024-11-08 00:00:00+00:00,3568724.0101670865
2024-11-09 00:00:00+00:00,5884422.845524241
2024-11-10 00:00:00+00:00,5006887.486983037
2024-11-11 00:00:00+00:00,6445448.541937966
2024-11-12 00:00:00+00:00,4611570.924886215
2024-11-13 00:00:00+00:00,3380133.3583995067
2024-11-14 00:00:00+00:00,3380133.3583995067
2024-11-15 00:00:00+00:00,2810047.410146726
2024-11-16 00:00:00+00:00,2576701.911809838
2024-11-17 00:00:00+00:00,2805057.2460367074
2024-11-18 00:00:00+00:00,2246775.567773174
2024-11-19 00:00:00+00:00,1751976.7127769636
2024-11-20 00:00:00+00:00,1631774.0430595982
2024-11-21 00:00:00+00:00,1415002.4418938176
2024-11-22 00:00:00+00:00,1415002.4418938176
2024-11-23 00:00:00+00:00,1372827.70044825
2024-11-24 00:00:00+00:00,1339367.2548417668
2024-11-25 00:00:00+00:00,1155923.6411106035
2024-11-26 00:00:00+00:00,1155923.6411106035
2024-11-27 00:00:00+00:00,1725160.0218303197
2024-11-28 00:00:00+00:00,1388728.5932977758
2024-11-29 00:00:00+00:00,1388728.5932977758
2024-11-30 00:00:00+00:00,1293931.388187511
2024-12-01 00:00:00+00:00,1293931.388187511
2024-12-02 00:00:00+00:00,1035617.2639746096
2024-12-03 00:00:00+00:00,1072235.7567658897
2024-12-04 00:00:00+00:00,1018227.7307317803
2024-12-05 00:00:00+00:00,736361.0027246575
2024-12-06 00:00:00+00:00,761583.2951354007
2024-12-07 00:00:00+00:00,718978.5250364435
2024-12-08 00:00:00+00:00,747454.3753411144
2024-12-09 00:00:00+00:00,868006.9497544148
2024-12-10 00:00:00+00:00,666896.4196621362
2024-12-11 00:00:00+00:00,666896.4196621362
2024-12-12 00:00:00+00:00,538471.118786966
2024-12-13 00:00:00+00:00,538471.118786966
2024-12-14 00:00:00+00:00,518733.7063895386
2024-12-15 00:00:00+00:00,558247.1911139266
2024-12-16 00:00:00+00:00,471510.6447837012
2024-12-17 00:00:00+00:00,464481.9660706459
2024-12-18 00:00:00+00:00,627682.4199445453
2024-12-19 00:00:00+00:00,594363.8571759015
2024-12-20 00:00:00+00:00,754210.3909395876
2024-12-21 00:00:00+00:00,754210.3909395876
2024-12-22 00:00:00+00:00,754210.3909395876
2024-12-23 00:00:00+00:00,823309.7934862552
2024-12-24 00:00:00+00:00,834354.0031071958
2024-12-25 00:00:00+00:00,834354.0031071958
2024-12-26 00:00:00+00:00,1108963.7866782506
2024-12-27 00:00:00+00:00,805674.1067981645
2024-12-28 00:00:00+00:00,805674.1067981645
2024-12-29 00:00:00+00:00,800971.8357017777
2024-12-30 00:00:00+00:00,736610.1592606603
2024-12-31 00:00:00+00:00,736610.1592606603
2025-01-01 00:00:00+00:00,736610.1592606603
2025-01-02 00:00:00+00:00,822868.1374203418
2025-01-03 00:00:00+00:00,913485.082687726
2025-01-04 00:00:00+00:00,880197.7411910546
2025-01-05 00:00:00+00:00,880197.7411910546
2025-01-06 00:00:00+00:00,734341.1323006015
2025-01-07 00:00:00+00:00,914376.8852354145
2025-01-08 00:00:00+00:00,1491838.6207897156
2025-01-09 00:00:00+00:00,1396809.0284888085
2025-01-10 00:00:00+00:00,1330964.3605332419
2025-01-11 00:00:00+00:00,1229327.0831167575
2025-01-12 00:00:00+00:00,1201855.2698756966
2025-01-13 00:00:00+00:00,1222019.323009765
2025-01-14 00:00:00+00:00,1222019.323009765
2025-01-15 00:00:00+00:00,1853096.0894017667
2025-01-16 00:00:00+00:00,1493581.374495871
2025-01-17 00:00:00+00:00,1323596.1200215728
2025-01-18 00:00:00+00:00,1171608.467662878
2025-01-19 00:00:00+00:00,964432.8981270944
