,equity,nav
2018-11-12,1195495.3402705966,1.1954953402705966
2018-11-13,1211843.0849712945,1.2118430849712944
2018-11-14,1241729.1851009524,1.2417291851009524
2018-11-15,1234918.235642771,1.234918235642771
2018-11-16,1221218.9598324143,1.2212189598324144
2018-11-19,1228757.789286005,1.228757789286005
2018-11-20,1263990.6480039395,1.2639906480039396
2018-11-21,1267612.1064386545,1.2676121064386545
2018-11-22,1275893.310208078,1.275893310208078
2018-11-23,1298460.805918737,1.298460805918737
2018-11-26,1322340.699368654,1.322340699368654
2018-11-27,1333023.546453962,1.3330235464539621
2018-11-28,1345259.5294211325,1.3452595294211325
2018-11-29,1340139.5363107778,1.3401395363107778
2018-11-30,1386386.228173121,1.3863862281731212
2018-12-03,1345253.3579348584,1.3452533579348585
2018-12-04,1380273.9942067734,1.3802739942067734
2018-12-05,1367534.449204916,1.367534449204916
2018-12-06,1381157.2047730384,1.3811572047730385
2018-12-07,1369665.1981151795,1.3696651981151795
2018-12-10,1393843.5121237903,1.3938435121237904
2018-12-11,1365721.2453399696,1.3657212453399696
2018-12-12,1368815.7884576523,1.3688157884576524
2018-12-13,1362330.998193867,1.362330998193867
2018-12-14,1365274.23935209,1.36527423935209
2018-12-17,1355450.427953764,1.355450427953764
2018-12-18,1349886.4837629022,1.3498864837629023
2018-12-19,1364713.5139669098,1.3647135139669098
2018-12-20,1378955.2109979005,1.3789552109979004
2018-12-21,1396754.9459351157,1.3967549459351156
2018-12-24,1404502.6896750024,1.4045026896750024
2018-12-25,1427191.9487949973,1.4271919487949973
2018-12-26,1413745.5433692313,1.4137455433692312
2018-12-27,1400693.0662336347,1.4006930662336348
2018-12-28,1378895.9719381435,1.3788959719381435
2019-01-02,1380160.111962155,1.380160111962155
2019-01-03,1353507.1910597137,1.3535071910597136
2019-01-04,1325637.2616184172,1.325637261618417
2019-01-07,1324587.2412045007,1.3245872412045006
2019-01-08,1328013.2897976504,1.3280132897976504
2019-01-09,1333172.1513913595,1.3331721513913595
2019-01-10,1336308.456976284,1.336308456976284
2019-01-11,1334055.2777242286,1.3340552777242285
2019-01-14,1334829.6379584104,1.3348296379584104
2019-01-15,1351818.5464546152,1.3518185464546153
2019-01-16,1335309.9349446306,1.3353099349446307
2019-01-17,1340518.468156069,1.3405184681560691
2019-01-18,1325498.0380166594,1.3254980380166594
2019-01-21,1302206.736323777,1.3022067363237768
2019-01-22,1307784.802116105,1.3077848021161051
2019-01-23,1311874.2648911618,1.3118742648911619
2019-01-24,1302800.0819769523,1.3028000819769523
2019-01-25,1306325.5049385235,1.3063255049385236
2019-01-28,1325816.07622998,1.32581607622998
2019-01-29,1341548.6947909456,1.3415486947909456
2019-01-30,1328183.5332187063,1.3281835332187062
2019-01-31,1287182.3897378403,1.2871823897378403
2019-02-01,1301589.628795283,1.3015896287952828
2019-02-11,1298038.512879413,1.2980385128794132
2019-02-12,1308837.5190008488,1.3088375190008488
2019-02-13,1311707.353823803,1.3117073538238029
2019-02-14,1326966.289839515,1.326966289839515
2019-02-15,1295656.6581761644,1.2956566581761644
2019-02-18,1304068.1548750587,1.3040681548750588
2019-02-19,1289888.2709637082,1.289888270963708
2019-02-20,1284420.4228575474,1.2844204228575473
2019-02-21,1289013.1835991817,1.2890131835991816
2019-02-22,1296737.256046392,1.2967372560463921
2019-02-25,1285548.3045800764,1.2855483045800764
2019-02-26,1277317.2117651077,1.2773172117651077
2019-02-27,1273306.129552281,1.273306129552281
2019-02-28,1264487.6331027662,1.2644876331027664
2019-03-01,1298434.881635545,1.298434881635545
2019-03-04,1316301.4955330635,1.3163014955330636
2019-03-05,1304179.860975629,1.304179860975629
2019-03-06,1299643.823650733,1.299643823650733
2019-03-07,1299519.475003511,1.299519475003511
2019-03-08,1285359.3884612902,1.2853593884612902
2019-03-11,1264558.9752812907,1.2645589752812907
2019-03-12,1278002.9387885046,1.2780029387885046
2019-03-13,1265848.0455675921,1.2658480455675922
2019-03-14,1248289.9348680216,1.2482899348680216
2019-03-15,1237480.0479432372,1.2374800479432373
2019-03-18,1247423.0195514124,1.2474230195514124
2019-03-19,1252544.5526212733,1.2525445526212733
2019-03-20,1233420.9756650617,1.2334209756650618
2019-03-21,1236174.5639027853,1.2361745639027852
2019-03-22,1239611.8635071071,1.2396118635071072
2019-03-25,1229116.5210564102,1.2291165210564101
2019-03-26,1229857.4329635575,1.2298574329635577
2019-03-27,1237305.089329395,1.2373050893293949
2019-03-28,1240672.6855635631,1.240672685563563
2019-03-29,1255530.2735690288,1.2555302735690288
2019-04-01,1226401.344778594,1.2264013447785942
2019-04-02,1215102.317349258,1.215102317349258
2019-04-03,1194235.9275769568,1.1942359275769567
2019-04-04,1195866.5351787743,1.1958665351787743
2019-04-08,1197358.847271167,1.197358847271167
2019-04-09,1185147.2863844081,1.1851472863844081
2019-04-10,1180972.31940546,1.18097231940546
2019-04-11,1188250.6863296167,1.1882506863296167
2019-04-12,1176701.786352955,1.176701786352955
2019-04-15,1183582.5327387848,1.1835825327387848
2019-04-16,1151035.9120199045,1.1510359120199045
2019-04-17,1148914.5426522174,1.1489145426522174
2019-04-18,1143101.2187481509,1.1431012187481508
2019-04-19,1132991.4290344212,1.1329914290344212
2019-04-22,1137549.6525442703,1.1375496525442703
2019-04-23,1135230.7574905748,1.135230757490575
2019-04-24,1130793.0306148175,1.1307930306148175
2019-04-25,1135246.7582009244,1.1352467582009245
2019-04-26,1125345.37275116,1.12534537275116
2019-04-29,1120957.5670577383,1.1209575670577383
2019-04-30,1088261.46457614,1.0882614645761401
2019-05-06,1083228.735180285,1.083228735180285
2019-05-07,1078000.344265166,1.078000344265166
2019-05-08,1070887.155745968,1.070887155745968
2019-05-09,1070142.302235732,1.0701423022357321
2019-05-10,1077722.8375735208,1.0777228375735208
2019-05-13,1082583.9940578311,1.082583994057831
2019-05-14,1089700.4203787537,1.0897004203787537
2019-05-15,1106213.2026791149,1.106213202679115
2019-05-16,1120714.2878939074,1.1207142878939074
2019-05-17,1118445.5854335325,1.1184455854335325
2019-05-20,1130028.0532898572,1.1300280532898572
2019-05-21,1132044.9744875964,1.1320449744875964
2019-05-22,1140294.8485625836,1.1402948485625837
2019-05-23,1128641.1111617694,1.1286411111617694
2019-05-24,1115417.8322416954,1.1154178322416954
2019-05-27,1128800.406822096,1.128800406822096
2019-05-28,1132421.380010902,1.132421380010902
2019-05-29,1136985.7861180692,1.1369857861180692
2019-05-30,1122431.381858441,1.122431381858441
2019-05-31,1121414.5134312434,1.1214145134312434
2019-06-03,1122951.1188839707,1.1229511188839707
2019-06-04,1135566.5857827386,1.1355665857827386
2019-06-05,1130239.2796713049,1.1302392796713048
2019-06-06,1143303.4549528442,1.1433034549528442
2019-06-10,1121497.0176920649,1.121497017692065
2019-06-11,1107889.8949711744,1.1078898949711744
2019-06-12,1134712.543618559,1.134712543618559
2019-06-13,1124813.4587595062,1.1248134587595062
2019-06-14,1128446.9940887177,1.1284469940887176
2019-06-17,1122829.879717332,1.1228298797173322
2019-06-18,1130754.597600573,1.130754597600573
2019-06-19,1129066.1218263165,1.1290661218263165
2019-06-20,1139126.5024523772,1.1391265024523773
2019-06-21,1137818.5871755178,1.1378185871755178
2019-06-24,1132880.0714694906,1.1328800714694907
2019-06-25,1142344.570816304,1.142344570816304
2019-06-26,1134007.776478974,1.134007776478974
2019-06-27,1128616.0355912822,1.1286160355912822
2019-06-28,1135188.0839509335,1.1351880839509336
2019-07-01,1124683.5770758819,1.1246835770758818
2019-07-02,1114759.5293259053,1.1147595293259052
2019-07-03,1112624.7384905855,1.1126247384905854
2019-07-04,1114259.0220561225,1.1142590220561226
2019-07-05,1115362.7174017464,1.1153627174017464
2019-07-08,1120546.5063346655,1.1205465063346653
2019-07-09,1140236.521397533,1.140236521397533
2019-07-10,1131076.893228483,1.131076893228483
2019-07-11,1132263.3132207785,1.1322633132207784
2019-07-12,1139185.8678770796,1.1391858678770796
2019-07-15,1130715.098603431,1.130715098603431
2019-07-16,1159448.7200055867,1.1594487200055867
2019-07-17,1175119.2646997196,1.1751192646997195
2019-07-18,1195159.2192406976,1.1951592192406975
2019-07-19,1198137.4876938753,1.1981374876938753
2019-07-22,1190517.5421658026,1.1905175421658025
2019-07-23,1197968.1010234891,1.197968101023489
2019-07-24,1196105.2679357931,1.196105267935793
2019-07-25,1196730.880893055,1.1967308808930548
2019-07-26,1205207.1509774746,1.2052071509774747
2019-07-29,1197359.662122845,1.1973596621228448
2019-07-30,1195474.6194458734,1.1954746194458734
2019-07-31,1185393.4935083084,1.1853934935083084
2019-08-01,1178958.586204301,1.178958586204301
2019-08-02,1196766.6427005462,1.1967666427005461
2019-08-05,1233238.0722518289,1.2332380722518288
2019-08-06,1208572.5359615663,1.2085725359615662
2019-08-07,1221907.2179409543,1.2219072179409542
2019-08-08,1227134.7600041828,1.2271347600041829
2019-08-09,1235163.167544253,1.235163167544253
2019-08-12,1250040.1989148445,1.2500401989148446
2019-08-13,1271176.6018055992,1.2711766018055992
2019-08-14,1240622.3159647603,1.2406223159647602
2019-08-15,1282702.8711788063,1.2827028711788062
2019-08-16,1272458.4440460743,1.2724584440460742
2019-08-19,1274317.9406802508,1.2743179406802507
2019-08-20,1277219.657227337,1.2772196572273369
2019-08-21,1280017.1455501055,1.2800171455501055
2019-08-22,1285366.9222276139,1.2853669222276138
2019-08-23,1271756.1700422603,1.2717561700422604
2019-08-26,1317650.6327017238,1.317650632701724
2019-08-27,1332259.4507013627,1.3322594507013628
2019-08-28,1330976.0157545814,1.3309760157545814
2019-08-29,1321414.2753074002,1.3214142753074
2019-08-30,1359736.7171859788,1.3597367171859789
2019-09-02,1356836.011398347,1.356836011398347
2019-09-03,1356884.577673156,1.356884577673156
2019-09-04,1361657.512517698,1.3616575125176982
2019-09-05,1358072.5473568526,1.3580725473568527
2019-09-06,1345264.833202873,1.345264833202873
2019-09-09,1353808.4800053593,1.3538084800053594
2019-09-10,1359620.160852048,1.3596201608520482
2019-09-11,1337688.5261381976,1.3376885261381977
2019-09-12,1334132.8832720127,1.3341328832720127
2019-09-16,1344177.1444529232,1.3441771444529231
2019-09-17,1333246.0300203704,1.3332460300203703
2019-09-18,1328032.3821739939,1.3280323821739939
2019-09-19,1334088.4006276147,1.3340884006276148
2019-09-20,1334383.3719176732,1.3343833719176732
2019-09-23,1316376.1562436267,1.3163761562436267
2019-09-24,1314341.2719103743,1.3143412719103742
2019-09-25,1306384.0791140506,1.3063840791140506
2019-09-26,1328318.1008607657,1.3283181008607656
2019-09-27,1337404.6402466616,1.3374046402466617
2019-09-30,1326170.6929168913,1.3261706929168913
2019-10-08,1322993.325429555,1.322993325429555
2019-10-09,1337749.8858848652,1.337749885884865
2019-10-10,1337958.1609814432,1.3379581609814433
2019-10-11,1347521.4862204683,1.3475214862204683
2019-10-14,1374793.6953782865,1.3747936953782864
2019-10-15,1378908.4895729122,1.3789084895729122
2019-10-16,1374917.4314258848,1.3749174314258847
2019-10-17,1397826.6436147916,1.3978266436147915
2019-10-18,1403243.3878268825,1.4032433878268826
2019-10-21,1424543.1400551558,1.4245431400551558
2019-10-22,1421828.898915083,1.421828898915083
2019-10-23,1414462.138795876,1.414462138795876
2019-10-24,1405402.859900306,1.405402859900306
2019-10-25,1388404.008232667,1.3884040082326672
2019-10-28,1403040.1599544522,1.4030401599544522
2019-10-29,1406381.0802377865,1.4063810802377865
2019-10-30,1420520.7876780173,1.4205207876780173
2019-10-31,1422069.4141792173,1.4220694141792174
2019-11-01,1419623.8988444523,1.4196238988444523
2019-11-04,1427661.303678138,1.427661303678138
2019-11-05,1437478.6750475604,1.4374786750475603
2019-11-06,1444840.0237960578,1.4448400237960577
2019-11-07,1448135.419788714,1.448135419788714
2019-11-08,1470375.7724398198,1.4703757724398197
2019-11-11,1477384.6978049756,1.4773846978049756
2019-11-12,1506870.5246379315,1.5068705246379315
2019-11-13,1512916.1596771283,1.5129161596771283
2019-11-14,1525896.2606210476,1.5258962606210476
2019-11-15,1505665.539788233,1.505665539788233
2019-11-18,1520470.8159385726,1.5204708159385727
2019-11-19,1495096.9005011073,1.4950969005011074
2019-11-20,1479324.5916119218,1.4793245916119218
2019-11-21,1519005.8004776961,1.519005800477696
2019-11-22,1519088.574895803,1.519088574895803
2019-11-25,1516101.5903132088,1.5161015903132087
2019-11-26,1517499.2761835314,1.5174992761835313
2019-11-27,1520219.5787510104,1.5202195787510104
2019-11-28,1545591.1420647,1.5455911420647
2019-11-29,1545855.8848504312,1.5458558848504313
2019-12-02,1522398.6506118448,1.5223986506118448
2019-12-03,1487381.8907885726,1.4873818907885725
2019-12-04,1480346.7399236024,1.4803467399236026
2019-12-05,1543478.9880506839,1.5434789880506838
2019-12-06,1496228.3321290496,1.4962283321290495
2019-12-09,1542750.0034375319,1.5427500034375319
2019-12-10,1542353.8777426009,1.542353877742601
2019-12-11,1530653.6562638553,1.5306536562638553
2019-12-12,1491678.3166976396,1.4916783166976397
2019-12-13,1550122.4316279097,1.5501224316279096
2019-12-16,1568685.9441208928,1.5686859441208927
2019-12-17,1590718.6405744087,1.5907186405744087
2019-12-18,1593262.0854477787,1.5932620854477788
2019-12-19,1602847.988248965,1.602847988248965
2019-12-20,1616256.7440262067,1.6162567440262068
2019-12-23,1606972.8827811282,1.6069728827811283
2019-12-24,1601546.369803811,1.601546369803811
2019-12-25,1614428.608907781,1.614428608907781
2019-12-26,1624909.9040163525,1.6249099040163526
2019-12-27,1654302.7589763193,1.6543027589763193
2019-12-30,1648429.6951622895,1.6484296951622897
2019-12-31,1672506.7255793228,1.672506725579323
2020-01-02,1697285.4039853627,1.6972854039853627
2020-01-03,1722137.0797267973,1.7221370797267972
2020-01-06,1737988.1426391292,1.7379881426391293
2020-01-07,1746292.7544905709,1.7462927544905709
2020-01-08,1765076.7470887932,1.7650767470887931
2020-01-09,1743107.3877708048,1.7431073877708048
2020-01-10,1743272.908382189,1.743272908382189
2020-01-13,1704598.1001336968,1.7045981001336967
2020-01-14,1679453.4942759615,1.6794534942759616
2020-01-15,1664778.985697992,1.664778985697992
2020-01-16,1669746.382411083,1.669746382411083
2020-01-17,1685924.219655417,1.685924219655417
2020-01-20,1684943.1224296265,1.6849431224296265
2020-01-21,1647053.1083016593,1.6470531083016593
2020-01-22,1646072.4121409357,1.6460724121409356
2020-01-23,1608605.6085942802,1.6086056085942801
2020-02-03,1601539.3246371541,1.601539324637154
2020-02-04,1609581.6257240323,1.6095816257240323
2020-02-05,1612558.4605681607,1.6125584605681607
2020-02-06,1591311.4353100115,1.5913114353100115
2020-02-07,1587102.242138804,1.587102242138804
2020-02-10,1606854.8515739604,1.6068548515739605
2020-02-11,1610324.2745721694,1.6103242745721693
2020-02-12,1622878.4193192115,1.6228784193192114
2020-02-13,1610935.220377871,1.610935220377871
2020-02-14,1605485.935969813,1.605485935969813
2020-02-17,1581875.0107708524,1.5818750107708524
2020-02-18,1604746.9282611278,1.6047469282611277
2020-02-19,1614835.1373516286,1.6148351373516285
2020-02-20,1612821.6046070927,1.6128216046070927
2020-02-21,1641688.9941031348,1.6416889941031347
2020-02-24,1645968.9726128133,1.6459689726128133
2020-02-25,1628610.8884551844,1.6286108884551844
2020-02-26,1600498.444857557,1.600498444857557
2020-02-27,1578347.4642916145,1.5783474642916144
2020-02-28,1594740.4456417826,1.5947404456417826
2020-03-02,1547889.1770819381,1.547889177081938
2020-03-03,1538021.4721218683,1.5380214721218683
2020-03-04,1530399.0468000942,1.530399046800094
2020-03-05,1541310.8503913367,1.5413108503913366
2020-03-06,1536902.2024483192,1.5369022024483192
2020-03-09,1561068.6179090592,1.5610686179090592
2020-03-10,1567879.376194521,1.5678793761945211
2020-03-11,1650640.8274781338,1.650640827478134
