,Q1,Q2,Q3,Q4,Q5
2012-10-31,-0.013598155522123893,-0.006115412460176992,-0.004946176628318584,-0.0038345440884955755,0.0601148669380531
2012-11-30,-0.08736477415789475,-0.08779088986725664,-0.07042464752212389,-0.08064520298230088,-0.09206987661061948
2012-12-31,0.17146832274561402,0.17582841319469028,0.17042510684955753,0.1585615628318584,0.16966221760176992
2013-01-31,0.051261840464912285,0.08289926138938053,0.06103133763716814,0.05286904224778761,0.05314176390265486
2013-02-28,0.042615407728070175,0.013561047946902653,0.01814174851327434,0.02127955675221239,0.044730965230088494
2013-03-31,-0.0340672097368421,-0.04398790197345133,-0.05389543955752213,-0.031004472008849558,-0.04216824800884956
2013-04-30,-0.003946519149122808,-0.020066343210619467,-0.029093999292035398,-0.01724268824778761,-0.01416634088495575
2013-05-31,0.12146363298245613,0.10950955492035398,0.10993165548672566,0.10104452755752212,0.12179413302654868
2013-06-30,-0.13132482564912282,-0.16244361343362831,-0.15566159179646016,-0.16251474005309732,-0.11427099896702655
2013-07-31,0.04871492271052631,0.04933821531185841,0.042344132884955754,0.057005974035398234,0.05777487663716815
2013-08-31,0.060218528307017544,0.07949803401769912,0.08559451207964602,0.10141017440707964,0.09574830615929204
2013-09-30,0.08748246012280701,0.07696912181654866,0.04985129780530974,0.049387608787610615,0.05081222741592921
2013-10-31,-0.07120240739473684,-0.015879661433628317,0.0013378624778761063,-0.016896045513274335,0.001828635745614035
2013-11-30,0.06186547002631579,0.057347661371681416,0.05590914821238938,0.05049362838053098,0.05442789992982456
2013-12-31,-0.03812518554385965,-0.0446871217079646,-0.03994410667256638,-0.03313623490265487,-0.04182996039473684
2014-01-31,0.015253998043859648,0.0005974869734513266,-0.00891988850877193,-0.02861106981415929,-0.028261779578947367
2014-02-28,0.009674703043478262,0.009549433578947367,0.004116912017543861,0.007861506192982455,0.013865511903508772
2014-03-31,-0.05689646783478261,-0.0181970215,-0.010458067359649124,-0.013729122307017543,-0.002084501605263158
2014-04-30,-0.0026300107060869566,-0.017504008907017542,-0.0059040251228070165,-0.009411918447368422,-0.016333361817391305
2014-05-31,0.015093823988695652,0.01228416433596491,0.015029484702631579,0.015291731043859648,0.016834608469565217
2014-06-30,0.03307507206956522,0.02283165446491228,0.013577027530701754,0.02503413585263158,0.017086216846086955
2014-07-31,0.06919033584347827,0.08749028248245615,0.08912793093859649,0.08255551971929824,0.11689020517391303
2014-08-31,0.017634029069565217,0.027252299215789474,0.03383735664912281,0.04710801981578947,0.048701735791304344
2014-09-30,0.11346491633913043,0.13081673878070174,0.13861990671929825,0.08912863244736842,0.08241758674782608
2014-10-31,0.022995089208695654,0.025236608771929823,0.030962435295652173,0.02463641446491228,0.028791168365217393
2014-11-30,0.1035241486173913,0.07886900215789475,0.088772891,0.09814939390350878,0.1025354837826087
2014-12-31,0.14126376822608694,0.11116473709565217,0.12035309870175438,0.13248777242608695,0.10549036709565217
2015-01-31,-0.00827041525,0.02976936477391304,0.05218937030434783,0.07005380353043478,0.07103115659482759
2015-02-28,0.1322996314102564,0.04314322824137931,0.054940035145299146,0.053625386181034476,0.06507599105128205
2015-03-31,0.1854216050051282,0.18368699800854701,0.18004404060344828,0.17205531912820513,0.17528134690598288
2015-04-30,0.2556773305423729,0.18647101966666665,0.1686766086239316,0.15399967650427349,0.18346323487521368
2015-05-31,0.09460587111016949,0.11969864387521367,0.11511128144444445,0.12177816245299146,0.19419642492244188
2015-06-30,-0.12521384035084746,-0.04131501874128205,-0.04539015174358974,-0.02592582503777778,-0.044097074228813565
2015-07-31,-0.13982407165546218,-0.14402600114050845,-0.16262004609661018,-0.13473775660338982,-0.14068930020338982
2015-08-31,-0.15086170367226892,-0.12986340419491527,-0.09841330949406779,-0.1288449912881356,-0.10963102465254236
2015-09-30,-0.04180187728579832,-0.06709296322033899,-0.07062436633050848,-0.041961165144067794,-0.0391473998220339
2015-10-31,0.1808276891932773,0.13381404809661016,0.12514398469491525,0.15960255788983052,0.14167402522033898
2015-11-30,0.05638916048739496,0.046917985398305086,0.02823986339830508,0.02088552416101695,0.042825813788135596
2015-12-31,0.0051305720420168075,0.050272262728813556,0.06508113534745763,0.05932307411016949,0.05420052642016807
2016-01-31,-0.2634170979159664,-0.2507582867478992,-0.2331269323559322,-0.22328316812605042,-0.24879037016806724
2016-02-29,-0.023189104277310926,0.0021746433949579843,-0.00583440233898305,0.00010658613445378076,-0.024277111033613442
2016-03-31,0.1278141566554622,0.14207700064705883,0.14293621586440677,0.1535037265462185,0.14160677611764705
2016-04-30,-0.03063930664705882,-0.020754489588235295,-0.019364914351694913,-0.014352571873949579,-0.015446798840336133
2016-05-31,-0.0042066527058823525,-0.0030008350420168074,-0.006588994425423729,-0.010360395294117647,-0.009586256165966386
2016-06-30,0.0461439492184874,0.021900239792436972,0.008409813431932773,0.00977323930252101,0.005359068764705882
2016-07-31,-0.004928606,0.039037054557142854,0.03902736484285715,0.04644173934453782,0.03701275538333334
2016-08-31,0.045981598458333335,0.03556114964705882,0.037909331875,0.044011431924369744,0.037459195066666666
2016-09-30,-0.014072885064916666,-0.016670989512605042,-0.026876398308333334,-0.01448275581512605,-0.016871753675
2016-10-31,0.03371248271666667,0.029747170781512604,0.033736354675,0.03333388171428571,0.03235306430833333
2016-11-30,0.02877444485,0.04687002385714285,0.048393060550000006,0.03550007205042017,0.034346452900000005
2016-12-31,-0.0531159727,-0.06207493370588235,-0.038379976058333334,-0.04029638835294118,-0.03860156826666667
2017-01-31,-0.008486159825,0.012381969075,0.0211254822605042,0.020244101633333334,0.009996176583333332
