score,ann,sharpe,mdd,vol,ystd,ymin,tilt,max_dev,vol_budget,ema,canary_floor,min_bond,thresh,max_single,center,y2020,y2021,y2022,y2023,y2024,y2025,y2026
3.9461975303269705,0.15021043147034785,1.9451815634740517,-0.05337617432674546,0.07722180504429381,0.10906234421396775,-0.0014512278022342784,0.9821842768459755,0.9788166224535636,0.07665722657916905,0.9243359124890737,0.9744620568187897,0.0,0.25,0.55,"{""bond"": 0.22120105132606366, ""gold"": 0.21985257779930467, ""cn"": 0.16840073191167826, ""us"": 0.39054563896295347}",0.016239256836656057,0.08428190583541628,-0.0014512278022342784,0.1962792537667748,0.2379540259020676,0.27043889110034347,0.07115781862377824
3.943802688187105,0.14082478294561485,1.9872935619540861,-0.04772673377436565,0.07086259707254484,0.09635259227369937,0.005505175778102167,0.9507321254672844,0.5424508692099453,0.068,0.9263371657202837,0.8703015471591089,0.05743210469383673,0.2,0.55,"{""bond"": 0.2732339659075728, ""gold"": 0.24511289480789705, ""cn"": 0.16470377591990132, ""us"": 0.31694936336462876}",0.015369680464003554,0.0832881703828825,0.005505175778102167,0.1722913174735421,0.21793366012767557,0.2466437107797188,0.07510039637880617
3.940073535814946,0.1469577373888311,1.9506098210734977,-0.05722968820132712,0.07533938145966806,0.09871536136563928,0.0031258868065795475,1.0,0.2677341600842974,0.07332691864348592,0.9542425266577772,0.951551487949869,0.0,0.25,0.5,"{""bond"": 0.2962897539547784, ""gold"": 0.2735341936887299, ""cn"": 0.16396741228371486, ""us"": 0.26620864007277684}",0.015392676592707266,0.08681884895404113,0.0031258868065795475,0.18381246190685863,0.22890027120865453,0.245719806260303,0.0876435941626117
3.938630881200888,0.150926493701925,1.9430695570072358,-0.05615206560211383,0.07767426192111504,0.11081313157052108,-0.001435614248684658,0.9489362792852312,1.0,0.08176127177641951,0.8858061433818897,0.9540634232971875,0.0,0.25,0.5,"{""bond"": 0.225479816969739, ""gold"": 0.24590519379223935, ""cn"": 0.18867626588503053, ""us"": 0.33993872335299113}",0.012852060925149456,0.08168370831245686,-0.001435614248684658,0.21139019523278346,0.24080491672855264,0.2642387545579561,0.07041159758366744
3.930823745289214,0.14720231508940174,1.9540071002420745,-0.0506361315616205,0.07533356202808342,0.10238359729206603,-0.0005411655834849372,0.9848832644226272,0.5934545699205671,0.07127965876433072,1.0,0.9073624841986937,0.09615525814845234,0.2,0.55,"{""bond"": 0.31525084989967206, ""gold"": 0.2294035122481736, ""cn"": 0.13766793919749773, ""us"": 0.31767769865465667}",0.015217263475933551,0.09092043576009345,-0.0005411655834849372,0.18054701110790838,0.22732032125401846,0.26077613196806837,0.0803983485795412
3.92467464891837,0.15293766492469474,1.929761053320797,-0.0558634429834175,0.0792521253662543,0.11059884205245941,0.0005619781023917803,0.9970568310924157,0.38341434572837185,0.08023434836453798,0.8812330699041958,0.999618505791309,0.06649347409328421,0.25,0.55,"{""bond"": 0.28539862038635183, ""gold"": 0.21456654048108378, ""cn"": 0.1454573529488076, ""us"": 0.35457748618375673}",0.014320103769356551,0.0860385324573687,0.0005619781023917803,0.19828551008872108,0.24816062826793717,0.2698941355850484,0.07359880850720968
3.9152247166525345,0.15254458117743042,1.9483812608708162,-0.05764792920699413,0.07829298312448951,0.10960961054611401,-0.004283952352761244,0.9406774163221384,0.9898994014628737,0.08499991120753356,0.861982176796429,1.0,0.007750426561150207,0.25,0.5,"{""bond"": 0.23113916762475165, ""gold"": 0.2228743079805291, ""cn"": 0.17768113568724164, ""us"": 0.36830538870747764}",0.010865938110225182,0.08486103878673723,-0.004283952352761244,0.21136463717931808,0.2367910825693007,0.2636070173644387,0.08511412070199031
3.90106343628323,0.13846933666343308,1.9912106162535699,-0.049743878700693966,0.06954027641935782,0.10266167080405696,0.011660321055310341,0.9453619663210385,0.6632336969265757,0.068,0.9529233842670245,0.8809362681784774,0.14400401006004457,0.25,0.5,"{""bond"": 0.29775951546237667, ""gold"": 0.23619577546054688, ""cn"": 0.12537394720331674, ""us"": 0.3406707618737597}",0.01716868596908161,0.04600276543121806,0.011660321055310341,0.19839975769567797,0.22744655166815253,0.24159864058679648,0.06401847813998862
3.862717266142809,0.14460469781112106,1.9494843892901252,-0.061031125786066176,0.07417586855557055,0.10231566373519052,0.006804005825652881,0.9040095343842285,0.20602339949917098,0.07417804335971619,0.8814175145496437,0.984180820114989,0.11103450141874427,0.25,0.55,"{""bond"": 0.2580466182009319, ""gold"": 0.23610299353224598, ""cn"": 0.18393556526050717, ""us"": 0.321914823006315}",0.012290793096813246,0.0769014556440284,0.006804005825652881,0.2148945271324172,0.216258392710994,0.24485582722958887,0.06823842328594742
3.861611033956554,0.14100081842296852,1.9714706680210532,-0.05016734786307442,0.0715206270679665,0.1063969059749444,0.009257505397350485,0.96,0.6,0.072,0.9,0.96,0.12,0.25,0.5,"{""bond"": 0.2, ""gold"": 0.25, ""cn"": 0.15, ""us"": 0.4}",0.014640085288808669,0.046353752373928137,0.009257505397350485,0.20359917830934116,0.23462839973891514,0.24727904958255453,0.06662081741824366
