exec_date,turnover,turnover_note,cost,gross_old,gross,event,159816,513400,513110,513500,VIG,159934,515450,HK0005
2021-01-25,0.12748849986690908,nav_notional_l1/2,2.5497699973381815e-05,1.0,1.0,rebalance,0.06663230047714253,0.0,0.3558663974770769,0.0,0.0,0.0,0.3678288813702839,0.20967242067549677
2021-02-01,0.9333676995228575,nav_notional_l1/2,0.00018667353990457148,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-09,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-23,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-06,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-20,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-18,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-25,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-15,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-29,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-13,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-25,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.7519347644649521,nav_notional_l1/2,0.00015038695289299042,1.0,0.5038695289299043,rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038695289299043
2023-01-09,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-01-16,0.8920847503313929,nav_notional_l1/2,0.00017841695006627859,1.0,1.4555751265772465,rebalance,0.0,0.0,0.0,0.0,0.36987231362001616,0.75,0.0,0.33570281295723026
2023-01-23,0.4192729541765537,nav_notional_l1/2,8.385459083531074e-05,1.4555751265772465,1.4968977824619476,rebalance,0.0,0.0,0.0,0.0,0.0,0.75,0.43993428211890434,0.3069635003430433
2023-01-30,1.1102230246251565e-16,nav_notional_l1/2,2.2204460492503132e-20,1.4968977824619474,1.4968977824619476,rebalance,0.0,0.0,0.0,0.0,0.0,0.75,0.43993428211890434,0.3069635003430433
2023-02-06,0.5206030021543944,nav_notional_l1/2,0.00010412060043087887,1.4968977824619474,1.0,rebalance,0.08359338087449475,0.0,0.18856073004892593,0.0,0.0,0.5,0.0,0.2278458890765793
2023-02-13,0.7924774549079715,nav_notional_l1/2,0.0001584954909815943,1.0,1.4177681480669535,rebalance,0.0,0.0,0.2776569134245342,0.0,0.0,0.0,0.7313159938995876,0.4087952407428317
2023-02-20,0.5224319198661107,nav_notional_l1/2,0.00010448638397322214,1.4177681480669535,1.0,rebalance,0.13145579444481714,0.0,0.3685442055551828,0.0,0.0,0.0,0.0,0.5
2023-02-27,0.5628843161038514,nav_notional_l1/2,0.00011257686322077027,1.0,0.9262544063661249,rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.5260115192869138,0.4002428870792111
2023-03-06,0.03687279681693753,nav_notional_l1/2,7.374559363387506e-06,1.0,0.9262544063661249,rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.5260115192869138,0.4002428870792111
2023-03-13,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2023-03-20,0.8834339562686172,nav_notional_l1/2,0.00017668679125372344,1.0,1.3576402960097267,rebalance,0.0,0.0,0.3122541042734805,0.0,0.0,0.75,0.2953861917362462,0.0
2023-03-27,0.1858488815155963,nav_notional_l1/2,3.7169776303119263e-05,1.3576402960097267,1.4670761039568665,rebalance,0.0,0.0,0.44193811951768236,0.0,0.0,0.6188690224579736,0.40626896198121054,0.0
2023-04-03,0.0,nav_notional_l1/2,0.0,1.4670761039568665,1.4670761039568665,rebalance,0.0,0.0,0.44193811951768236,0.0,0.0,0.6188690224579736,0.40626896198121054,0.0
2023-04-10,0.0,nav_notional_l1/2,0.0,1.4670761039568665,1.4670761039568665,rebalance,0.0,0.0,0.44193811951768236,0.0,0.0,0.6188690224579736,0.40626896198121054,0.0
2023-04-17,0.15447329768948626,nav_notional_l1/2,3.089465953789725e-05,1.4670761039568665,1.5,rebalance,0.0,0.0,0.5478253967762208,0.0,0.0,0.4808576727900541,0.47131693043372513,0.0
2023-04-24,0.12214375262666294,nav_notional_l1/2,2.4428750525332587e-05,1.5,1.5,rebalance,0.0,0.0,0.5639286794146503,0.0,0.0,0.5868981427782876,0.34917317780706225,0.0
2023-05-01,0.5136278189734043,nav_notional_l1/2,0.00010272556379468085,1.5,1.2398861632306053,rebalance,0.0,0.0,0.5324048347519942,0.0,0.0,0.0,0.3239104278899042,0.3835709005887068
2023-05-08,0.517147925007727,nav_notional_l1/2,0.0001034295850015454,1.2398861632306053,1.5,rebalance,0.0,0.0,0.6828099132158622,0.0,0.0,0.4967997649285564,0.3203903218555814,0.0
2023-05-15,0.48787430753362804,nav_notional_l1/2,9.75748615067256e-05,1.5,1.110236671862153,rebalance,0.0,0.0,0.5730021480543691,0.0,0.0,0.0,0.24424188034307937,0.29299264346470455
2023-05-22,0.22854791561164808,nav_notional_l1/2,4.570958312232962e-05,1.110236671862153,1.0788487423992905,rebalance,0.0,0.0,0.6110477067689584,0.0,0.0,0.0,0.0,0.4678010356303321
2023-05-29,0.1296206395584751,nav_notional_l1/2,2.592412791169502e-05,1.0788487423992905,1.0,rebalance,0.09019626835882988,0.0,0.5,0.0,0.0,0.0,0.0,0.4098037316411701
2023-06-05,0.10093688121244998,nav_notional_l1/2,2.0187376242489995e-05,1.0,1.008773131397704,rebalance,0.0,0.0,0.49364595284523183,0.0,0.0,0.0,0.0,0.515127178552472
2023-06-12,0.29405789264851073,nav_notional_l1/2,5.881157852970215e-05,1.008773131397704,1.0807248814690804,rebalance,0.0,0.0,0.34024836299248384,0.0,0.0,0.0,0.330033767684199,0.41044275079239756
2023-06-19,0.3131407355575686,nav_notional_l1/2,6.262814711151372e-05,1.0807248814690804,1.0469388172158196,rebalance,0.0,0.0,0.48357732917718843,0.0,0.0,0.0,0.0,0.5633614880386312
2023-06-26,0.5398920794307214,nav_notional_l1/2,0.00010797841588614428,1.0469388172158196,1.0,rebalance,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.75,nav_notional_l1/2,0.00015,1.0,1.5,rebalance,0.0,0.0,0.5063711948715958,0.0,0.0,0.0,0.44246712145417766,0.5511616836742267
2023-07-10,0.3318899099025075,nav_notional_l1/2,6.63779819805015e-05,1.5,1.2788455768966598,rebalance,0.0,0.0,0.6584975532107539,0.0,0.0,0.0,0.0,0.6203480236859059
2023-07-17,0.33405548990584477,nav_notional_l1/2,6.681109798116895e-05,1.2788455768966598,1.2706407873277592,rebalance,0.0,0.0,0.5345238493236623,0.0,0.0,0.0,0.3299530951213944,0.4061638428827024
2023-07-24,0.136466866588861,nav_notional_l1/2,2.72933733177722e-05,1.2706407873277592,1.2870002223500323,rebalance,0.0,0.0,0.4062367002459379,0.0,0.0,0.0,0.3396876445429231,0.5410758775611714
2023-07-31,0.5371581890520867,nav_notional_l1/2,0.00010743163781041734,1.2870002223500323,1.5,rebalance,0.0,0.0,0.0,0.6359949618318791,0.0,0.0,0.34735076058811465,0.5166542775800064
2023-08-02,1.25,nav_notional_l1/2_may_exceed_1_when_delevering,0.00025,1.5,1.0,daily_dd_stop_bonds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2023-09-11,0.375,nav_notional_l1/2,7.5e-05,1.0,0.75,rebalance,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
2023-09-18,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.09876178225290277,0.0,0.17139508349348986,0.0,0.0,0.5,0.0,0.22984313425360742
2023-09-25,0.5173185915034619,nav_notional_l1/2,0.00010346371830069239,1.0,1.4943234515141386,rebalance,0.0,0.0,0.0,0.0,0.0,0.75,0.3789348323389017,0.36538861917523685
2023-09-27,1.2471617257570693,nav_notional_l1/2_may_exceed_1_when_delevering,0.00024943234515141386,1.4943234515141386,1.0,daily_dd_stop_bonds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-10-09,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-10-16,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-10-23,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2023-10-30,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2023-11-06,0.44311119615771366,nav_notional_l1/2,8.862223923154273e-05,1.0,1.0,rebalance,0.05688880384228634,0.4431111961577137,0.0,0.0,0.0,0.5,0.0,0.0
2023-11-13,0.9431111961577137,nav_notional_l1/2,0.00018862223923154272,1.0,1.0,rebalance,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2023-11-20,0.5,nav_notional_l1/2,0.0001,1.0,1.0,rebalance,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2023-11-27,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.8778805347809868,nav_notional_l1/2,0.00017557610695619736,1.0,1.0,rebalance,0.12211946521901329,0.5,0.0,0.0,0.0,0.0,0.0,0.3778805347809867
2023-12-11,0.0,nav_notional_l1/2,0.0,1.0,1.0,rebalance,0.12211946521901329,0.5,0.0,0.0,0.0,0.0,0.0,0.3778805347809867
2023-12-18,0.3110131355020901,nav_notional_l1/2,6.220262710041802e-05,1.0,1.3777873405661536,rebalance,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.6277873405661536
2023-12-25,0.42207920493912765,nav_notional_l1/2,8.441584098782553e-05,1.3777873405661536,1.5,rebalance,0.0,0.5448946848214979,0.0,0.0,0.0,0.48318553465605085,0.0,0.47191978052245115
2024-01-02,0.0,nav_notional_l1/2,0.0,1.5,1.5,rebalance,0.0,0.5448946848214979,0.0,0.0,0.0,0.48318553465605085,0.0,0.47191978052245115
2024-01-08,0.10502415202415852,nav_notional_l1/2,2.1004830404831704e-05,1.5,1.5,rebalance,0.0,0.5158766239266313,0.0,0.0,0.0,0.5882096866802093,0.0,0.3959136893931593
2024-01-15,0.75,nav_notional_l1/2,0.00015,1.5,1.0,rebalance,0.02072871215058647,0.5,0.0,0.0,0.0,0.0,0.47927128784941353,0.0
2024-01-22,0.7195387013326868,nav_notional_l1/2,0.00014390774026653736,1.0,1.3976199783642005,rebalance,0.0,0.0,0.6476199783642005,0.0,0.0,0.0,0.75,0.0
2024-01-29,0.0,nav_notional_l1/2,0.0,1.3976199783642005,1.3976199783642005,rebalance,0.0,0.0,0.6476199783642005,0.0,0.0,0.0,0.75,0.0
2024-02-05,0.12367622209550261,nav_notional_l1/2,2.4735244419100522e-05,1.3976199783642005,1.1502675341731954,rebalance,0.0,0.0,0.5918606100481738,0.0,0.0,0.0,0.5584069241250215,0.0
2024-02-19,0.6443060383484394,nav_notional_l1/2,0.00012886120766968787,1.1502675341731954,1.2551583907737265,rebalance,0.0,0.0,0.0,0.6858919540733314,0.0,0.0,0.5692664367003951,0.0
2024-02-26,0.0,nav_notional_l1/2,0.0,1.2551583907737265,1.2551583907737265,rebalance,0.0,0.0,0.0,0.6858919540733314,0.0,0.0,0.5692664367003951,0.0
2024-03-04,0.10982851298664259,nav_notional_l1/2,2.196570259732852e-05,1.2551583907737265,1.4748154167470116,rebalance,0.0,0.0,0.0,0.7375309235942227,0.0,0.0,0.737284493152789,0.0
2024-03-11,0.6620346321429189,nav_notional_l1/2,0.00013240692642858378,1.4748154167470116,1.5,rebalance,0.0,0.0,0.0,0.3939403174868251,0.0,0.6746269237694131,0.4314327587437619,0.0
2024-03-18,0.25000000000000006,nav_notional_l1/2,5.000000000000001e-05,1.5,1.0,rebalance,0.0,0.0,0.0,0.3123195303019015,0.0,0.44530135279528277,0.24237911690281574,0.0
2024-03-25,0.49237911690281577,nav_notional_l1/2,9.847582338056315e-05,1.0,1.5,rebalance,0.0,0.0,0.0,0.5184179773843842,0.0,0.5494602043387606,0.0,0.43212181827685514
2024-04-01,0.0,nav_notional_l1/2,0.0,1.5,1.5,rebalance,0.0,0.0,0.0,0.5184179773843842,0.0,0.5494602043387606,0.0,0.43212181827685514
2024-04-08,0.49495705105773796,nav_notional_l1/2,9.899141021154759e-05,1.5,1.4530781473467074,rebalance,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.7030781473467075
2024-04-15,0.702002353363536,nav_notional_l1/2,0.00014040047067270721,1.4530781473467074,1.5,rebalance,0.0,0.0,0.0,0.0,0.0,0.41130211158081964,0.7254632796901822,0.3632346087289982
2024-04-22,0.24999999999999997,nav_notional_l1/2,4.9999999999999996e-05,1.5,1.0,rebalance,0.0,0.0,0.0,0.0,0.0,0.303200996021166,0.43236735772149315,0.26443164625734095
