canary_k,top_k,vol_target,max_single,sma_buffer,sma_lb,ann,sharpe,mdd,ymin
4,3,0.085,0.35,0.005,40,0.12771884992428584,1.6777454259662514,-0.07182035690131272,0.006659214866068908
4,3,0.085,0.4,0.0,35,0.12305146258684352,1.5668493815618387,-0.08064211025406332,0.006163991559961612
4,3,0.085,0.4,0.0,38,0.12126334150897344,1.5485753139783347,-0.08064211025406354,-0.0022039618247241544
4,3,0.085,0.4,0.0,40,0.12526276875649756,1.6009846314059328,-0.08064211025406343,-0.002203961824723044
4,3,0.085,0.4,0.002,35,0.12753316412305593,1.6288594592268606,-0.07628335931045216,0.006163991559961612
4,3,0.085,0.4,0.002,38,0.12911840039205602,1.6486664965274194,-0.08064211025406254,0.006163991559961612
4,3,0.085,0.4,0.002,40,0.12929784802537303,1.6490183793364261,-0.08064211025406254,0.006163991559961612
4,3,0.085,0.4,0.003,35,0.12768860809104265,1.6310241202937084,-0.07628335931045305,0.006163991559961612
4,3,0.085,0.4,0.003,38,0.13020098778616584,1.6619182107607633,-0.07628335931045271,0.006163991559961612
4,3,0.085,0.4,0.003,40,0.1276607860092014,1.6291815622242911,-0.07628335931045271,0.006163991559961612
4,3,0.085,0.4,0.004,35,0.13395189647288896,1.7201320431965577,-0.07628335931045349,0.006163991559961612
4,3,0.085,0.4,0.004,38,0.12729142662533666,1.6235116743825992,-0.07628335931045305,0.006163991559961612
4,3,0.085,0.4,0.004,40,0.1266569852579591,1.615769298447656,-0.07628335931045305,0.006163991559961612
4,3,0.085,0.4,0.005,35,0.13252803686921077,1.701926316484567,-0.07628335931045249,0.006163991559961612
4,3,0.085,0.4,0.005,38,0.13113659266585875,1.6720925839378218,-0.07628335931045283,0.006163991559961612
4,3,0.085,0.4,0.005,40,0.12995147721267886,1.6574883399780036,-0.07628335931045338,0.006163991559961612
4,3,0.085,0.45,0.0,35,0.1231508942581776,1.5317473198696607,-0.08465108425836443,0.004723157996095795
4,3,0.085,0.45,0.0,38,0.12151742053878034,1.515307494462235,-0.08465108425836476,-0.0038967076163894943
4,3,0.085,0.45,0.0,40,0.12580985322616778,1.5688690094438988,-0.0846510842583651,-0.0038967076163906045
4,3,0.085,0.45,0.002,35,0.1278005020629147,1.594117960183957,-0.07949180072496576,0.004723157996096239
4,3,0.085,0.45,0.002,38,0.12961072481353586,1.6148194411791652,-0.08465108425836498,0.006001605265025356
4,3,0.085,0.45,0.002,40,0.12985492318981828,1.615881044404096,-0.08465108425836498,0.006001605265025356
4,3,0.085,0.45,0.003,35,0.1279559828866419,1.5962247888677157,-0.07949180072496598,0.005542971849799017
4,3,0.085,0.45,0.003,38,0.13092874824852174,1.6306557584644206,-0.07949180072496631,0.006001605265025356
4,3,0.085,0.45,0.003,40,0.1283869107850999,1.5987042945377283,-0.07949180072496631,0.006001605265025356
4,3,0.085,0.45,0.004,35,0.13435311051043097,1.6836775495265301,-0.0794918007249662,0.006001605265025356
4,3,0.085,0.45,0.004,38,0.12793811358346896,1.5921285788835617,-0.07949180072496631,0.006001605265025356
4,3,0.085,0.45,0.004,40,0.12728872649173661,1.5842617824705638,-0.07949180072496631,0.006001605265025356
4,3,0.085,0.45,0.005,35,0.13276391303427526,1.6621806130625048,-0.07949180072496576,0.006001605265025356
4,3,0.085,0.45,0.005,38,0.1316452692717991,1.6379423192682985,-0.07949180072496675,0.006001605265025356
4,3,0.085,0.45,0.005,40,0.13044505103926207,1.6233781227436972,-0.07949180072496576,0.006001605265025356
4,3,0.09,0.35,0.0,35,0.12242765492731444,1.5742639829482064,-0.07676889471481396,0.00684345145473797
4,3,0.09,0.35,0.0,38,0.12044380057103043,1.5541477100052123,-0.07676889471481252,0.00041801003813146664
4,3,0.09,0.35,0.0,40,0.12409108256182022,1.6041037298392036,-0.07676889471481285,0.00041801003813102255
4,3,0.09,0.35,0.002,35,0.12715108224546556,1.640431639658505,-0.07316272869888951,0.00684345145473797
4,3,0.09,0.35,0.002,38,0.12824842603570152,1.6561415775676378,-0.07676889471481285,0.00684345145473797
4,3,0.09,0.35,0.002,40,0.12821051567060238,1.654350796427725,-0.07676889471481285,0.00684345145473797
4,3,0.09,0.35,0.003,35,0.1273156589795008,1.642760813806958,-0.07316272869888962,0.00684345145473797
4,3,0.09,0.35,0.003,38,0.12895412461740285,1.6651954919566518,-0.07316272869889018,0.00684345145473797
4,3,0.09,0.35,0.003,40,0.12833455398356564,1.6549845960301217,-0.07316272869889018,0.00684345145473797
4,3,0.09,0.35,0.004,35,0.1332740757809745,1.7306108050316364,-0.07316272869888929,0.00684345145473797
4,3,0.09,0.35,0.004,38,0.1281121598675341,1.6510742342480347,-0.0731627286988894,0.00684345145473797
4,3,0.09,0.35,0.004,40,0.1274842128806346,1.6433667597918562,-0.0731627286988894,0.00684345145473797
4,3,0.09,0.35,0.005,35,0.13240179724743073,1.7205247968707533,-0.07316272869888951,0.00684345145473797
4,3,0.09,0.35,0.005,38,0.132232170556565,1.7028231979268125,-0.07316272869889007,0.00684345145473797
4,3,0.09,0.35,0.005,40,0.1310365751017435,1.687974600279737,-0.07316272869888951,0.00684345145473797
4,3,0.09,0.4,0.0,35,0.12493925668985462,1.5575145107821318,-0.08194132673632293,0.006267006194756286
