date,open,high,low,close,volume
2024-10-29,63.1983,64.921,63.0169,64.921,53518755.0
2024-10-30,65.2837,65.5557,64.513,65.1477,29668622.0
2024-10-31,64.8304,65.5557,64.7397,65.3744,31326048.0
2024-11-01,64.8304,65.1931,64.6944,64.921,12744884.0
2024-11-04,64.7397,65.2837,64.6944,65.2384,10916486.0
2024-11-05,65.2837,65.6464,65.057,65.6464,13616661.0
2024-11-06,65.6917,65.8278,64.785,65.6011,27558695.0
2024-11-07,65.5345,66.451,65.4428,66.3135,21602026.0
2024-11-08,66.1761,66.2677,65.4428,65.4428,13611484.0
2024-11-11,63.6555,64.5262,63.518,64.5262,19276724.0
2024-11-12,64.1596,64.4804,63.5638,63.6555,18903390.0
2024-11-13,63.243,63.7472,62.9681,63.6555,15775499.0
2024-11-14,63.5638,64.0679,63.3805,63.3805,13077120.0
2024-11-15,63.8846,64.2513,63.6555,63.8846,11094803.0
2024-11-18,64.9387,65.122,64.3887,64.6637,15540237.0
2024-11-19,65.4428,65.6719,65.1678,65.6719,14972878.0
2024-11-20,65.3053,65.5803,65.122,65.5803,8322727.0
2024-11-21,65.6261,65.6719,65.2137,65.3511,7857831.0
2024-11-22,65.5345,65.7636,64.8929,65.3053,12509160.0
2024-11-25,65.2137,65.4886,64.8929,65.1678,13670620.0
2024-11-26,65.4428,65.6261,65.2595,65.5803,9056114.0
2024-11-27,65.7178,66.1302,65.4886,65.9927,12782030.0
2024-11-28,65.9927,66.1761,65.7178,66.0844,9553098.0
2024-11-29,65.9927,66.6343,65.9469,66.451,13325456.0
2024-12-02,66.726,66.726,66.3135,66.4968,8795497.0
2024-12-03,66.3594,67.3676,66.3594,67.3676,18941374.0
2024-12-04,67.0926,67.5509,67.001,67.4592,10232457.0
2024-12-05,67.1843,67.5967,66.9551,67.5967,7470677.0
2024-12-06,67.8259,68.4675,67.6426,68.33,26236720.0
2024-12-09,67.4592,68.2383,67.1384,68.1008,17252778.0
2024-12-10,68.33,68.5591,67.8717,68.0092,18387826.0
2024-12-11,68.1925,68.4675,67.8717,68.1925,10394553.0
2024-12-12,68.605,68.6508,68.1925,68.6508,10718800.0
2024-12-13,68.5591,68.5591,68.055,68.3758,13707966.0
2024-12-16,68.5591,68.7424,68.33,68.7424,10503034.0
2024-12-17,68.3758,68.9257,68.2842,68.9257,11007564.0
2024-12-18,68.5591,68.9716,68.3758,68.7424,8120910.0
2024-12-19,67.8717,68.5591,67.8259,68.1467,15498438.0
2024-12-20,68.1467,68.6508,67.9175,67.9175,11795582.0
2024-12-23,67.9175,68.8799,67.9175,68.6966,11245825.0
2024-12-24,68.33,68.9257,68.33,68.6508,7096918.0
2024-12-27,69.2007,69.2465,68.5591,68.9716,11697634.0
2024-12-30,69.2007,69.5673,69.0632,69.384,13671375.0
2024-12-31,69.5673,69.7048,69.384,69.4757,6769479.0
2025-01-02,69.4757,69.5215,68.4216,69.384,15851617.0
2025-01-03,69.0174,69.4299,68.6508,68.7424,11755463.0
2025-01-06,69.2007,69.3382,68.8799,69.2465,12886461.0
2025-01-07,69.2007,69.5673,68.6508,69.0174,18577225.0
2025-01-08,69.0174,69.6132,68.5133,69.6132,18019505.0
2025-01-09,69.5673,69.8423,69.2924,69.2924,12063607.0
2025-01-10,70.1173,70.2089,69.8881,70.1173,22361611.0
2025-01-13,69.659,69.7507,68.605,69.0174,14415841.0
2025-01-14,69.1549,69.6132,69.1091,69.6132,12841705.0
2025-01-15,69.4299,69.659,69.0632,69.659,11891439.0
2025-01-16,70.5297,71.0339,69.8881,70.8964,23222162.0
2025-01-17,71.263,71.4921,70.8505,71.1255,12189547.0
2025-01-20,71.4921,71.8588,71.2172,71.8129,14442370.0
2025-01-21,72.2254,72.4087,71.9962,72.2712,12526437.0
2025-01-22,72.4087,72.7295,72.2712,72.6378,13195031.0
2025-01-23,72.317,72.6378,71.7671,72.0879,12912877.0
2025-01-24,72.9128,73.3253,72.6837,73.2336,21067554.0
2025-01-27,72.6837,73.2336,72.592,72.8212,13218510.0
2025-01-28,73.3253,73.3253,73.142,73.2794,8928135.0
2025-02-03,73.3253,73.5544,72.7753,73.2336,21017476.0
2025-02-04,73.142,73.7835,72.8212,73.3711,23544590.0
2025-02-05,73.5544,73.7377,73.2336,73.5086,10753092.0
2025-02-06,73.7835,74.0585,73.6002,73.921,14946253.0
2025-02-07,74.4251,75.1126,74.2418,74.9751,25317199.0
