Date,equity
2020-01-24,2.0901853625071976
2020-01-31,2.040767881576127
2020-02-07,2.0598106196913375
2020-02-14,2.1023676501538566
2020-02-21,2.101726478351544
2020-02-28,1.9805170023116259
2020-03-06,1.9805170023116259
2020-03-13,1.9805170023116259
2020-03-20,1.9805170023116259
2020-03-27,1.9805170023116259
2020-04-03,1.9805170023116259
2020-04-10,1.9805170023116259
2020-04-17,1.9805170023116259
2020-04-24,1.9805170023116259
2020-05-01,1.9805170023116259
2020-05-08,1.9805170023116259
2020-05-15,1.9805170023116259
2020-05-22,1.9805170023116259
2020-05-29,2.025213009766704
2020-06-05,2.3489359177952163
2020-06-12,2.3274374744675375
2020-06-19,2.350005376214304
2020-06-26,2.33301215750716
2020-07-03,2.3608128505348387
2020-07-10,2.352579419551933
2020-07-17,2.3844601002525363
2020-07-24,2.3730511513186823
2020-07-31,2.3866669600084793
2020-08-07,2.4235932728386462
2020-08-14,2.424625737259114
2020-08-21,2.429649044950494
2020-08-28,2.454449117424058
2020-09-04,2.3910778702083375
2020-09-11,2.3690919232116294
2020-09-18,2.3690919232116294
2020-09-25,2.3856536146801717
2020-10-02,2.4290300318782054
2020-10-09,2.483517517381827
2020-10-16,2.487826861017108
2020-10-23,2.4768373959551053
2020-10-30,2.3789251213426197
2020-11-06,2.3789251213426197
2020-11-13,2.388147059434285
2020-11-20,2.433432824833773
2020-11-27,2.4954407966050307
2020-12-04,2.5195255276648063
2020-12-11,2.5231895399821056
2020-12-18,2.563496284971597
2020-12-25,2.564039244256292
2021-01-01,2.5267597242275213
2021-01-08,2.556159693788984
2021-01-15,2.563293559250871
2021-01-22,2.6163862421734696
2021-01-29,2.5954622361219437
2021-02-05,2.667976741054441
2021-02-12,2.706528402058034
2021-02-19,2.699195963121575
2021-02-26,2.606451303242065
2021-03-05,2.606451303242065
2021-03-12,2.606451303242065
2021-03-19,2.606451303242065
2021-03-26,2.606451303242065
2021-04-02,2.606451303242065
2021-04-09,2.606451303242065
2021-04-16,2.606451303242065
2021-04-23,2.606451303242065
2021-04-30,2.606451303242065
2021-05-07,2.606451303242065
2021-05-14,2.606451303242065
2021-05-21,2.606451303242065
2021-05-28,2.606451303242065
2021-06-04,2.606451303242065
2021-06-11,2.606451303242065
2021-06-18,2.606451303242065
2021-06-25,2.606451303242065
2021-07-02,2.606451303242065
2021-07-09,2.606451303242065
2021-07-16,2.606451303242065
2021-07-23,2.606451303242065
2021-07-30,2.606451303242065
2021-08-06,2.606451303242065
2021-08-13,2.606451303242065
2021-08-20,2.606451303242065
2021-08-27,2.606451303242065
2021-09-03,2.606451303242065
2021-09-10,2.606451303242065
2021-09-17,2.606451303242065
2021-09-24,2.606451303242065
2021-10-01,2.606451303242065
2021-10-08,2.69090055232371
2021-10-15,2.887517645952231
2021-10-22,2.9578199265641305
2021-10-29,3.0272895656017025
2021-11-05,3.090546831073593
2021-11-12,3.1146463336387797
2021-11-19,2.959612614395647
2021-11-26,2.9561676596736675
2021-12-03,2.8906099364117543
2021-12-10,2.8906099364117543
2021-12-17,2.8906099364117543
2021-12-24,2.8906099364117543
2021-12-31,2.8906099364117543
2022-01-07,2.8906099364117543
2022-01-14,2.8906099364117543
2022-01-21,2.8906099364117543
2022-01-28,2.8906099364117543
2022-02-04,2.8906099364117543
2022-02-11,2.8906099364117543
2022-02-18,2.8906099364117543
2022-02-25,2.8906099364117543
2022-03-04,2.8906099364117543
2022-03-11,2.8906099364117543
2022-03-18,2.8906099364117543
2022-03-25,2.8906099364117543
2022-04-01,2.8906099364117543
2022-04-08,2.8906099364117543
2022-04-15,2.8906099364117543
2022-04-22,2.8906099364117543
2022-04-29,2.8906099364117543
2022-05-06,2.8906099364117543
2022-05-13,2.8906099364117543
2022-05-20,2.8906099364117543
2022-05-27,2.8906099364117543
2022-06-03,2.8906099364117543
2022-06-10,2.8906099364117543
2022-06-17,2.8906099364117543
2022-06-24,2.8906099364117543
2022-07-01,2.8906099364117543
2022-07-08,2.8906099364117543
2022-07-15,2.8906099364117543
2022-07-22,2.8906099364117543
2022-07-29,2.8906099364117543
2022-08-05,2.8906099364117543
2022-08-12,2.8906099364117543
2022-08-19,2.8906099364117543
2022-08-26,2.8906099364117543
2022-09-02,2.8906099364117543
2022-09-09,2.8906099364117543
2022-09-16,2.8906099364117543
2022-09-23,2.8906099364117543
2022-09-30,2.8906099364117543
2022-10-07,2.8906099364117543
2022-10-14,2.8906099364117543
2022-10-21,2.8906099364117543
2022-10-28,2.8906099364117543
2022-11-04,2.8906099364117543
2022-11-11,2.8906099364117543
2022-11-18,2.8906099364117543
2022-11-25,2.8906099364117543
2022-12-02,2.8906099364117543
2022-12-09,2.8906099364117543
2022-12-16,2.8906099364117543
2022-12-23,2.8906099364117543
2022-12-30,2.8906099364117543
2023-01-06,2.8906099364117543
2023-01-13,2.8906099364117543
2023-01-20,2.8906099364117543
2023-01-27,2.8906099364117543
2023-02-03,2.8906099364117543
2023-02-10,2.8906099364117543
2023-02-17,2.8906099364117543
2023-02-24,2.8906099364117543
2023-03-03,2.8906099364117543
2023-03-10,2.8906099364117543
2023-03-17,2.8906099364117543
2023-03-24,2.8906099364117543
2023-03-31,2.8906099364117543
2023-04-07,2.8906099364117543
2023-04-14,2.8906099364117543
2023-04-21,2.8906099364117543
2023-04-28,2.8906099364117543
2023-05-05,2.8906099364117543
2023-05-12,2.8906099364117543
2023-05-19,2.8906099364117543
2023-05-26,2.8906099364117543
2023-06-02,3.0122550607314214
2023-06-09,3.099095613020527
2023-06-16,3.1737425855924717
2023-06-23,3.1014406069906557
2023-06-30,3.273671179563181
2023-07-07,3.281787092127797
2023-07-14,3.4215400366018285
2023-07-21,3.4170630955833006
2023-07-28,3.5052976420083763
2023-08-04,3.5260359894250146
2023-08-11,3.493546749459837
2023-08-18,3.4266571264052854
2023-08-25,3.443907557309677
2023-09-01,3.5089812737696997
2023-09-08,3.468677106393122
2023-09-15,3.4411371686498273
2023-09-22,3.3987156369677094
2023-09-29,3.3987156369677094
2023-10-06,3.3904449469529094
2023-10-13,3.3904449469529094
2023-10-20,3.3904449469529094
2023-10-27,3.3904449469529094
2023-11-03,3.3904449469529094
2023-11-10,3.4178468506218422
2023-11-17,3.561817200853651
2023-11-24,3.5946724950363187
2023-12-01,3.695865886413483
2023-12-08,3.820683452092133
2023-12-15,4.07096361852777
2023-12-22,4.107212443612753
2023-12-29,4.074261222630612
2024-01-05,3.9633926216525035
2024-01-12,3.9684379274888526
2024-01-19,3.9921404973606522
2024-01-26,3.97297185836645
2024-02-02,4.062236916757328
2024-02-09,4.206332787397936
2024-02-16,4.296495295551155
2024-02-23,4.33584306105466
2024-03-01,4.468126350530557
2024-03-08,4.5213138647799935
2024-03-15,4.4584358465936775
2024-03-22,4.522104746619661
2024-03-29,4.536662716243538
2024-04-05,4.540339035815742
2024-04-12,4.470593346046462
2024-04-19,4.3458871107376105
2024-04-26,4.3458871107376105
2024-05-03,4.373053204452689
2024-05-10,4.368779188156435
2024-05-17,4.463038790577306
2024-05-24,4.52100984795684
2024-05-31,4.465689282446801
2024-06-07,4.4800175793476456
2024-06-14,4.535114298055159
2024-06-21,4.54681142872112
2024-06-28,4.51706641335582
2024-07-05,4.558176242964231
2024-07-12,4.600568081709155
2024-07-19,4.433419982083323
2024-07-26,4.38799945904922
2024-08-02,4.38799945904922
2024-08-09,4.38799945904922
2024-08-16,4.38799945904922
2024-08-23,4.38799945904922
2024-08-30,4.3366305872594815
2024-09-06,4.3366305872594815
2024-09-13,4.3366305872594815
2024-09-20,4.427013589712692
2024-09-27,4.534851243618784
2024-10-04,4.648374645708062
2024-10-11,4.834700319674518
2024-10-18,4.862537817937361
2024-10-25,4.821906090875227
2024-11-01,4.70915858571536
2024-11-08,4.863349631778028
2024-11-15,4.762405621890196
2024-11-22,4.864963173336915
2024-11-29,4.8644454033047815
2024-12-06,4.9568108474436645
2024-12-13,4.865369503502213
2024-12-20,4.839442053554909
2024-12-27,4.839442053554909
2025-01-03,4.839442053554909
2025-01-10,4.836090077125995
2025-01-17,4.911005060340548
2025-01-24,4.99384372319012
2025-01-31,4.886663898742765
2025-02-07,4.909542742203574
2025-02-14,4.93493250507197
2025-02-21,4.738978140295357
2025-02-28,4.738978140295357
2025-03-07,4.738978140295357
2025-03-14,4.738978140295357
2025-03-21,4.738978140295357
2025-03-28,4.738978140295357
2025-04-04,4.738978140295357
2025-04-11,4.738978140295357
2025-04-18,4.738978140295357
2025-04-25,4.738978140295357
2025-05-02,4.738978140295357
2025-05-09,4.738978140295357
2025-05-16,4.738978140295357
2025-05-23,4.738978140295357
2025-05-30,4.738978140295357
2025-06-06,4.738978140295357
2025-06-13,4.738978140295357
2025-06-20,4.738978140295357
2025-06-27,5.12078850592346
2025-07-04,5.249886124230827
2025-07-11,5.25947461209962
2025-07-18,5.391131833864896
2025-07-25,5.4127430449688765
2025-08-01,5.328969082857329
2025-08-08,5.533599615735626
2025-08-15,5.6177713571369505
2025-08-22,5.5875828180470455
2025-08-29,5.935598613116155
2025-09-05,6.008838804268746
2025-09-12,6.363183000413819
2025-09-19,6.4963478145317435
2025-09-26,6.425851260181971
2025-10-03,6.535854584268735
2025-10-10,6.4399850177264035
2025-10-17,6.478732101019577
2025-10-24,6.587661461495248
2025-10-31,6.603516140802067
2025-11-07,6.605692665262149
2025-11-14,6.538263551243057
2025-11-21,6.424288374642981
2025-11-28,6.424288374642981
2025-12-05,6.514346372236044
2025-12-12,6.527490696796088
2025-12-19,6.640907264131434
2025-12-26,6.696231882539235
2026-01-02,6.710451021213046
2026-01-09,6.88886326600235
2026-01-16,6.97727237598761
2026-01-23,7.036116921940557
2026-01-30,7.096423055741299
2026-02-06,7.2201031619271525
2026-02-13,7.291459415359264
2026-02-20,7.493982072010727
2026-02-27,7.585959681031055
2026-03-06,6.789118342471292
2026-03-13,6.789118342471292
2026-03-20,6.840923098944838
2026-03-27,6.807963563553907
2026-04-03,6.995492395736934
2026-04-10,7.283232375611909
2026-04-17,7.407100618391952
2026-04-24,7.478323488807135
2026-05-01,7.5448371833545
2026-05-08,7.7158787465704295
2026-05-15,7.715788883061579
2026-05-22,7.732746364770321
2026-05-29,7.828112955695207
2026-06-05,7.679984878162194
2026-06-12,7.7784141113524985
2026-06-19,7.926082438733175
2026-06-26,7.81254322453906
2026-07-03,7.707242500984963
2026-07-10,7.707242500984963
2026-07-17,7.707242500984963
2026-07-24,7.707242500984963
2026-07-31,7.707242500984963
2026-08-07,7.707242500984963
