Date,ret
2021-07-23,0.015432840246901216
2021-07-30,0.0
2021-08-06,0.015934259560582736
2021-08-13,0.017326858466249734
2021-08-20,-0.0
2021-08-27,0.08828807790975027
2021-09-03,0.012251005502058984
2021-09-10,-0.0
2021-09-17,0.0
2021-09-24,0.0
2021-10-01,-0.0
2021-10-08,0.0
2021-10-15,0.03750332113539843
2021-10-22,0.021289031758240148
2021-10-29,0.021117251050978073
2021-11-05,0.007733821386972515
2021-11-12,-0.0
2021-11-19,-0.04129602122464732
2021-11-26,-0.0
2021-12-03,-0.0
2021-12-10,-0.005134908559810523
2021-12-17,-0.0
2021-12-24,0.022675162335062827
2021-12-31,0.005777787947413355
2022-01-07,-0.0
2022-01-14,-0.0
2022-01-21,-0.0
2022-01-28,0.0
2022-02-04,0.0
2022-02-11,-0.0
2022-02-18,-0.0
2022-02-25,0.0
2022-03-04,-0.0
2022-03-11,-0.0
2022-03-18,0.0
2022-03-25,0.016001752123380245
2022-04-01,0.0010459070368145868
2022-04-08,-0.0
2022-04-15,-0.0
2022-04-22,-0.0
2022-04-29,-0.0
2022-05-06,0.0
2022-05-13,0.0
2022-05-20,-0.0
2022-05-27,0.0
2022-06-03,-0.0
2022-06-10,-0.0
2022-06-17,-0.0
2022-06-24,-0.0
2022-07-01,0.0
2022-07-08,0.0
2022-07-15,-0.0
2022-07-22,0.0
2022-07-29,0.0
2022-08-05,-0.04462014684559104
2022-08-12,0.0405728036705643
2022-08-19,-0.0
2022-08-26,0.0
2022-09-02,-0.0
2022-09-09,0.0
2022-09-16,-0.0
2022-09-23,-0.0
2022-09-30,0.0
2022-10-07,0.0
2022-10-14,-0.0
2022-10-21,0.0
2022-10-28,0.0
2022-11-04,0.0
2022-11-11,0.07421391996052992
2022-11-18,-0.0
2022-11-25,0.014731001246146024
2022-12-02,-0.0053917711115661045
2022-12-09,-0.0
2022-12-16,0.0
2022-12-23,0.0
2022-12-30,-0.0
2023-01-06,0.0
2023-01-13,0.031706706751795266
2023-01-20,-0.0
2023-01-27,0.011182666910780166
2023-02-03,-0.01439483183047648
2023-02-10,0.0
2023-02-17,-0.0
2023-02-24,0.0
2023-03-03,0.0
2023-03-10,-0.0
2023-03-17,-0.0
2023-03-24,0.03351773558557627
2023-03-31,0.045822298703688605
2023-04-07,-0.0
2023-04-14,0.031192216121643624
2023-04-21,-0.0
2023-04-28,0.014630952283704445
2023-05-05,0.0
2023-05-12,0.0
2023-05-19,0.04988790256656102
2023-05-26,0.044938710670037275
2023-06-02,0.017536827096195008
2023-06-09,0.021089082807243427
2023-06-16,0.007905292694491436
2023-06-23,-0.0
2023-06-30,0.04960977799858195
2023-07-07,-0.0
2023-07-14,0.050410248095567226
2023-07-21,-0.001732627520529843
2023-07-28,0.03765074168805678
2023-08-04,0.0
2023-08-11,-0.0
2023-08-18,-0.0
2023-08-25,0.0
2023-09-01,0.0577530344016682
2023-09-08,-0.0
2023-09-15,-0.0
2023-09-22,-0.0
2023-09-29,0.0
2023-10-06,0.0
2023-10-13,-0.0
2023-10-20,-0.0
2023-10-27,-0.0
2023-11-03,0.13067938163375387
2023-11-10,0.02550321060960482
2023-11-17,0.03584269395809219
2023-11-24,-0.009995164245856222
2023-12-01,0.003024774028038648
2023-12-08,0.004193784076801514
2023-12-15,0.07644390373356551
2023-12-22,0.03025536781100174
2023-12-29,-0.01242176697662522
2024-01-05,-0.0
2024-01-12,0.026902642739043595
2024-01-19,0.0349885979120321
2024-01-26,0.0007443004597714406
2024-02-02,0.055530375805469004
2024-02-09,0.11180836962792205
2024-02-16,0.0
2024-02-23,0.05228007536148342
2024-03-01,0.08589828283455626
2024-03-08,0.0
2024-03-15,-0.0
2024-03-22,0.02408647957394929
2024-03-29,-0.005639578069634697
2024-04-05,0.0
2024-04-12,-0.0
2024-04-19,-0.0
2024-04-26,0.0
2024-05-03,0.0
2024-05-10,0.006836018186619647
2024-05-17,0.056630091965325334
2024-05-24,0.0
2024-05-31,-0.0
2024-06-07,0.016842666390365177
2024-06-14,0.02671329303730973
2024-06-21,0.012938280661384242
2024-06-28,-0.0
2024-07-05,0.02537024982615264
2024-07-12,0.024695714740472434
2024-07-19,-0.0
2024-07-26,-0.0
2024-08-02,-0.0
2024-08-09,0.0
2024-08-16,0.1321071118045809
2024-08-23,0.02082068172743645
2024-08-30,-0.04617661862558852
2024-09-06,-0.0
2024-09-13,0.0763968316793858
2024-09-20,0.04936102898133694
2024-09-27,0.03513730038711252
2024-10-04,0.035347123276845194
2024-10-11,0.06430226329747708
2024-10-18,0.029247539135756586
2024-10-25,0.0
2024-11-01,-0.0
2024-11-08,0.17342641149263044
2024-11-15,-0.0
2024-11-22,0.05161811043248175
2024-11-29,0.0041085052504143665
2024-12-06,0.06541650557266132
2024-12-13,-0.0
2024-12-20,-0.0
2024-12-27,-0.0
2025-01-03,0.0
2025-01-10,-0.0
2025-01-17,0.09168602298208146
2025-01-24,0.05460189930391594
2025-01-31,-0.0
2025-02-07,0.0
2025-02-14,0.02006982988851024
2025-02-21,-0.0
2025-02-28,-0.0
2025-03-07,-0.0
2025-03-14,0.0
2025-03-21,0.0
2025-03-28,-0.0
2025-04-04,-0.0
2025-04-11,0.0
2025-04-18,0.0
2025-04-25,0.0
2025-05-02,0.0
2025-05-09,0.0
2025-05-16,0.119700426106851
2025-05-23,-0.0
2025-05-30,0.011042801718411184
2025-06-06,0.024191655669188537
2025-06-13,-0.0
2025-06-20,0.0
2025-06-27,0.023462955614785713
2025-07-04,0.026728005242421686
2025-07-11,-0.0
2025-07-18,0.03612153484436158
2025-07-25,-0.0003207482343813338
2025-08-01,0.0
2025-08-08,0.03555670232561389
2025-08-15,0.013160862818026337
2025-08-22,-0.010794561359274585
2025-08-29,0.0
2025-09-05,0.019970464298031017
2025-09-12,0.10168672245824814
2025-09-19,0.07473560591864527
2025-09-26,-0.0
2025-10-03,0.08330802114532895
2025-10-10,-0.0
2025-10-17,0.04617764336667741
2025-10-24,0.0779097935048407
2025-10-31,0.024580523433036062
2025-11-07,-0.0
2025-11-14,-0.044677364489412535
2025-11-21,-0.0
2025-11-28,0.06602362689672858
2025-12-05,0.03369756059177475
2025-12-12,-0.0
2025-12-19,0.05179833980958993
2025-12-26,0.0160096603596194
2026-01-02,-0.0
2026-01-09,0.0699330452052813
2026-01-16,0.0
2026-01-23,0.0
2026-01-30,0.051164386331344444
2026-02-06,0.0
2026-02-13,0.0
2026-02-20,0.03657152998873428
2026-02-27,0.0
2026-03-06,-0.0
2026-03-13,0.0
2026-03-20,0.0
2026-03-27,-0.0
2026-04-03,0.0
2026-04-10,0.16456114059613913
2026-04-17,0.0588547185076369
2026-04-24,0.05308543176137403
2026-05-01,0.07185565711733653
2026-05-08,0.12419827798267193
2026-05-15,0.015617667277553347
2026-05-22,0.015130441365614183
2026-05-29,0.04513532758384049
2026-06-05,-0.0
2026-06-12,0.09685942039997951
2026-06-19,0.07016909783152933
2026-06-26,-0.0
2026-07-03,-0.09997062248541072
2026-07-10,0.0
2026-07-17,-0.0
2026-07-24,0.0
2026-07-31,-0.0
2026-08-07,0.0
