Date,equity
2017-10-13,2.8137074179774
2017-10-20,2.7858987833855733
2017-10-27,2.7910156718409844
2017-11-03,2.849653688876976
2017-11-10,2.868495246820294
2017-11-17,2.948954202693733
2017-11-24,3.008097654478068
2017-12-01,2.9717197504494433
2017-12-08,2.9721564713801545
2017-12-15,3.025368707037359
2017-12-22,3.022854211427965
2017-12-29,2.9505991829227747
2018-01-05,3.1509344631439347
2018-01-12,3.2455601700463896
2018-01-19,3.228513548859725
2018-01-26,3.2786096402257185
2018-02-02,3.071925703930292
2018-02-09,2.9815466622744182
2018-02-16,2.9815466622744182
2018-02-23,3.0228943137970052
2018-03-02,2.994547998468906
2018-03-09,3.2093059639939727
2018-03-16,3.2733642726108054
2018-03-23,3.093307851491179
2018-03-30,3.0732856656726395
2018-04-06,3.016294885080205
2018-04-13,3.0816620977201024
2018-04-20,3.214458827590536
2018-04-27,3.0869985273825944
2018-05-04,3.1317840932197245
2018-05-11,3.3595824159370906
2018-05-18,3.350831638057078
2018-05-25,3.443807513813276
2018-06-01,3.4847784718756043
2018-06-08,3.573877496733079
2018-06-15,3.6712080977215105
2018-06-22,3.6724575373600143
2018-06-29,3.5770718540921758
2018-07-06,3.6715148990936783
2018-07-13,3.737198403711362
2018-07-20,3.769222479422382
2018-07-27,3.6973564092199367
2018-08-03,3.692064266685925
2018-08-10,3.897651890856035
2018-08-17,3.882594654501957
2018-08-24,4.10059833798034
2018-08-31,4.268953191636786
2018-09-07,4.165307871411543
2018-09-14,4.268565835931119
2018-09-21,4.199450090249285
2018-09-28,4.347919536854059
2018-10-05,4.070058277861285
2018-10-12,3.929627470545439
2018-10-19,3.929627470545439
2018-10-26,3.929627470545439
2018-11-02,3.929627470545439
2018-11-09,3.929627470545439
2018-11-16,3.929627470545439
2018-11-23,3.929627470545439
2018-11-30,3.929627470545439
2018-12-07,3.929627470545439
2018-12-14,3.929627470545439
2018-12-21,3.929627470545439
2018-12-28,3.929627470545439
2019-01-04,3.929627470545439
2019-01-11,3.929627470545439
2019-01-18,3.929627470545439
2019-01-25,3.929627470545439
2019-02-01,3.929627470545439
2019-02-08,3.929627470545439
2019-02-15,3.929627470545439
2019-02-22,3.9973484910233985
2019-03-01,4.1119166046245
2019-03-08,3.9701537271610627
2019-03-15,4.155194221600616
2019-03-22,4.090177697441218
2019-03-29,4.147302650912638
2019-04-05,4.33604305409385
2019-04-12,4.488118156786026
2019-04-19,4.352634937385149
2019-04-26,4.586984615410185
2019-05-03,4.646410517151732
2019-05-10,4.385654731320782
2019-05-17,4.343184783625799
2019-05-24,4.2801720650892
2019-05-31,4.275381472199664
2019-06-07,4.428029267168688
2019-06-14,4.317322972690262
2019-06-21,4.430418742422064
2019-06-28,4.31976269279626
2019-07-05,4.51229018820731
2019-07-12,4.57220295707576
2019-07-19,4.375402115930162
2019-07-26,4.61000913543678
2019-08-02,4.3589533866299535
2019-08-09,4.567559019822333
2019-08-16,4.436850293526609
2019-08-23,4.458046160323573
2019-08-30,4.677155302349782
2019-09-06,4.649907093661235
2019-09-13,4.554658471561894
2019-09-20,4.68173911398795
2019-09-27,4.391294479490992
2019-10-04,4.453985383165115
2019-10-11,4.440083809031514
2019-10-18,4.401345757197844
2019-10-25,4.5806454136271135
2019-11-01,4.5340011307185595
2019-11-08,4.5857378219168305
2019-11-15,4.922920754725994
2019-11-22,4.992087293817
2019-11-29,5.110033389539654
2019-12-06,4.892544771105246
2019-12-13,5.0751689218598415
2019-12-20,5.210509438711387
2019-12-27,5.219007640098236
2020-01-03,5.241788114340031
2020-01-10,5.478451409653123
2020-01-17,5.673315867716387
2020-01-24,5.6909384217031285
2020-01-31,5.531936753904398
2020-02-07,5.801720403728364
2020-02-14,6.043568682295028
2020-02-21,5.992867551911503
2020-02-28,5.483370360581302
2020-03-06,5.431637664823839
2020-03-13,5.431637664823839
2020-03-20,5.431637664823839
2020-03-27,5.431637664823839
2020-04-03,5.431637664823839
2020-04-10,5.431637664823839
2020-04-17,5.431637664823839
2020-04-24,5.431637664823839
2020-05-01,5.431637664823839
2020-05-08,5.431637664823839
2020-05-15,5.3587300993319875
2020-05-22,5.537293556403644
2020-05-29,5.548788089606785
2020-06-05,5.900490554814482
2020-06-12,5.819660951787443
2020-06-19,6.149373168869713
2020-06-26,6.055584691000078
2020-07-03,6.36270607531852
2020-07-10,6.458792320286901
2020-07-17,6.987862144177999
2020-07-24,7.089075042634673
2020-07-31,7.295226034789448
2020-08-07,7.531798658838922
2020-08-14,7.5664905620480525
2020-08-21,7.705788814988871
2020-08-28,7.779683230058411
2020-09-04,7.263736203228508
2020-09-11,7.079805828377786
2020-09-18,7.079805828377786
2020-09-25,7.295338400771397
2020-10-02,7.676790009957712
2020-10-09,8.024101089380318
2020-10-16,8.1403083672304
2020-10-23,7.895424364948532
2020-10-30,7.108804065380407
2020-11-06,7.108804065380407
2020-11-13,6.923056283003006
2020-11-20,7.386810820069992
2020-11-27,7.798927648615466
2020-12-04,7.960710290939873
2020-12-11,7.990173134989784
2020-12-18,8.413554303969596
2020-12-25,8.381760281817435
2021-01-01,7.883369345700408
2021-01-08,8.160205558452585
2021-01-15,8.143594839123589
2021-01-22,8.380380117428468
2021-01-29,8.440407674118882
2021-02-05,9.096436965765738
2021-02-12,9.517152659325088
2021-02-19,9.569177537848198
2021-02-26,8.741151966180047
2021-03-05,8.346785542203587
2021-03-12,8.346785542203587
2021-03-19,8.346785542203587
2021-03-26,8.346785542203587
2021-04-02,8.346785542203587
2021-04-09,8.346785542203587
2021-04-16,8.346785542203587
2021-04-23,8.346785542203587
2021-04-30,8.346785542203587
2021-05-07,8.346785542203587
2021-05-14,8.346785542203587
2021-05-21,8.346785542203587
2021-05-28,8.346785542203587
2021-06-04,8.346785542203587
2021-06-11,8.346785542203587
2021-06-18,8.346785542203587
2021-06-25,8.346785542203587
2021-07-02,8.346785542203587
2021-07-09,8.346785542203587
2021-07-16,8.346785542203587
2021-07-23,8.346785542203587
2021-07-30,8.346785542203587
2021-08-06,8.346785542203587
2021-08-13,8.346785542203587
2021-08-20,8.346785542203587
2021-08-27,8.346785542203587
2021-09-03,8.346785542203587
2021-09-10,8.346785542203587
2021-09-17,8.346785542203587
2021-09-24,8.346785542203587
2021-10-01,8.346785542203587
2021-10-08,8.346785542203587
2021-10-15,8.346785542203587
2021-10-22,8.346785542203587
2021-10-29,8.346785542203587
2021-11-05,8.346785542203587
2021-11-12,8.322039545439603
2021-11-19,8.155430461647054
2021-11-26,8.155430461647054
2021-12-03,8.155430461647054
2021-12-10,8.155430461647054
2021-12-17,8.155430461647054
2021-12-24,8.155430461647054
2021-12-31,8.155430461647054
2022-01-07,8.155430461647054
2022-01-14,8.155430461647054
2022-01-21,8.155430461647054
2022-01-28,8.155430461647054
2022-02-04,8.155430461647054
2022-02-11,8.155430461647054
2022-02-18,8.155430461647054
2022-02-25,8.155430461647054
2022-03-04,8.155430461647054
2022-03-11,8.155430461647054
2022-03-18,8.155430461647054
2022-03-25,8.155430461647054
2022-04-01,8.155430461647054
2022-04-08,8.155430461647054
2022-04-15,8.155430461647054
2022-04-22,8.155430461647054
2022-04-29,8.155430461647054
2022-05-06,8.155430461647054
2022-05-13,8.155430461647054
2022-05-20,8.155430461647054
2022-05-27,8.155430461647054
2022-06-03,8.155430461647054
2022-06-10,8.155430461647054
2022-06-17,8.155430461647054
2022-06-24,8.155430461647054
2022-07-01,8.155430461647054
2022-07-08,8.155430461647054
2022-07-15,8.155430461647054
2022-07-22,8.155430461647054
2022-07-29,8.155430461647054
2022-08-05,8.155430461647054
2022-08-12,8.155430461647054
2022-08-19,8.155430461647054
2022-08-26,8.155430461647054
2022-09-02,8.155430461647054
2022-09-09,8.155430461647054
2022-09-16,8.155430461647054
2022-09-23,8.155430461647054
2022-09-30,8.155430461647054
2022-10-07,8.155430461647054
2022-10-14,8.155430461647054
2022-10-21,8.155430461647054
2022-10-28,8.155430461647054
2022-11-04,8.155430461647054
2022-11-11,8.155430461647054
2022-11-18,8.155430461647054
2022-11-25,8.155430461647054
2022-12-02,8.155430461647054
2022-12-09,8.155430461647054
2022-12-16,8.155430461647054
2022-12-23,8.155430461647054
2022-12-30,8.155430461647054
2023-01-06,8.155430461647054
2023-01-13,8.155430461647054
2023-01-20,8.155430461647054
2023-01-27,8.155430461647054
2023-02-03,8.155430461647054
2023-02-10,8.155430461647054
2023-02-17,8.155430461647054
2023-02-24,8.155430461647054
2023-03-03,8.155430461647054
2023-03-10,8.155430461647054
2023-03-17,8.155430461647054
2023-03-24,8.155430461647054
2023-03-31,8.155430461647054
2023-04-07,8.155430461647054
2023-04-14,8.155430461647054
2023-04-21,8.155430461647054
2023-04-28,8.155430461647054
2023-05-05,8.155430461647054
2023-05-12,8.155430461647054
2023-05-19,8.155430461647054
2023-05-26,8.155430461647054
2023-06-02,8.155430461647054
2023-06-09,8.155430461647054
2023-06-16,8.155430461647054
2023-06-23,8.142980360501541
2023-06-30,8.380805454644488
2023-07-07,8.293105101013113
2023-07-14,8.85801070066257
2023-07-21,8.9618080388163
2023-07-28,9.296273573023187
2023-08-04,9.53777285213096
2023-08-11,9.295901447963345
2023-08-18,8.991018929550439
2023-08-25,9.131063336913622
2023-09-01,9.602310012991198
2023-09-08,9.520501260943657
2023-09-15,9.207780795961495
2023-09-22,8.719607739245765
2023-09-29,8.916126308327529
2023-10-06,8.936480622693065
2023-10-13,8.695856988500829
2023-10-20,8.358229741384774
2023-10-27,8.358229741384774
2023-11-03,8.358229741384774
2023-11-10,8.42094709870553
2023-11-17,8.764715945502806
2023-11-24,8.813626610288944
2023-12-01,8.996581943939566
2023-12-08,9.138155773339527
2023-12-15,9.898056392570767
2023-12-22,10.127886775601537
2023-12-29,10.021143211747813
2024-01-05,9.454759352860492
2024-01-12,9.540126100785747
2024-01-19,9.850871084521431
2024-01-26,9.741380212181394
2024-02-02,10.349459826109864
2024-02-09,11.475160890563762
2024-02-16,12.162791229010743
2024-02-23,12.722830388732575
2024-03-01,14.035686115515048
2024-03-08,14.919148711415154
2024-03-15,14.469224393717523
2024-03-22,15.049094919669995
2024-03-29,15.118474082415917
2024-04-05,15.356858620643338
2024-04-12,14.881888605511897
2024-04-19,13.629605245001336
2024-04-26,13.629605245001336
2024-05-03,14.290381570423992
2024-05-10,14.332077575035418
2024-05-17,15.080181879210299
2024-05-24,15.642991605771789
2024-05-31,15.147605395743778
2024-06-07,15.04994735586403
2024-06-14,15.465569262876004
2024-06-21,15.745490799017285
2024-06-28,15.648741796598085
2024-07-05,15.950516210426267
2024-07-12,16.422370671760646
2024-07-19,15.481343880221193
2024-07-26,14.425778146493176
2024-08-02,14.425778146493176
2024-08-09,14.425778146493176
2024-08-16,14.425778146493176
2024-08-23,14.611845223010121
2024-08-30,14.148847936171801
2024-09-06,14.148847936171801
2024-09-13,14.148847936171801
2024-09-20,14.148847936171801
2024-09-27,14.518147417779911
2024-10-04,14.887381901512178
2024-10-11,15.997173113241342
2024-10-18,16.33111507620155
2024-10-25,16.24440469675402
2024-11-01,15.374736508921696
2024-11-08,17.929856877831
2024-11-15,16.510566405729186
2024-11-22,17.796339148482055
2024-11-29,17.90380819795489
2024-12-06,18.350165875403217
2024-12-13,17.3111241653859
2024-12-20,16.729201051376325
2024-12-27,16.60744619419413
2025-01-03,16.60744619419413
2025-01-10,16.126793545813893
2025-01-17,16.952963303264585
2025-01-24,18.008478529227013
2025-01-31,18.024182660773654
2025-02-07,18.71881607383016
2025-02-14,18.61966382694835
2025-02-21,17.045853053695836
2025-02-28,16.516964675839176
2025-03-07,16.516964675839176
2025-03-14,16.516964675839176
2025-03-21,16.516964675839176
2025-03-28,16.516964675839176
2025-04-04,16.516964675839176
2025-04-11,16.516964675839176
2025-04-18,16.516964675839176
2025-04-25,16.516964675839176
2025-05-02,16.516964675839176
2025-05-09,16.516964675839176
2025-05-16,16.516964675839176
2025-05-23,15.737991062872911
2025-05-30,16.03319086137089
2025-06-06,16.332587430905367
2025-06-13,16.210697831193343
2025-06-20,17.371733419846475
2025-06-27,17.78371434946449
2025-07-04,18.35817254097842
2025-07-11,18.369490190409312
2025-07-18,19.214609863251066
2025-07-25,19.272886716409236
2025-08-01,19.507071928106555
2025-08-08,20.670601526004432
2025-08-15,21.361983994842713
2025-08-22,21.079944842355342
2025-08-29,21.259531254609236
2025-09-05,21.85344030145156
2025-09-12,23.839135746072365
2025-09-19,25.3369215734379
2025-09-26,24.31741553174776
2025-10-03,26.137483651291173
2025-10-10,24.908602956021078
2025-10-17,25.766888634871965
2025-10-24,28.122066897360764
2025-10-31,28.060296369146602
2025-11-07,28.268835331779776
2025-11-14,26.95630918595423
2025-11-21,25.26906853667469
2025-11-28,25.26906853667469
2025-12-05,26.162815217235718
2025-12-12,26.18166051667109
2025-12-19,27.158068817299355
2025-12-26,27.562147175936975
2026-01-02,27.816948680029594
2026-01-09,29.279761171553947
2026-01-16,30.141400413613287
2026-01-23,30.693578006852604
2026-01-30,31.03999302063783
2026-02-06,31.93706572733866
2026-02-13,32.00576108731836
2026-02-20,33.10491055094109
2026-02-27,33.30508775557512
2026-03-06,29.879874929801133
2026-03-13,29.879874929801133
2026-03-20,31.09176910082017
2026-03-27,30.775986580860916
2026-04-03,33.109082359763406
2026-04-10,38.269996814569915
2026-04-17,40.31970164337477
2026-04-24,42.45417634675309
2026-05-01,44.50484966075396
2026-05-08,48.374776043186586
2026-05-15,49.32691612524995
2026-05-22,50.461341290057725
2026-05-29,50.25908245937459
2026-06-05,47.67551434162448
2026-06-12,51.869556440431914
2026-06-19,55.12909991766928
2026-06-26,54.77257823455015
2026-07-03,49.290356783923166
2026-07-10,49.290356783923166
2026-07-17,46.3570701512662
2026-07-24,46.3570701512662
2026-07-31,46.3570701512662
2026-08-07,46.3570701512662
