method,params,signal_weight,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,max_daily_loss,calmar,win_rate,payoff_ratio,n_obs,n_trades,trade_win_rate,trade_payoff,avg_win,avg_loss,expectancy,avg_gross,avg_margin,max_margin,max_var
pairs,"pairs|window=40,entry_z=1.5,exit_z=0,stop_z=3.5",1.0,0.4673794446670434,0.04743931142773161,0.1619950212683695,0.36688478846111705,0.6345083892623373,-0.3197326087954341,-0.042571492068648256,0.14837182734177554,0.49256594724220626,1.0432177522074726,2085.0,570.0,0.5859649122807018,0.9038744292996146,0.04201078207510974,-0.04647856019963154,0.00561771348521492,2.2582265320599744,0.22582265320599745,0.3,0.03
bollinger,"bollinger|window=10,n_std=2.5,exit_z=0,stop_z=3.5",0.0,-0.14774022977910473,-0.019136213248630796,0.1851065994989349,-0.011947771287863306,-0.017941718055896252,-0.4201751582674904,-0.0969912759257634,-0.04554341891018785,0.21774580335731414,1.1788871318067253,2085.0,150.0,0.6333333333333333,0.5483411739576041,0.02495191836431138,-0.045504367626131574,-0.0005786907146768239,0.5880642329083943,0.058806423290839425,0.3,0.03
reversal,"reversal|lookback=3,entry_z=2,exit_z=0,stop_z=3",0.0,-0.5136310434084996,-0.08342996197117059,0.2472340402623758,-0.22780692666052904,-0.33572654531423024,-0.6405784730778441,-0.1502384460780991,-0.13024159486706954,0.3597122302158273,1.1038647118927147,2085.0,940.0,0.5851063829787234,0.6597482601277178,0.018081323820505486,-0.027406398642120255,-0.0004996844497102975,1.095017908692145,0.10950179086921451,0.3,0.03
