date,equity
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0
2018-01-05,1.0
2018-01-08,1.0
2018-01-09,1.0
2018-01-10,1.0
2018-01-11,1.0
2018-01-12,1.0
2018-01-15,1.0
2018-01-16,1.0
2018-01-17,1.0
2018-01-18,1.0
2018-01-19,1.0
2018-01-22,1.0
2018-01-23,1.0
2018-01-24,1.0
2018-01-25,1.0
2018-01-26,1.0
2018-01-29,1.0
2018-01-30,0.9999692307692307
2018-01-31,1.0012634523785005
2018-02-01,1.0039053026556866
2018-02-02,1.0015075106151856
2018-02-05,0.9981328624517839
2018-02-06,1.0004676479445453
2018-02-07,1.0015594528343752
2018-02-08,1.0086355742514856
2018-02-09,1.0151917674258335
2018-02-12,1.0143021882639052
2018-02-13,1.0104336189107601
2018-02-14,1.0029755488963272
2018-02-22,1.0011083302321213
2018-02-23,0.9931301989450726
2018-02-26,0.9983958325321922
2018-02-27,1.0048813933520284
2018-02-28,1.008360296998774
2018-03-01,1.01135156491564
2018-03-02,1.0154497988212174
2018-03-05,1.006174891535087
2018-03-06,1.003750741862417
2018-03-07,0.9921296953972398
2018-03-08,0.9787774276149529
2018-03-09,0.9734320087128692
2018-03-12,0.9668262201751616
2018-03-13,0.970561419026696
2018-03-14,0.9602206989510356
2018-03-15,0.9508086610194193
2018-03-16,0.9536974412697001
2018-03-19,0.9628666970352975
2018-03-20,0.9613477107602998
2018-03-21,0.9676983751849989
2018-03-22,0.9668346973597127
2018-03-23,1.0027624338306893
2018-03-26,1.0138081390573859
2018-03-27,1.0004251814417033
2018-03-28,1.0182885778639341
2018-03-29,0.9981772298202487
2018-03-30,0.9898620573228313
2018-04-02,0.9897194782103317
2018-04-03,0.9940920768018031
2018-04-04,1.020405377512285
2018-04-09,1.0103553720218306
2018-04-10,0.9903556620124709
2018-04-11,0.9930637013108544
2018-04-12,0.9871572802941408
2018-04-13,0.9837761009047199
2018-04-16,1.008499931389912
2018-04-17,1.0105928802232083
2018-04-18,0.9859531862525215
2018-04-19,0.9443225237814082
2018-04-20,0.9627331203889679
2018-04-23,0.9496089475963239
2018-04-24,0.9431523780790722
2018-04-25,0.9439788803219363
2018-04-26,0.9425157255271764
2018-04-27,0.940475456599375
2018-05-02,0.9440353369379778
2018-05-03,0.9364271114968072
2018-05-04,0.9366973412430558
2018-05-07,0.9310801645751601
2018-05-08,0.9257376696028515
2018-05-09,0.9218710578459324
2018-05-10,0.9294096506141706
2018-05-11,0.9357557118232032
2018-05-14,0.9323902548491861
2018-05-15,0.9391817620723504
2018-05-16,0.9460198816211423
2018-05-17,0.9500909117992877
2018-05-18,0.9414352921826142
2018-05-21,0.9308411054234946
2018-05-22,0.920436943921409
2018-05-23,0.9087528905493777
2018-05-24,0.905478372477773
2018-05-25,0.9023132867958066
2018-05-28,0.8910542414521552
2018-05-29,0.8940353920509871
2018-05-30,0.8930313196694921
2018-05-31,0.9027932149635352
2018-06-01,0.9073777013547132
2018-06-04,0.9019138449323836
2018-06-05,0.8958590356465451
2018-06-06,0.8988476500823828
2018-06-07,0.9082212807274986
2018-06-08,0.9095048180137065
2018-06-11,0.9095576992634414
2018-06-12,0.9133871440680712
2018-06-13,0.9172309170962721
2018-06-14,0.9188175572967763
2018-06-15,0.922122133839739
2018-06-19,0.9207262638087207
2018-06-20,0.9234499610684154
2018-06-21,0.9222090194627522
2018-06-22,0.9149813717685039
2018-06-25,0.9124327019230423
2018-06-26,0.9064706884512616
2018-06-27,0.9012196070801423
2018-06-28,0.9082381959361965
2018-06-29,0.9040479168260492
2018-07-02,0.9110803082317268
2018-07-03,0.9095660349245217
2018-07-04,0.9140668786364976
2018-07-05,0.9149151255769787
2018-07-06,0.912517282162754
2018-07-09,0.9064317992442954
2018-07-10,0.9161719607635396
2018-07-11,0.9280958747922432
2018-07-12,0.9153985521659379
2018-07-13,0.9126470676582473
2018-07-16,0.9175252085462318
2018-07-17,0.909959262673673
2018-07-18,0.9135547872398401
2018-07-19,0.918790941439813
2018-07-20,0.9276069498826559
2018-07-23,0.9250752806341556
2018-07-24,0.928260246514033
2018-07-25,0.926108776149758
2018-07-26,0.9222814033511424
2018-07-27,0.9397284450331678
2018-07-30,0.9519030957442711
2018-07-31,0.9533388838666573
2018-08-01,0.9434636073169028
2018-08-02,0.9573253276519954
2018-08-03,0.9873086637112211
2018-08-06,1.014600395118376
2018-08-07,1.0059380558238562
2018-08-08,0.9793243433083691
2018-08-09,0.9734691496205651
2018-08-10,0.9598972994065784
2018-08-13,0.9806521443489202
2018-08-14,0.9895336345660143
2018-08-15,0.9955180222706301
2018-08-16,0.9803426400303025
2018-08-17,0.9817215596378351
2018-08-20,0.9975219100418035
2018-08-21,0.9937269170869787
2018-08-22,1.0005615235224783
2018-08-23,0.9809042442257212
2018-08-24,0.9851681335044403
2018-08-27,0.960092456409479
2018-08-28,0.9741904774352657
2018-08-29,0.9614749462190743
2018-08-30,0.9607620145553658
2018-08-31,0.9557147432843504
2018-09-03,0.9514887646681836
2018-09-04,0.9533709793891008
2018-09-05,0.9560550568034795
2018-09-06,0.957876679420041
2018-09-07,0.9576015423712376
2018-09-10,0.9656150846448142
2018-09-11,0.9499651479002625
2018-09-12,0.9521458642588294
2018-09-13,0.9354765912704602
2018-09-14,0.9298350145018045
2018-09-17,0.9292416420697984
2018-09-18,0.9182405146196337
2018-09-19,0.9179086355032181
2018-09-20,0.9236970357219701
2018-09-21,0.914748675910559
2018-09-25,0.9291597883288801
2018-09-26,0.9294978387501213
2018-09-27,0.931921212944808
2018-09-28,0.94162237778655
2018-10-08,0.9400195149997603
2018-10-09,0.9536418897345573
2018-10-10,0.9627612507907456
2018-10-11,0.9400344314818206
2018-10-12,0.9431262539238853
2018-10-15,0.9367464514242115
2018-10-16,0.9231238534769654
2018-10-17,0.9301381717056222
2018-10-18,0.9307475018032609
2018-10-19,0.9236152774845728
2018-10-22,0.9107860329712979
2018-10-23,0.9149504257202073
2018-10-24,0.91971271475923
2018-10-25,0.9124514632344062
2018-10-26,0.9162532443586272
2018-10-29,0.9232843132298385
2018-10-30,0.925470608144601
2018-10-31,0.9140950309803857
2018-11-01,0.918638545522329
2018-11-02,0.9028110757314559
