date,port_var95
2019-02-11,0.029999999999999995
2019-02-12,0.02960831858928427
2019-02-13,0.02960831858928427
2019-02-14,0.02960831858928427
2019-02-15,0.03
2019-02-18,0.022900755188545688
2019-02-19,0.02713794331442761
2019-02-20,0.023401634987767456
2019-02-21,0.023240062532794377
2019-02-22,0.02937163867146265
2019-02-25,0.029168135434477348
2019-02-26,0.02306387904193279
2019-02-27,0.025146691092248884
2019-02-28,0.02855101099240778
2019-03-01,0.028686517533000534
2019-03-04,0.02983963379369653
2019-03-05,0.03
2019-03-06,0.03
2019-03-07,0.029919569494241235
2019-03-08,0.029999999999999995
2019-03-11,0.025172032618542787
2019-03-12,0.02621672916351781
2019-03-13,0.025172032618542787
2019-03-14,0.02682409051785513
2019-03-15,0.02922108772997079
2019-03-18,0.02872071577500337
2019-03-19,0.02238288826059756
2019-03-20,0.01908458695687198
2019-03-21,0.018989798209053402
2019-03-22,0.015613662486036302
2019-03-25,0.015295540167255631
2019-03-26,0.020466632588642106
2019-03-27,0.016624032620754337
2019-03-28,0.014996311436887
2019-03-29,0.01407146096598923
2019-04-01,0.01611814644121838
2019-04-02,0.016268553073843606
2019-04-03,0.016095541107898775
2019-04-04,0.015730323466792973
2019-04-08,0.015686392202047254
2019-04-09,0.015781197085180283
2019-04-10,0.015842997705611615
2019-04-11,0.017773408380647726
2019-04-12,0.01632156302172558
2019-04-15,0.017417494234272645
2019-04-16,0.020059541702103792
2019-04-17,0.016579038351520536
2019-04-18,0.01835539078699592
2019-04-19,0.01634626587636537
2019-04-22,0.023732373216318096
2019-04-23,0.015276306505531353
2019-04-24,0.017888608278076756
2019-04-25,0.02061724216580525
2019-04-26,0.017380693448238907
2019-04-29,0.01841684449253129
2019-04-30,0.018711997660035444
2019-05-06,0.02633238782519487
2019-05-07,0.017255492643720966
2019-05-08,0.017330220127193534
2019-05-09,0.017417137084660254
2019-05-10,0.01695663892956935
2019-05-13,0.0202282397105714
2019-05-14,0.019753046758934124
2019-05-15,0.024243746285401074
2019-05-16,0.018383169900511642
2019-05-17,0.019006178798219885
2019-05-20,0.017826447166866797
2019-05-21,0.016305562628561972
2019-05-22,0.021777288602114465
2019-05-23,0.021838052620920295
2019-05-24,0.022346564450970694
2019-05-27,0.016076624800396247
2019-05-28,0.018661512637102202
2019-05-29,0.017620437256927038
2019-05-30,0.014617765341440271
2019-05-31,0.015885914051901456
2019-06-03,0.014641961919830066
2019-06-04,0.018940838383109077
2019-06-05,0.018425206216912578
2019-06-06,0.018273394782352934
2019-06-10,0.019173409531802174
2019-06-11,0.018773037783609236
2019-06-12,0.013579684648017266
2019-06-13,0.013579684648017266
2019-06-14,0.018142218399872023
2019-06-17,0.020637532125694354
2019-06-18,0.018062827772957733
2019-06-19,0.01789624992049077
2019-06-20,0.018599285132922565
2019-06-21,0.014798577263992294
2019-06-24,0.017214993209398687
2019-06-25,0.018446019221804718
2019-06-26,0.01910953914926183
2019-06-27,0.01853142030236086
2019-06-28,0.020652979112467825
2019-07-01,0.020652979112467825
2019-07-02,0.021651769172196488
2019-07-03,0.027931742668677713
2019-07-04,0.02415133089919316
2019-07-05,0.024634067275624706
2019-07-08,0.026082611069388733
2019-07-09,0.02579596863628963
2019-07-10,0.02161275157489011
2019-07-11,0.01924773420815245
2019-07-12,0.02184829514495225
2019-07-15,0.02184829514495225
2019-07-16,0.020523747553647633
2019-07-17,0.025245600089280118
2019-07-18,0.020523747553647633
2019-07-19,0.018812367721751853
2019-07-22,0.017876752514913656
2019-07-23,0.016027719603311896
2019-07-24,0.02168302959385983
2019-07-25,0.025240990567063373
2019-07-26,0.024246514093947926
2019-07-29,0.021791663326245263
2019-07-30,0.029810226928090662
2019-07-31,0.02789420949062553
2019-08-01,0.02649985806369072
2019-08-02,0.03
2019-08-05,0.03
2019-08-06,0.029999999999999995
2019-08-07,0.029999999999999995
2019-08-08,0.02999999999999999
2019-08-09,0.02999999999999999
2019-08-12,0.029401581608733462
2019-08-13,0.025895171517882346
2019-08-14,0.025895171517882346
2019-08-15,0.025895171517882346
2019-08-16,0.025895171517882346
2019-08-19,0.025912196909661102
2019-08-20,0.023537029611167444
2019-08-21,0.024769832638947983
2019-08-22,0.024769832638947983
2019-08-23,0.024769832638947983
2019-08-26,0.024769832638947983
2019-08-27,0.024769832638947983
2019-08-28,0.024769832638947983
2019-08-29,0.02464507759775952
2019-08-30,0.024903563008999707
2019-09-02,0.019811460527083456
2019-09-03,0.020732333819914697
2019-09-04,0.02022677339796878
2019-09-05,0.020478604996437767
2019-09-06,0.021052002407765797
2019-09-09,0.017916950935137524
2019-09-10,0.022472216587535843
2019-09-11,0.019868329396486736
2019-09-12,0.016596747216717243
2019-09-16,0.01863224231753086
2019-09-17,0.024116976667286315
2019-09-18,0.0243376992946373
2019-09-19,0.01611726475198921
2019-09-20,0.01611726475198921
2019-09-23,0.02133832961541034
2019-09-24,0.020661473242816274
2019-09-25,0.0274772783437827
2019-09-26,0.026048910453361215
2019-09-27,0.01685784975681649
2019-09-30,0.020531155357023535
2019-10-08,0.02359239314418121
2019-10-09,0.01957268752943621
2019-10-10,0.017015631432590314
2019-10-11,0.019950463725593805
2019-10-14,0.014927769648470276
2019-10-15,0.015152175238034549
2019-10-16,0.02232905524352065
2019-10-17,0.027686530953984632
2019-10-18,0.03
2019-10-21,0.027908322152056474
2019-10-22,0.029999999999999992
2019-10-23,0.029999999999999992
2019-10-24,0.03
2019-10-25,0.022591277773186928
2019-10-28,0.02517807306479124
2019-10-29,0.02203434023107238
2019-10-30,0.021907623719614192
2019-10-31,0.019773259368628514
2019-11-01,0.021838833727123003
2019-11-04,0.021838833727123003
2019-11-05,0.019318537530371733
2019-11-06,0.018580300741471947
2019-11-07,0.018098580375489382
2019-11-08,0.018098580375489382
2019-11-11,0.01787553122445484
2019-11-12,0.02242682964274806
2019-11-13,0.01883820047144668
2019-11-14,0.018302212917874674
2019-11-15,0.017507627739206832
2019-11-18,0.017507627739206832
2019-11-19,0.016624395338321583
2019-11-20,0.017280379692104695
2019-11-21,0.01870860021188992
2019-11-22,0.018250152141114768
2019-11-25,0.019031599117106505
2019-11-26,0.017495616201643163
2019-11-27,0.01917269593505374
2019-11-28,0.021015737379917295
2019-11-29,0.01907788754933935
2019-12-02,0.017188742986919737
2019-12-03,0.01919356071839277
2019-12-04,0.022074162140417113
2019-12-05,0.020061905924472496
2019-12-06,0.020453314085293613
2019-12-09,0.01958653878283993
2019-12-10,0.024406204886174825
2019-12-11,0.02768494047085005
2019-12-12,0.027985290458494776
2019-12-13,0.025860886706283847
2019-12-16,0.026660174246599777
2019-12-17,0.02660931461123145
2019-12-18,0.024307662823806774
2019-12-19,0.028271055325129198
2019-12-20,0.02892184732198239
2019-12-23,0.023164993359567825
2019-12-24,0.019227965434226925
2019-12-25,0.024053151083080357
2019-12-26,0.02230759213383517
2019-12-27,0.023132605011796842
2019-12-30,0.02338206530476423
2019-12-31,0.023917620739938056
2020-01-02,0.023935627505500545
2020-01-03,0.022029406896677848
2020-01-06,0.021534341482544385
2020-01-07,0.022907971392489103
2020-01-08,0.02355520073323602
2020-01-09,0.02355520073323602
2020-01-10,0.019675698177757054
2020-01-13,0.017980335950162775
2020-01-14,0.02578915622556291
2020-01-15,0.02187322269101499
2020-01-16,0.018714008236640673
2020-01-17,0.02187322269101499
2020-01-20,0.019854515980130962
2020-01-21,0.02405263692975311
2020-01-22,0.019558847644964496
2020-01-23,0.017496222234632885
2020-02-03,0.018836468522541394
2020-02-04,0.029678301510979395
2020-02-05,0.029678301510979395
2020-02-06,0.029678301510979395
2020-02-07,0.03
2020-02-10,0.03
2020-02-11,0.029999999999999992
2020-02-12,0.03
2020-02-13,0.029999999999999995
2020-02-14,0.029999999999999992
2020-02-17,0.029999999999999995
2020-02-18,0.029999999999999992
2020-02-19,0.02999999999999999
2020-02-20,0.03
2020-02-21,0.020815186781166315
2020-02-24,0.019291898930919742
2020-02-25,0.020815186781166315
2020-02-26,0.02051918535030797
2020-02-27,0.02921992254141008
2020-02-28,0.027867658820069176
2020-03-02,0.02803813909281666
2020-03-03,0.021975304803559473
2020-03-04,0.017811715602091726
2020-03-05,0.019531274787139685
2020-03-06,0.02029148406376646
2020-03-09,0.018609627788927025
2020-03-10,0.017081103115817568
2020-03-11,0.015868178410785333
2020-03-12,0.016019720670077727
2020-03-13,0.019076359505327486
2020-03-16,0.018004662366498867
2020-03-17,0.018339088933776084
2020-03-18,0.0185825339300338
2020-03-19,0.0173766327443931
2020-03-20,0.017088173723052706
2020-03-23,0.022117793153909895
2020-03-24,0.022117793153909895
2020-03-25,0.023753650965388635
2020-03-26,0.01806373815427498
2020-03-27,0.018541287030241643
2020-03-30,0.0195606136383635
2020-03-31,0.024319595131672915
2020-04-01,0.021992772768401107
2020-04-02,0.028366739096919894
2020-04-03,0.023929407002750893
2020-04-07,0.024293028947435263
2020-04-08,0.02515378409011025
2020-04-09,0.02510670066084954
2020-04-10,0.02154991981063131
2020-04-13,0.02249797890053677
2020-04-14,0.02249797890053677
2020-04-15,0.020997053659913324
2020-04-16,0.020735100394292365
2020-04-17,0.020187362157838135
2020-04-20,0.022786607789989394
2020-04-21,0.024104420963869222
2020-04-22,0.020746488551187804
2020-04-23,0.025240822809017505
2020-04-24,0.02071660515568495
2020-04-27,0.017593677406924895
2020-04-28,0.02071660515568495
2020-04-29,0.019669651418195593
2020-04-30,0.019672040384373608
2020-05-06,0.017220925416521562
2020-05-07,0.018842865470661843
2020-05-08,0.01739437262176469
2020-05-11,0.016049291317545754
2020-05-12,0.016412154817012036
2020-05-13,0.016386302151639845
2020-05-14,0.016386302151639845
2020-05-15,0.01819386401314983
2020-05-18,0.01915360107404093
2020-05-19,0.01915360107404093
2020-05-20,0.02679121678430387
2020-05-21,0.025881523374347484
2020-05-22,0.028506829931837417
2020-05-25,0.029462426935384277
2020-05-26,0.03
2020-05-27,0.029999999999999995
2020-05-28,0.03
2020-05-29,0.03
2020-06-01,0.03
2020-06-02,0.03
2020-06-03,0.02988886193444751
2020-06-04,0.02988886193444751
2020-06-05,0.029999999999999995
2020-06-08,0.029999999999999992
2020-06-09,0.03
2020-06-10,0.03
2020-06-11,0.029999999999999995
2020-06-12,0.029999999999999992
2020-06-15,0.029999999999999995
2020-06-16,0.017474776737128946
2020-06-17,0.03
2020-06-18,0.021243543711862118
2020-06-19,0.022399867839267125
2020-06-22,0.03
2020-06-23,0.03
2020-06-24,0.03
2020-06-29,0.03
2020-06-30,0.029523892701368674
2020-07-01,0.022849623506192414
2020-07-02,0.01728106382594125
2020-07-03,0.01820098627173533
2020-07-06,0.02076197462557564
2020-07-07,0.029999999999999995
2020-07-08,0.03
2020-07-09,0.03
2020-07-10,0.03
2020-07-13,0.03
2020-07-14,0.03
2020-07-15,0.03
2020-07-16,0.02980392393899844
2020-07-17,0.029999999999999985
2020-07-20,0.029999999999999995
2020-07-21,0.02239753809160856
2020-07-22,0.029999999999999995
2020-07-23,0.029999999999999995
2020-07-24,0.03
2020-07-27,0.01963251567918182
2020-07-28,0.025410153583081917
2020-07-29,0.016883493959692245
2020-07-30,0.02254655326290131
2020-07-31,0.01667522826530247
2020-08-03,0.01641911232770789
2020-08-04,0.01614290271208226
2020-08-05,0.016968635879612688
2020-08-06,0.015153548758411822
2020-08-07,0.014445616351960639
2020-08-10,0.014445616351960639
2020-08-11,0.013851559609297832
2020-08-12,0.012098044612000598
2020-08-13,0.012098044612000598
2020-08-14,0.015880797962606268
2020-08-17,0.018635224737871874
2020-08-18,0.019832797539971754
2020-08-19,0.024713925070526714
2020-08-20,0.023942296401709553
2020-08-21,0.018596437067064316
2020-08-24,0.027410856668662466
2020-08-25,0.02408133909508053
2020-08-26,0.028260646809677777
2020-08-27,0.025443972766796503
2020-08-28,0.025515888036571836
2020-08-31,0.02475157610266447
2020-09-01,0.0247272182227944
2020-09-02,0.0247272182227944
2020-09-03,0.02045345622839895
2020-09-04,0.020502678622267838
2020-09-07,0.020530266234475517
2020-09-08,0.011464724340930642
2020-09-09,0.012499579039092755
2020-09-10,0.012445964753667464
2020-09-11,0.010625961971022403
2020-09-14,0.012246361274718233
2020-09-15,0.0072324533882920945
2020-09-16,0.011227741824377078
2020-09-17,0.011670666217121905
2020-09-18,0.014787634399449292
2020-09-21,0.012265603611134195
2020-09-22,0.010261605170546053
2020-09-23,0.013636435656513296
2020-09-24,0.013885050070409652
2020-09-25,0.015920902106273328
2020-09-28,0.015920902106273328
2020-09-29,0.015993477849894664
2020-09-30,0.01677591906305081
2020-10-09,0.01692333577652619
2020-10-12,0.013777569926779946
2020-10-13,0.012381672247829056
2020-10-14,0.012381672247829056
2020-10-15,0.01094841349364253
2020-10-16,0.010059379779686944
2020-10-19,0.010050895956820738
2020-10-20,0.011798134221090455
2020-10-21,0.010302864910926343
2020-10-22,0.016044956652020284
2020-10-23,0.0124351231602134
2020-10-26,0.009221014188788682
2020-10-27,0.012377650466036647
2020-10-28,0.01055607402327836
2020-10-29,0.014303451181145123
2020-10-30,0.015480437857320586
2020-11-02,0.016046330521035088
2020-11-03,0.016699319758907746
2020-11-04,0.016813550949780858
2020-11-05,0.016855027562278323
2020-11-06,0.015602397610367523
2020-11-09,0.010788638248739
2020-11-10,0.01280531904636682
2020-11-11,0.01618345220754829
2020-11-12,0.020036691696847596
2020-11-13,0.01579992380782674
2020-11-16,0.020175460271271338
2020-11-17,0.01679540596969436
2020-11-18,0.017364144881347063
2020-11-19,0.0174600556363809
2020-11-20,0.0174600556363809
2020-11-23,0.018420345646159412
2020-11-24,0.029999999999999992
2020-11-25,0.029999999999999995
2020-11-26,0.029999999999999995
2020-11-27,0.03
2020-11-30,0.03
2020-12-01,0.03
2020-12-02,0.03
2020-12-03,0.029999999999999992
2020-12-04,0.029999999999999992
2020-12-07,0.029999999999999992
2020-12-08,0.029999999999999992
2020-12-09,0.03
2020-12-10,0.03
2020-12-11,0.03
2020-12-14,0.03
2020-12-15,0.029974209698831786
2020-12-16,0.029999999999999995
2020-12-17,0.0261610372240068
2020-12-18,0.026572238802755166
2020-12-21,0.029999999999999995
2020-12-22,0.03
2020-12-23,0.026023259024981468
2020-12-24,0.025555905197051015
2020-12-25,0.02903138323374075
2020-12-28,0.028860264616782785
2020-12-29,0.02926497111116515
2020-12-30,0.02271035790426154
2020-12-31,0.028061867899535953
2021-01-04,0.028061867899535953
2021-01-05,0.028061867899535953
2021-01-06,0.028173605042424228
2021-01-07,0.028662782375381876
2021-01-08,0.03
2021-01-11,0.03
2021-01-12,0.026064537841656257
2021-01-13,0.02592633323039609
2021-01-14,0.02477159692256507
2021-01-15,0.02233315373966843
2021-01-18,0.02233315373966843
2021-01-19,0.018341923760485053
2021-01-20,0.01756687481188599
2021-01-21,0.02423646455273531
2021-01-22,0.023175903688458115
2021-01-25,0.022737219434524142
2021-01-26,0.018752817244945014
2021-01-27,0.01851144871653837
2021-01-28,0.024469080388953623
2021-01-29,0.022083954858523533
2021-02-01,0.021046114463221938
2021-02-02,0.019560294078896687
2021-02-03,0.0240094485340044
2021-02-04,0.024107520195695144
2021-02-05,0.02860046486805798
2021-02-08,0.026793115029362644
2021-02-09,0.02068480412809315
2021-02-10,0.027005562171172205
2021-02-18,0.029999999999999995
2021-02-19,0.03
2021-02-22,0.03
2021-02-23,0.03
2021-02-24,0.03
2021-02-25,0.029999999999999992
2021-02-26,0.03
2021-03-01,0.03
2021-03-02,0.03
2021-03-03,0.03
2021-03-04,0.029439669258276874
2021-03-05,0.02682908175931047
2021-03-08,0.023921614978515398
2021-03-09,0.023653826944173374
2021-03-10,0.02431747764578697
2021-03-11,0.027985663981454946
2021-03-12,0.027101510910459647
2021-03-15,0.025553811132843544
2021-03-16,0.026888570061887582
2021-03-17,0.026888570061887582
2021-03-18,0.024564675038816684
2021-03-19,0.021414405169810902
2021-03-22,0.0183624325057388
2021-03-23,0.025503693837507398
2021-03-24,0.025503693837507398
2021-03-25,0.02539721378895073
2021-03-26,0.02536623855304595
2021-03-29,0.02696178671773675
2021-03-30,0.027657200291921643
2021-03-31,0.02111568625050418
2021-04-01,0.02104351036183208
2021-04-02,0.026424848175289905
2021-04-06,0.021878764743878624
2021-04-07,0.018419788835155586
2021-04-08,0.01719307189824065
2021-04-09,0.016756108039025823
2021-04-12,0.019468105932546314
2021-04-13,0.025298865027791183
2021-04-14,0.025298865027791183
2021-04-15,0.021958335095506654
2021-04-16,0.015316151153476308
2021-04-19,0.018847629600137722
2021-04-20,0.027388646537811635
2021-04-21,0.026121206307254913
2021-04-22,0.026679465272715773
2021-04-23,0.027129899546363623
2021-04-26,0.029605860396774618
2021-04-27,0.029605860396774618
2021-04-28,0.029605860396774618
2021-04-29,0.02752025674404599
2021-04-30,0.03
2021-05-06,0.029999999999999995
2021-05-07,0.03
2021-05-10,0.03
2021-05-11,0.03
2021-05-12,0.03
2021-05-13,0.029999999999999995
2021-05-14,0.03
2021-05-17,0.03
2021-05-18,0.03
2021-05-19,0.029999999999999992
2021-05-20,0.029608322008510147
2021-05-21,0.028023149992888362
2021-05-24,0.015258494888328103
2021-05-25,0.02225758809012911
2021-05-26,0.02411942430132863
2021-05-27,0.0233888717125595
2021-05-28,0.02385447004855311
2021-05-31,0.024592181783607035
2021-06-01,0.024802791579483098
2021-06-02,0.019240918810217007
2021-06-03,0.02015323241163386
2021-06-04,0.020034685526966658
2021-06-07,0.029999999999999992
2021-06-08,0.02755748044444611
2021-06-09,0.029999999999999995
2021-06-10,0.029999999999999995
2021-06-11,0.02999999999999999
2021-06-15,0.021714031393788195
2021-06-16,0.02741375762870427
2021-06-17,0.029999999999999995
2021-06-18,0.02638139033181147
2021-06-21,0.025869062836060195
2021-06-22,0.025869062836060195
2021-06-23,0.025869062836060195
2021-06-24,0.022305716635317087
2021-06-25,0.02385613989506032
2021-06-28,0.022180999848876295
2021-06-29,0.0215844732041408
2021-06-30,0.021423128941201647
2021-07-01,0.024533232082898593
2021-07-02,0.017989503680456927
2021-07-05,0.02459574105456156
2021-07-06,0.02367161332339389
2021-07-07,0.029459342606314536
2021-07-08,0.02962851543365538
2021-07-09,0.022522618032744544
2021-07-12,0.01909017268462243
2021-07-13,0.023109815618752135
2021-07-14,0.02556817792551231
2021-07-15,0.03
2021-07-16,0.03
2021-07-19,0.03
2021-07-20,0.029999999999999992
2021-07-21,0.029999999999999992
2021-07-22,0.028240954110796655
2021-07-23,0.0243841627274785
2021-07-26,0.021679757175775957
2021-07-27,0.021676672751525218
2021-07-28,0.021032965067272365
2021-07-29,0.024641733456899663
2021-07-30,0.022425327824766736
2021-08-02,0.023456185316080697
2021-08-03,0.02461224082943411
2021-08-04,0.022375946290761176
2021-08-05,0.02664967016838601
2021-08-06,0.023073931680613065
2021-08-09,0.02195450067058717
2021-08-10,0.02227410497055143
2021-08-11,0.02123857576288875
2021-08-12,0.019274383761664814
2021-08-13,0.022320452590760508
2021-08-16,0.02322063288590963
2021-08-17,0.026343574030171964
2021-08-18,0.025661726944371993
2021-08-19,0.029999999999999992
2021-08-20,0.03
2021-08-23,0.03
2021-08-24,0.029999999999999995
2021-08-25,0.029999999999999992
2021-08-26,0.03
2021-08-27,0.029999999999999995
2021-08-30,0.03
2021-08-31,0.029999999999999995
2021-09-01,0.022298562165657402
2021-09-02,0.023903951867339634
2021-09-03,0.023731259611460626
2021-09-06,0.020105898753410047
2021-09-07,0.023679205154526817
2021-09-08,0.01879937965410215
2021-09-09,0.02430550035602391
2021-09-10,0.016638788374403392
2021-09-13,0.018716357784751326
2021-09-14,0.018716357784751326
2021-09-15,0.019312824952202805
2021-09-16,0.02164377138233908
2021-09-17,0.023788475899595787
2021-09-22,0.018187589187345074
2021-09-23,0.01820655550151526
2021-09-24,0.021398553489784897
2021-09-27,0.021797026691688374
2021-09-28,0.02254155885965829
2021-09-29,0.028357567246284996
2021-09-30,0.02369758160703868
2021-10-08,0.028270187614502867
