date,ret
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,-5.2038036430797e-05
2018-01-31,0.004830459188861769
2018-02-01,0.005509669867064151
2018-02-02,-0.004037329460853684
2018-02-05,-0.006392814751910183
2018-02-06,0.002869004579812164
2018-02-07,0.0038299851708766056
2018-02-08,0.012787046231289496
2018-02-09,0.011414843381699898
2018-02-12,-0.00017295016146734823
2018-02-13,-0.005532311095254691
2018-02-14,-0.012155497769286216
2018-02-22,-0.004976580439396633
2018-02-23,-0.010209498942226712
2018-02-26,0.01792669204475134
2018-02-27,0.009827324620183849
2018-02-28,0.005805461087252592
2018-03-01,0.004762266026228718
2018-03-02,0.007806927016634484
2018-03-05,-0.014447403850816231
2018-03-06,-0.002995461452080693
2018-03-07,-0.017247549050839563
2018-03-08,-0.013142669628785759
2018-03-09,-0.0016213540235192228
2018-03-12,-0.010535601922966667
2018-03-13,0.005717261628552516
2018-03-14,-0.01648911262090201
2018-03-15,-0.013425741492881605
2018-03-16,0.0030621543988416777
2018-03-19,0.01162842337339906
2018-03-20,-0.005056857763270054
2018-03-21,0.012081068883127315
2018-03-22,-0.003020139859205538
2018-03-23,0.05764363356662227
2018-03-26,0.023231164632773894
2018-03-27,-0.019246240696536913
2018-03-28,0.028217742397445938
2018-03-29,-0.03333913709663097
2018-03-30,-0.013835914781151754
2018-04-02,-0.0021447404154608116
2018-04-03,0.004035152291293575
2018-04-04,0.03543588813095776
2018-04-09,-0.016141067317640208
2018-04-10,-0.02398965782130828
2018-04-11,0.003731777165185231
2018-04-12,-0.010582696587040566
2018-04-13,-0.006372069021744263
2018-04-16,0.03297129879296713
2018-04-17,0.0002905913435688307
2018-04-18,-0.028793420130269202
2018-04-19,-0.04683500295361725
2018-04-20,0.023264663375064307
2018-04-23,-0.011357465736410083
2018-04-24,-0.009731878300400227
2018-04-25,0.001119144306385024
2018-04-26,-0.011624040721848593
2018-04-27,-0.005219332207395964
2018-05-02,0.020426467884349046
2018-05-03,-0.011523702646942115
2018-05-04,0.002995458248798109
2018-05-07,-0.005397719488490655
2018-05-08,-0.005776839695558929
2018-05-09,-0.011476869715587859
2018-05-10,0.015118250601743672
2018-05-11,0.01570576484779878
2018-05-14,-0.00026103455402883414
2018-05-15,0.006959013439141738
2018-05-16,0.0074748370357146056
2018-05-17,0.004150599703346763
2018-05-18,-0.00128788707306139
2018-05-21,-0.004563406657123821
2018-05-22,-0.012810917093131929
2018-05-23,-0.019324956635569386
2018-05-24,-0.0012822122178019766
2018-05-25,-0.0049177227839775975
2018-05-28,-0.02043528713455126
2018-05-29,0.0032468736988712616
2018-05-30,-0.007236466470697657
2018-05-31,0.021082084702366038
2018-06-01,0.004700687571019344
2018-06-04,-0.007943761993846585
2018-06-05,-0.011778119070836524
2018-06-06,0.0035920390122821558
2018-06-07,0.008079301900223105
2018-06-08,-0.0014318612554583073
2018-06-11,-0.0010370519706835335
2018-06-12,0.0020343147883194667
2018-06-13,0.005663687150417938
2018-06-14,-0.0015898534362392366
2018-06-15,0.0038091424742729
2018-06-19,0.014934598524794635
2018-06-20,-0.0025560285907382206
2018-06-21,2.140687073892765e-06
2018-06-22,-0.01105087668407871
2018-06-25,-0.004178036802700674
2018-06-26,-0.008604967305764308
2018-06-27,-0.00951689723565684
2018-06-28,0.013259820498949996
2018-06-29,-0.006913937036568479
2018-07-02,0.007171313030106872
2018-07-03,-0.0007184985554924566
2018-07-04,0.006178827596145741
2018-07-05,0.0013720546479138868
2018-07-06,-0.0026313690916863093
2018-07-09,-0.00798735345862432
2018-07-10,0.008302050667138815
2018-07-11,0.013050425961563921
2018-07-12,-0.012765368530595728
2018-07-13,-0.002902723946646468
2018-07-16,0.005377616321471219
2018-07-17,-0.008430522076041603
2018-07-18,0.0036885281206336094
2018-07-19,0.007005825203233916
2018-07-20,0.012210418022248653
2018-07-23,-0.0017847770270349472
2018-07-24,0.004012744304759111
2018-07-25,-0.001966216242809745
2018-07-26,0.0039286817420423285
2018-07-27,0.02176468630760333
2018-07-30,0.015229516560440994
2018-07-31,0.00206789468405696
2018-08-01,-0.011778033583992795
2018-08-02,0.010927701794830628
2018-08-03,0.03726802293421184
2018-08-06,0.026601047610816275
2018-08-07,-0.007223282805873185
2018-08-08,-0.009810617902824094
2018-08-09,-0.006767792152454076
2018-08-10,-0.014633419721471022
2018-08-13,0.02220694856886097
2018-08-14,0.008263804574325607
2018-08-15,0.003125843088614683
2018-08-16,-0.01858983188698514
2018-08-17,0.005122624401370127
2018-08-20,0.015218625717512042
2018-08-21,-0.0038408087646802976
2018-08-22,0.007593223095011756
2018-08-23,-0.018476188415045478
2018-08-24,0.004452407040146232
2018-08-27,-0.022022135393641926
2018-08-28,0.016086706965673273
2018-08-29,-0.01343362372255255
2018-08-30,-0.007758724393215485
2018-08-31,-0.004321052063444142
2018-09-03,-0.007215998577289253
2018-09-04,0.0009522019245109309
2018-09-05,0.00019828495592215606
2018-09-06,-0.006795214471468968
2018-09-07,0.0026894696473342824
2018-09-10,-0.00022113806663254243
2018-09-11,0.0002503345766738767
2018-09-12,-0.0016691909145597201
2018-09-13,-0.01825116787261644
2018-09-14,-0.0072157295671079116
2018-09-17,-0.0049383629381356715
2018-09-18,-0.010059131066881548
2018-09-19,-0.0019692557587658666
2018-09-20,0.0030194620905141523
2018-09-21,-0.0034680825948490254
2018-09-25,0.01802293927652841
2018-09-26,-2.0805329449806887e-06
2018-09-27,0.004439904257625484
2018-09-28,0.010619447222257614
2018-10-08,-0.004742195059613848
2018-10-09,0.0017250600197948373
2018-10-10,0.01153356691308511
2018-10-11,-0.02088147720650616
2018-10-12,0.00650011750609398
2018-10-15,-0.006682665547177459
2018-10-16,-0.012361373637918102
2018-10-17,0.009103691787005546
2018-10-18,0.007253821054116981
2018-10-19,-0.008445332124112175
2018-10-22,-0.011709559116799625
2018-10-23,0.006050383353630721
2018-10-24,0.007616425476427962
2018-10-25,-0.0077317606311651495
2018-10-26,0.005983829179061435
2018-10-29,0.014744074069391962
2018-10-30,0.00039532765393951105
2018-10-31,-0.013550045307729457
2018-11-01,0.010763870039196153
2018-11-02,-0.020859855087873296
2018-11-05,0.003023601964388885
2018-11-06,0.005187029417410214
2018-11-07,0.0139565337391873
2018-11-08,0.00241068085844872
2018-11-09,0.024431128849994384
2018-11-12,0.0074466994038880335
2018-11-13,0.0028126878257738247
2018-11-14,0.03058485571274438
2018-11-15,0.0009349911879776534
2018-11-16,-0.020288130898118553
2018-11-19,0.010581495367655352
2018-11-20,0.018969188742512855
2018-11-21,0.02418935612359656
2018-11-22,0.01106591493440512
2018-11-23,0.041488554346323175
2018-11-26,0.036598417340456636
2018-11-27,0.01694438573806812
2018-11-28,0.004807408305504914
2018-11-29,0.006337457511462519
2018-11-30,0.016972956694253555
2018-12-03,-0.04121010298416695
2018-12-04,-0.032744250116075846
2018-12-05,-0.0221144173087322
2018-12-06,0.019155303466097166
2018-12-07,-0.014076638198297395
2018-12-10,0.017246110370351248
2018-12-11,0.01542678623917578
2018-12-12,-0.010947696079340017
2018-12-13,-0.02916478897120742
2018-12-14,-0.0029289329409477004
2018-12-17,-0.0006088160300278217
2018-12-18,0.010748505415487827
2018-12-19,0.010426945559411035
2018-12-20,-0.003266191722199472
2018-12-21,0.013800607584070696
2018-12-24,0.02635432731386978
2018-12-25,0.029068186818442494
2018-12-26,0.0006753347488211905
2018-12-27,-0.019520227820666033
2018-12-28,0.006747400163789478
