date,dual_ma,donchian,tsmom
2024-11-27,-0.3115980516517317,-0.41980158926526223,-0.11964845891063147
2024-11-28,-0.3172279543350057,-0.4152040017272083,-0.12156284896356717
2024-11-29,-0.3146800906800473,-0.4236927756834943,-0.12265815245384604
2024-12-02,-0.3055605107576025,-0.42152854282796925,-0.11681722317895926
2024-12-03,-0.3049067854740276,-0.4225208322927091,-0.11267986682394404
2024-12-04,-0.3049060009756568,-0.41491829668314495,-0.10581405548780554
2024-12-05,-0.31241230352772165,-0.4083775620180038,-0.09103537402632345
2024-12-06,-0.3098664394020523,-0.40737776825406025,-0.0900417887781052
2024-12-09,-0.306162452142389,-0.40696747386000687,-0.08891930209236643
2024-12-10,-0.30809223560547894,-0.4273067371754835,-0.10377855890123822
2024-12-11,-0.31147880832712715,-0.4316081975561018,-0.10917263758650408
2024-12-12,-0.30567495937029643,-0.4310551034056833,-0.09892739630196334
2024-12-13,-0.322767346092211,-0.43759706726779113,-0.1116649466504418
2024-12-16,-0.3240177059361543,-0.44091320391481514,-0.11531687204223184
2024-12-17,-0.33004546461395656,-0.4448165751994472,-0.11598820907631813
2024-12-18,-0.33110911480017957,-0.450902964525289,-0.12874668747651963
2024-12-19,-0.3262484287614893,-0.45033382332364635,-0.12867773278012729
2024-12-20,-0.3375767561394606,-0.4611564674761268,-0.14379161643912663
2024-12-23,-0.33237085332758254,-0.4525724647921331,-0.13942198789068871
2024-12-24,-0.3321520778078323,-0.45805712220004446,-0.13851422979769334
2024-12-25,-0.33407051372308727,-0.45805716143298814,-0.13620115207587558
2024-12-26,-0.3362357028486189,-0.46268961486094695,-0.14394160319572347
2024-12-27,-0.34407365750022567,-0.46655531020895313,-0.13613758361941564
2024-12-30,-0.3510470922973272,-0.4658962810915861,-0.14188049782604195
2024-12-31,-0.34154649608204457,-0.45675649743746805,-0.14091822128443965
2025-01-02,-0.3415246991808797,-0.4479109011720609,-0.14127668618949218
2025-01-03,-0.32096729666025614,-0.4363160004254083,-0.11362839668521008
2025-01-06,-0.3185628447259492,-0.43533560706903085,-0.11090219106265531
2025-01-07,-0.31863347687053767,-0.43791153689296825,-0.11876193612637864
2025-01-08,-0.3107030101343494,-0.43340092624606175,-0.11180773480323125
2025-01-09,-0.30657343244487256,-0.43259349055711316,-0.10819761996067268
2025-01-10,-0.3062783776037863,-0.43017135179356525,-0.10808850273140469
2025-01-13,-0.307968635357759,-0.42832198710797975,-0.11337686713032291
2025-01-14,-0.3273890742085128,-0.4402375084829786,-0.13144025822580319
2025-01-15,-0.3220899029027159,-0.43455949792929693,-0.12262992981860432
2025-01-16,-0.31839703101103156,-0.4330018482772596,-0.12014268875990397
2025-01-17,-0.32497044936255537,-0.4346242579629771,-0.12306130674108051
2025-01-20,-0.3357105615054512,-0.4423387050831147,-0.13204072620660723
2025-01-21,-0.3399792095904738,-0.44315364227493736,-0.13077555759401527
2025-01-22,-0.3369447235465075,-0.44449507536057586,-0.13244555898881538
2025-01-23,-0.34361913007669587,-0.44786227825263303,-0.13685138853650547
2025-01-24,-0.3454637625258603,-0.44916628588823126,-0.1385687039377108
2025-01-27,-0.34728765593490263,-0.45128819325288694,-0.14107751620632458
2025-02-05,-0.33477634804132994,-0.44609735394171834,-0.13656776283862937
2025-02-06,-0.3361163213235422,-0.4436661703219569,-0.12914421804525789
2025-02-07,-0.339539841788587,-0.44290777911043977,-0.12564128463219693
2025-02-10,-0.3343673063779483,-0.4398748938709507,-0.12298397011798479
2025-02-11,-0.3333198823211194,-0.4393286096058767,-0.12460362823700455
2025-02-12,-0.33836326958882734,-0.445162785895565,-0.11655834941576515
2025-02-13,-0.34951067000787706,-0.4664786279058921,-0.14442093808251766
2025-02-14,-0.34227679407620226,-0.4597317014032626,-0.13056108629220786
2025-02-17,-0.3559718630072205,-0.4750372246432636,-0.14098475662034105
2025-02-18,-0.34950787126183624,-0.47199077399933753,-0.13536562897855908
2025-02-19,-0.3409100328551038,-0.4666328653011581,-0.12842239071520778
2025-02-20,-0.34215527670165535,-0.4603542124669153,-0.11799369608332066
2025-02-21,-0.34367169869197467,-0.46033607529857057,-0.11621566278274986
2025-02-24,-0.3515432776082563,-0.4590174616689603,-0.11777110224084275
2025-02-25,-0.352348861435856,-0.468989344283679,-0.13172703205033842
2025-02-26,-0.35960764114044874,-0.4688499187461389,-0.13546009055658903
2025-02-27,-0.35504084745878906,-0.46645072973818136,-0.13315603800198517
2025-02-28,-0.3603461514064267,-0.4732027700018916,-0.13971977166916072
2025-03-03,-0.35736463901333504,-0.4707764227618909,-0.1328060174328629
2025-03-04,-0.3607723163340941,-0.4696578955921643,-0.12601650661482067
2025-03-05,-0.3700927052684023,-0.4812559948563041,-0.13233288396998333
2025-03-06,-0.3621523838835937,-0.47520783649638954,-0.11999760567513462
2025-03-07,-0.359512409442195,-0.47760903988359316,-0.12179433063201828
2025-03-10,-0.3541444188425117,-0.4751068568788983,-0.12753660366836594
2025-03-11,-0.3604435674076467,-0.4788606541192948,-0.11768425507405089
2025-03-12,-0.3550831703493629,-0.4754017122576941,-0.11166636622683912
2025-03-13,-0.35628666061026326,-0.4835418156620488,-0.12892738980955287
2025-03-14,-0.3522430413924075,-0.48972403094774286,-0.14076165720319478
2025-03-17,-0.34636901506997797,-0.48236577610898757,-0.13209298247832346
2025-03-18,-0.34353390602151224,-0.4829192449849192,-0.13800706663150508
2025-03-19,-0.33436301541349245,-0.4670307065316228,-0.12542628137184586
2025-03-20,-0.3439217413505511,-0.4754781915587303,-0.13782707310634623
2025-03-21,-0.34911368899866013,-0.48261349501159,-0.1456678756715728
2025-03-24,-0.3604195089387775,-0.49029389445201443,-0.15344996597914717
2025-03-25,-0.35973860209099706,-0.48977539982888607,-0.15855964483152118
2025-03-26,-0.3629082982185621,-0.48981096359737264,-0.15362454279468285
2025-03-27,-0.36398856497283316,-0.49369573154788704,-0.1596665002402955
2025-03-28,-0.35263721418741967,-0.4973198874332093,-0.15913620978740772
2025-03-31,-0.3399911425612585,-0.4897599593925013,-0.14852332407758573
2025-04-01,-0.35039734339317374,-0.4949643492091029,-0.15112732892146585
2025-04-02,-0.34602235909538137,-0.4920765804585995,-0.15262943043852695
2025-04-03,-0.3382534019469603,-0.49200179442303693,-0.15554435588306104
2025-04-07,-0.30301932858179403,-0.4832579375120172,-0.1583823722030796
2025-04-08,-0.26857217267382283,-0.46190616705131016,-0.12237218796376415
2025-04-09,-0.2573409070994127,-0.448630221358128,-0.1012724385668261
2025-04-10,-0.28575154883268783,-0.4797358877851441,-0.1538624337009613
2025-04-11,-0.280020393083691,-0.4774427899134873,-0.1507069307895761
2025-04-14,-0.2788154519356584,-0.4767324870363755,-0.1498912927715712
2025-04-15,-0.27558685225802493,-0.4739837581083296,-0.1461050716835457
2025-04-16,-0.25898153229657384,-0.46463284320544773,-0.1307543033561278
2025-04-17,-0.2670253832991826,-0.46924048773106686,-0.1383225418288716
2025-04-18,-0.2693197561504317,-0.469907672944858,-0.14070085334451332
2025-04-21,-0.2801829068360888,-0.47542066851032583,-0.1487514692147307
2025-04-22,-0.2650369578514059,-0.4670766502737501,-0.1333536802748322
2025-04-23,-0.29975673718790496,-0.4865089153658686,-0.16773961451046893
2025-04-24,-0.2860226681713294,-0.4832359312058635,-0.1600752762362645
2025-04-25,-0.2896272829166654,-0.48503286130284073,-0.16374280500769678
2025-04-28,-0.2973841739165386,-0.49270505883830573,-0.1735377198324709
2025-04-29,-0.2851944645311062,-0.48561844268945165,-0.1632064217830661
2025-04-30,-0.2774517065803088,-0.4811253436677463,-0.15499167079808618
2025-05-06,-0.26933155423044985,-0.4775636830273917,-0.14862392336280372
2025-05-07,-0.2877094982560673,-0.48003522311430435,-0.15927315059741642
2025-05-08,-0.282178409853448,-0.4760872623112745,-0.15392261917182515
2025-05-09,-0.2817695653567025,-0.4709381481788303,-0.1515567510394733
2025-05-12,-0.31593886614994593,-0.48253960080147906,-0.17745727028329095
2025-05-13,-0.32140886655007905,-0.4821812642021771,-0.17934890862132336
2025-05-14,-0.34485386548711605,-0.4877004125267099,-0.1648125702302734
2025-05-15,-0.33653082281097024,-0.49318086241116865,-0.17549009228917567
2025-05-16,-0.3242704257734961,-0.49433284594325455,-0.1841522808341095
2025-05-19,-0.3230273203634433,-0.49468272117392076,-0.18774506350854747
2025-05-20,-0.32305522292544464,-0.4943684492969529,-0.19018740985617189
2025-05-21,-0.3210432272462961,-0.49738214124378044,-0.19573342321461273
2025-05-22,-0.31559347783033886,-0.5004130659637505,-0.19767579294401139
2025-05-23,-0.31065741622556475,-0.5014418757428676,-0.20372230532768076
2025-05-26,-0.30489413575655744,-0.4988094292426233,-0.210432615093473
2025-05-27,-0.30380237694263135,-0.49958412455069,-0.21194924503450585
2025-05-28,-0.2946782838698211,-0.4921591582240129,-0.20608017615888363
2025-05-29,-0.2995031297532037,-0.4872327817480375,-0.20656856166128879
2025-05-30,-0.28465231140149216,-0.4835586232512309,-0.20025522203417978
2025-06-03,-0.28616899576071586,-0.4904951357023508,-0.20429323989894033
2025-06-04,-0.29675913167098866,-0.49891034609708884,-0.2129652453319717
2025-06-05,-0.2923988822150858,-0.4941629055755512,-0.20775350747597132
2025-06-06,-0.3020551212093906,-0.49641042701973104,-0.20608343289148667
2025-06-09,-0.306695707965163,-0.4978940353219359,-0.20746542618592612
2025-06-10,-0.3082405936961975,-0.49756215010562554,-0.20910870386760283
2025-06-11,-0.30807678339769584,-0.4978759103861369,-0.20586365246999472
2025-06-12,-0.3088617465697563,-0.49491568221653415,-0.1966965580660871
2025-06-13,-0.3144784822513834,-0.4927817013202085,-0.20252826657883016
2025-06-16,-0.31974918916092776,-0.4924192714323271,-0.2100769532615061
2025-06-17,-0.31559831274762984,-0.49236304334881853,-0.2040874423573431
2025-06-18,-0.31018915636266053,-0.4844917314864886,-0.19834091350208805
2025-06-19,-0.30373144377865113,-0.47549607818420947,-0.1910253678529319
2025-06-20,-0.30786206890688317,-0.4799713625178921,-0.19637443235664176
2025-06-23,-0.3074292835819066,-0.48077741129589024,-0.1980879078182617
2025-06-24,-0.32213381462456336,-0.5169885266465961,-0.23529619971352778
2025-06-25,-0.3236255949664638,-0.520184871799691,-0.24057341795521903
2025-06-26,-0.32771573959740563,-0.5201881703824296,-0.24668188635850252
2025-06-27,-0.3349938335425411,-0.522502983875224,-0.24971913673386292
2025-06-30,-0.3381971217905938,-0.5244982404527088,-0.2528935447514822
2025-07-01,-0.3352844275097926,-0.5242755590384185,-0.24746260731398473
2025-07-02,-0.34515362932055516,-0.5244714847191155,-0.23578531212525689
2025-07-03,-0.34080598721077704,-0.5210743479858384,-0.2315874976013037
2025-07-04,-0.34488634976294363,-0.5264328009886308,-0.23723194155775362
2025-07-07,-0.3469339424525012,-0.5303095646700562,-0.2424739625870036
2025-07-08,-0.34280798392302547,-0.5261410383162516,-0.23748727100064093
2025-07-09,-0.3406615161992923,-0.5251573420604227,-0.2349087890553886
2025-07-10,-0.33529292809677014,-0.5095230639808209,-0.20831247013759502
2025-07-11,-0.34022394524249666,-0.5129541357629217,-0.21229513344911222
2025-07-14,-0.3389367802136942,-0.5107068492804094,-0.2107647503630402
2025-07-15,-0.3453445827829247,-0.5161594974969133,-0.2065845609774134
2025-07-16,-0.3442194493962212,-0.5153804889167524,-0.20260683780110955
2025-07-17,-0.34105747097041705,-0.5075911778091425,-0.1940992888410069
2025-07-18,-0.33580492402654805,-0.5003994082106061,-0.19921799479920999
2025-07-21,-0.3175504381970583,-0.4819131828368023,-0.18834600888025754
2025-07-22,-0.3035413217913867,-0.46737783997046656,-0.17509101017644313
2025-07-23,-0.31471177722996846,-0.4758137658289868,-0.17603868872530548
2025-07-24,-0.307384297795517,-0.4691016199856577,-0.16809691735143284
2025-07-25,-0.30044761950523413,-0.4594795816893301,-0.16459945423919997
2025-07-28,-0.33016316356482056,-0.49015910486579906,-0.20791019126750743
2025-07-29,-0.3174854028310693,-0.4722741006128355,-0.181812432220524
2025-07-30,-0.31632184062059876,-0.4716851206236061,-0.1818161404199664
2025-07-31,-0.33328794963511066,-0.4874223054210688,-0.2017745979734169
2025-08-01,-0.3363456046489042,-0.4887754936536639,-0.20724218723895438
2025-08-04,-0.3324593491813096,-0.48728746617379104,-0.19763806974068443
2025-08-05,-0.3241569867509648,-0.4801567948863712,-0.18842415833329618
2025-08-06,-0.3228452980855845,-0.4814378445507226,-0.1898611117883977
2025-08-07,-0.3264107328018151,-0.48397209710266387,-0.18870011437583967
2025-08-08,-0.3326973842403298,-0.48871902944008805,-0.18879068757475614
2025-08-11,-0.3282690489968295,-0.4849503832478189,-0.1826702489673605
2025-08-12,-0.31499765163799864,-0.4737092897550259,-0.1691920671255499
2025-08-13,-0.31172379895005,-0.46715364974953466,-0.1591817852257169
2025-08-14,-0.32230161169357463,-0.4757638440456211,-0.17545332316085605
2025-08-15,-0.3211950911740884,-0.47382334635794565,-0.17066234509262024
2025-08-18,-0.3237769721635799,-0.47493532954153506,-0.1723763082547326
2025-08-19,-0.324655157770972,-0.4745967739675103,-0.1717938148292001
2025-08-20,-0.32760628785488133,-0.4758942934981648,-0.17769566928529978
2025-08-21,-0.3346776233572024,-0.48094476542755704,-0.1850657167294375
2025-08-22,-0.33458422957809664,-0.48097097115590404,-0.18352911166685903
2025-08-25,-0.3187450680356041,-0.4679422522439691,-0.18470769435062795
2025-08-26,-0.32962121548026657,-0.47519927055026034,-0.18277815914656792
2025-08-27,-0.33325428924051126,-0.4780172161884422,-0.18777627000107877
2025-08-28,-0.3298849274763127,-0.478520100412133,-0.19089741496296175
2025-08-29,-0.32868107231478805,-0.479952822430909,-0.18720227664074995
2025-09-01,-0.33409742586265323,-0.47530212027854424,-0.18361134728031658
2025-09-02,-0.33728626598358546,-0.47792374495806333,-0.18532367237711966
2025-09-03,-0.3352082214382319,-0.4760488003043125,-0.18621548037649172
2025-09-04,-0.33682587381885054,-0.4771253191521354,-0.19276661302985698
2025-09-05,-0.33421803946707596,-0.46604312792270974,-0.19178758881619162
2025-09-08,-0.3354133884380577,-0.47070349641564346,-0.1951370244491063
2025-09-09,-0.3313914371259279,-0.47022941101391447,-0.19182307107310093
2025-09-10,-0.3341232541288601,-0.4708452058247312,-0.18549006013225022
2025-09-11,-0.32819606519276234,-0.4692630099029407,-0.18402293402005376
2025-09-12,-0.32403645905037726,-0.46817695232621803,-0.1793804913597964
2025-09-15,-0.3279530424626753,-0.4709810751140804,-0.1772853040706991
2025-09-16,-0.32513943473098694,-0.4720093338063117,-0.1784205619869902
2025-09-17,-0.33091099719576944,-0.47533371686000836,-0.1755413320409307
2025-09-18,-0.3390629918664607,-0.4886109556435979,-0.18385481543018656
2025-09-19,-0.33269187730023575,-0.48439198032433883,-0.1825543992662454
2025-09-22,-0.3237357183573383,-0.47773925950863083,-0.1814431035799281
2025-09-23,-0.3201456749271524,-0.46961841111684266,-0.16735985265444775
2025-09-24,-0.3209532257188735,-0.47025053272425177,-0.17066952553679726
2025-09-25,-0.3187817881399102,-0.46982123539411336,-0.1714113795377924
2025-09-26,-0.3218593926938026,-0.47266856635461096,-0.17469059331523829
2025-09-29,-0.3162216891390809,-0.46388585475158306,-0.16706829556144553
2025-09-30,-0.30700433768953517,-0.4539298718382213,-0.15671321271014316
2025-10-09,-0.2885671529169157,-0.4487071514826346,-0.14485832728007308
2025-10-10,-0.29294367183477765,-0.4515133809259052,-0.14651866336885122
2025-10-13,-0.2832085603255934,-0.445581406822372,-0.13676818543627522
2025-10-14,-0.27642048789458495,-0.43822629681516745,-0.13027010770161085
2025-10-15,-0.27159800449130644,-0.4314273100107072,-0.12097213441995236
2025-10-16,-0.27538478132064126,-0.43386419328122305,-0.12372574492757427
2025-10-17,-0.25912945813343136,-0.4237984994976972,-0.10816612128025394
2025-10-20,-0.265862457334318,-0.42908020722423434,-0.1153558043659394
2025-10-21,-0.2640366099320235,-0.42706831883098073,-0.1186525545915238
2025-10-22,-0.27564374845575534,-0.43575250733931403,-0.1307903763319005
2025-10-23,-0.2833300795439736,-0.4439243512519456,-0.14337890435260803
2025-10-24,-0.27686080561860127,-0.4388643791414917,-0.13558413962417393
2025-10-27,-0.2822864041542297,-0.4435083170515971,-0.14271331612718063
2025-10-28,-0.29125173914677926,-0.4497892387928847,-0.15325415584774482
2025-10-29,-0.29230447188232433,-0.4503033647880712,-0.14965544817285614
2025-10-30,-0.2855687536342013,-0.44750304799588425,-0.14920659184314367
2025-10-31,-0.2849339812984355,-0.45149560968410307,-0.15394600257941893
2025-11-03,-0.28301868889579074,-0.4515689070878781,-0.15071562793163207
2025-11-04,-0.2800433151737445,-0.4529480834700621,-0.14990411149446337
2025-11-05,-0.2848921774067136,-0.4519820168657428,-0.14741982063535397
2025-11-06,-0.2845850318807006,-0.44708152405878354,-0.1543535789700572
2025-11-07,-0.2846486536586277,-0.4487495065945939,-0.1504219005942583
2025-11-10,-0.2854261419184586,-0.44574964897376645,-0.14944880550069184
2025-11-11,-0.2833325744918488,-0.4472027356363657,-0.1466326216206053
2025-11-12,-0.29153206485980754,-0.45157056404729645,-0.14829373635004628
2025-11-13,-0.2836105354000611,-0.4418771024187905,-0.14193054265521
2025-11-14,-0.2838111954830037,-0.4435830718664242,-0.14170417076636832
2025-11-17,-0.2974881655530326,-0.4463514247408157,-0.14197939861197706
2025-11-18,-0.304539280492216,-0.4512235909551997,-0.14527004080500894
2025-11-19,-0.30027669938541346,-0.4494976752623767,-0.14571113073193187
2025-11-20,-0.2955693145913887,-0.4516342079922342,-0.15378501280481305
2025-11-21,-0.29671856723150536,-0.4502619313391196,-0.15897832536424406
2025-11-24,-0.3029811584021955,-0.4541778743492749,-0.16062742368518956
2025-11-25,-0.295284308938325,-0.4514963201526294,-0.16124624932381915
2025-11-26,-0.2973229267910513,-0.4517884152800091,-0.162373172334508
2025-11-27,-0.2924793545991602,-0.45272577116569146,-0.16059748577213329
2025-11-28,-0.2994961293115924,-0.460582045980929,-0.16871080412208073
2025-12-01,-0.2962629422857107,-0.4549858037891257,-0.17577250202747208
2025-12-02,-0.2997217643376807,-0.45367830658958663,-0.17458518167241632
2025-12-03,-0.2946680549593387,-0.45105941597617893,-0.17272664242229507
2025-12-04,-0.29166696027748606,-0.447190753119865,-0.17242437137765587
2025-12-05,-0.2881694178911769,-0.4471071685827772,-0.16931389715242406
2025-12-08,-0.29314608554881383,-0.4514759545330296,-0.1726868379280545
2025-12-09,-0.29591194895742345,-0.45580425672341474,-0.17914960013050651
2025-12-10,-0.2974300297566904,-0.4558996085905769,-0.17625726755569038
2025-12-11,-0.2984930386117317,-0.4512925503763213,-0.18097083869386743
2025-12-12,-0.29532292253841697,-0.4504272892764276,-0.17532241039039898
2025-12-15,-0.29462601468958716,-0.4490843769752555,-0.17445642285352758
2025-12-16,-0.29640578464657463,-0.4520751834782073,-0.17510959097557277
2025-12-17,-0.2973675855378719,-0.4471653073848829,-0.17200091278236518
2025-12-18,-0.29669359521360394,-0.4486631467946307,-0.17650156491062963
2025-12-19,-0.28731151178511827,-0.44349368721117444,-0.17650895258955646
2025-12-22,-0.2851105173103089,-0.43992617059065586,-0.1722079530027164
2025-12-23,-0.2863652864463063,-0.43841005013734535,-0.17023081693834408
2025-12-24,-0.27833040896847583,-0.4345930363041789,-0.16663513743031977
2025-12-25,-0.2801640339183521,-0.43593488558634397,-0.16806953863405538
2025-12-26,-0.27261211353802717,-0.4310538107013455,-0.1633644088951014
2025-12-29,-0.27584340837944143,-0.43607463531091506,-0.1707843611150781
2025-12-30,-0.29486507156473285,-0.4373136418681226,-0.17194537065366733
2025-12-31,-0.29602376686846343,-0.4410134730273918,-0.1735094758521416
2026-01-05,-0.2815887695057916,-0.42548235464368156,-0.15726601623536218
2026-01-06,-0.2618269727572914,-0.4041530037622072,-0.13839903178836543
2026-01-07,-0.25016950069335586,-0.4095242081376572,-0.14770511473631165
2026-01-08,-0.2652020092991686,-0.42634321035250944,-0.16203968468393348
2026-01-09,-0.2696615624676926,-0.4283453062174656,-0.16609591121176848
2026-01-12,-0.2566274023193045,-0.4153973658179161,-0.15029732406464413
2026-01-13,-0.26115582527201264,-0.4246096246340856,-0.16291283731265827
2026-01-14,-0.25424795533535527,-0.41681348229731285,-0.15541839191788787
2026-01-15,-0.25970513480015034,-0.4259279099802544,-0.1628559023572861
2026-01-16,-0.26818287834773835,-0.43912484156165643,-0.17629020138446805
2026-01-19,-0.2723623934231396,-0.4453048583845123,-0.18389410781306215
2026-01-20,-0.27405177419131654,-0.4440253215719645,-0.1873249939010917
2026-01-21,-0.26858783839417033,-0.4363891198628095,-0.17410163520007194
2026-01-22,-0.2647311990696539,-0.4297012817083631,-0.157579586424329
2026-01-23,-0.23812907754797508,-0.4129575814640938,-0.13536745379141912
2026-01-26,-0.24307981554793956,-0.4062063558933666,-0.11812665016240587
2026-01-27,-0.24706515728720702,-0.41444058915502835,-0.12325157149950838
2026-01-28,-0.23931763936073314,-0.399998661157592,-0.09965038340846821
2026-01-29,-0.20840293557737732,-0.3677573396054665,-0.05337739901452221
2026-01-30,-0.2529545143615065,-0.4070070165680415,-0.09679839973590043
2026-02-02,-0.28324357843381465,-0.4512611380165694,-0.15622033029099203
2026-02-03,-0.2620554577413806,-0.4484529824052057,-0.15357032174293184
2026-02-04,-0.23839025006433145,-0.4345318023906247,-0.1337669352407891
2026-02-05,-0.2580997688625064,-0.44298269893817444,-0.12412371926564691
2026-02-06,-0.26249355306374145,-0.4388104428766749,-0.12050152427296112
2026-02-09,-0.24991096286723702,-0.43775107283813364,-0.11751818881728027
2026-02-10,-0.24162237230491435,-0.4282326722883405,-0.108754728487092
2026-02-11,-0.2358024790877573,-0.4240489991835129,-0.11034948171842329
2026-02-12,-0.2412413101947024,-0.4277677884018001,-0.11368665562831548
2026-02-13,-0.260157854158536,-0.4365072075682098,-0.11084456683882227
2026-02-24,-0.20975387108666088,-0.4019849286856144,-0.08106052852833179
2026-02-25,-0.21847004229230904,-0.40906243065603676,-0.08581945771188193
2026-02-26,-0.22626176031292222,-0.41173484845274433,-0.0928165669634774
2026-02-27,-0.22309945512801943,-0.4083427299524379,-0.08925660661622559
2026-03-02,-0.2049081743528347,-0.4094385694552616,-0.06603866393607416
2026-03-03,-0.2138498953143394,-0.4104238564860283,-0.08532596378936508
2026-03-04,-0.22327433990098566,-0.407642617433299,-0.09101046852519357
2026-03-05,-0.22449077294587028,-0.4043595601583495,-0.09030295001165034
2026-03-06,-0.2053443900383617,-0.38528442293186416,-0.07064285324468766
2026-03-09,-0.201727292102597,-0.36972696173021014,-0.053809548826961096
2026-03-10,-0.2506474339374697,-0.442381171436912,-0.16296130173861578
2026-03-11,-0.2403277920312522,-0.4193522709610219,-0.155971538977833
2026-03-12,-0.22963956410015784,-0.4051823411316693,-0.14196877353828874
2026-03-13,-0.22279517719383546,-0.38698395758531956,-0.12569871992335202
2026-03-16,-0.21979750256926234,-0.3816098366233649,-0.12199070129040801
2026-03-17,-0.23013495235611392,-0.3844201640146421,-0.12258228225329415
2026-03-18,-0.24889185817419446,-0.4016008376711042,-0.13998055152568312
2026-03-19,-0.2445030930138633,-0.39939237710717646,-0.1221593926520036
2026-03-20,-0.26264139251213237,-0.40963450042916394,-0.13721961279807138
2026-03-23,-0.21580778052138627,-0.36720480895026075,-0.07647290569015841
2026-03-24,-0.2540484118010995,-0.40621835642843074,-0.12932515855182136
2026-03-25,-0.28624326015861756,-0.4318187620074305,-0.16476636198287442
2026-03-26,-0.2664924727143789,-0.4116910425848803,-0.13866174656331354
2026-03-27,-0.2615741640894039,-0.40698340981902936,-0.13409390479950845
2026-03-30,-0.2584474189850253,-0.4054603248584898,-0.13125262312674268
2026-03-31,-0.27766538043469857,-0.4174685302303992,-0.14878709611724739
2026-04-01,-0.3097275094240567,-0.44950859235880136,-0.187436472282266
2026-04-02,-0.2790614347259822,-0.4224628526690284,-0.1553139586721306
2026-04-03,-0.2741121699802693,-0.42063905984952654,-0.1521282180849558
2026-04-07,-0.2680588627900301,-0.413303029697043,-0.14487680509124023
2026-04-08,-0.3158123412276671,-0.4606551396337957,-0.19205413572908803
2026-04-09,-0.3058763176055822,-0.43875167458949915,-0.181975827358566
2026-04-10,-0.3211613527300692,-0.4540683103026406,-0.20441737120171344
2026-04-13,-0.31325986143630236,-0.45202672145781064,-0.2091165472079266
2026-04-14,-0.3334097223461101,-0.4528243347538522,-0.20909434421124606
2026-04-15,-0.3412246777944048,-0.45021283631570685,-0.2083710512388114
2026-04-16,-0.3394118837583222,-0.4551500744198447,-0.22035507488409356
2026-04-17,-0.337512757137718,-0.44969351047912287,-0.21888162954157964
2026-04-20,-0.3408183009819431,-0.4629983517219546,-0.20333250457294494
2026-04-21,-0.3377691734831997,-0.4619937592736033,-0.2022700296650496
2026-04-22,-0.32547130022704884,-0.4578709605072031,-0.2073542857857137
2026-04-23,-0.3188129726549348,-0.45470977184329087,-0.22128489828291975
2026-04-24,-0.321052961904325,-0.45678163695091667,-0.22729838802211422
2026-04-27,-0.3111766396513759,-0.45328911343810185,-0.23066284836332585
2026-04-28,-0.2948340119571956,-0.44937300918130474,-0.2472186696802421
2026-04-29,-0.28757394858805896,-0.4466833341963723,-0.24068601851958105
2026-04-30,-0.2800903092045961,-0.44681682644052756,-0.24837667524147833
2026-05-06,-0.2689114904802211,-0.43929678373096415,-0.23885091709600592
2026-05-07,-0.29954812741785997,-0.44722215536199705,-0.24649593916447465
2026-05-08,-0.30698881345022055,-0.4518610811971727,-0.24301591391995936
2026-05-11,-0.28963502447066825,-0.4357048660916947,-0.2466458465845267
2026-05-12,-0.2885528252723205,-0.44069140395469153,-0.2531533508672985
2026-05-13,-0.2798363450568966,-0.42859226361762337,-0.24297338553943149
2026-05-14,-0.3015012563794601,-0.44508152581855653,-0.25668308317048194
2026-05-15,-0.3088536192022172,-0.4559472494916549,-0.2774128266165763
2026-05-18,-0.310913016523088,-0.45896709335237296,-0.286844717533811
2026-05-19,-0.31462793481617635,-0.45955549557517306,-0.29325730118502835
2026-05-20,-0.3143788857341425,-0.46136071614484686,-0.29583679718789613
2026-05-21,-0.3200010129019697,-0.4735960545269362,-0.3105094917847062
2026-05-22,-0.32326834585396047,-0.470554247528437,-0.30813005688321726
2026-05-25,-0.3100183710895331,-0.4637911202212127,-0.32311631690061915
2026-05-26,-0.31738317012195905,-0.4626043751851917,-0.3241619573324588
2026-05-27,-0.3159962300609287,-0.4633207281724535,-0.3231551932369997
2026-05-28,-0.3139643747436741,-0.45930299935664465,-0.323448380700763
2026-05-29,-0.3084445726461069,-0.4611205066044932,-0.3217916718732974
2026-06-01,-0.3170785951276427,-0.47237553294355117,-0.33235981794268665
2026-06-02,-0.31596972447132,-0.4710675665860826,-0.32739926869617597
2026-06-03,-0.3206444695997325,-0.4744599385687843,-0.3286050747672389
2026-06-04,-0.3121673475827854,-0.4720466503626244,-0.31823024193565685
2026-06-05,-0.3153669595003926,-0.4787033968470479,-0.3226346686161271
2026-06-08,-0.3263597744040304,-0.49414272025900763,-0.31767188065960195
2026-06-09,-0.31479420791927337,-0.4838487947553023,-0.3085681714904498
2026-06-10,-0.31717732824528844,-0.485359311942669,-0.3043811958943523
2026-06-11,-0.32916059531954633,-0.4834895694308191,-0.29558317022586567
2026-06-12,-0.32224284074182974,-0.4812804782230544,-0.3001136126732107
2026-06-15,-0.30297693365301104,-0.48345495877643063,-0.32941334242601283
2026-06-16,-0.30004295068757336,-0.4752787332572881,-0.3274002031912536
2026-06-17,-0.28528820642735486,-0.4682102736976623,-0.32068224526208056
2026-06-18,-0.28220377104113326,-0.46621360967714665,-0.3184265346068177
2026-06-22,-0.2653697854446728,-0.4568454161615325,-0.30315743548179985
2026-06-23,-0.26121822753362545,-0.44771403585972436,-0.3009101315639615
