date,cluster_margin_max
2019-01-22,0.053846153846153856
2019-01-23,0.06923076923076923
2019-01-24,0.06923076923076923
2019-01-25,0.06923076923076923
2019-01-28,0.06923076923076923
2019-01-29,0.06923076923076923
2019-01-30,0.06923076923076923
2019-01-31,0.06923076923076923
2019-02-01,0.06923076923076923
2019-02-11,0.06923076923076923
2019-02-12,0.06923076923076923
2019-02-13,0.06923076923076923
2019-02-14,0.06923076923076923
2019-02-15,0.053846153846153856
2019-02-18,0.053846153846153856
2019-02-19,0.053846153846153856
2019-02-20,0.053846153846153856
2019-02-21,0.053846153846153856
2019-02-22,0.053846153846153856
2019-02-25,0.053846153846153856
2019-02-26,0.046153846153846156
2019-02-27,0.046153846153846156
2019-02-28,0.046153846153846156
2019-03-01,0.046153846153846156
2019-03-04,0.046153846153846156
2019-03-05,0.046153846153846156
2019-03-06,0.046153846153846156
2019-03-07,0.046153846153846156
2019-03-08,0.046153846153846156
2019-03-11,0.038461538461538464
2019-03-12,0.038461538461538464
2019-03-13,0.038461538461538464
2019-03-14,0.038461538461538464
2019-03-15,0.038461538461538464
2019-03-18,0.046153846153846156
2019-03-19,0.046153846153846156
2019-03-20,0.046153846153846156
2019-03-21,0.03076923076923077
2019-03-22,0.03076923076923077
2019-03-25,0.03076923076923077
2019-03-26,0.03076923076923077
2019-03-27,0.03076923076923077
2019-03-28,0.046153846153846156
2019-03-29,0.046153846153846156
2019-04-01,0.046153846153846156
2019-04-02,0.046153846153846156
2019-04-03,0.053846153846153856
2019-04-04,0.06923076923076923
2019-04-08,0.046153846153846156
2019-04-09,0.046153846153846156
2019-04-10,0.046153846153846156
2019-04-11,0.046153846153846156
2019-04-12,0.03076923076923077
2019-04-15,0.046153846153846156
2019-04-16,0.038461538461538464
2019-04-17,0.046153846153846156
2019-04-18,0.046153846153846156
2019-04-19,0.046153846153846156
2019-04-22,0.023076923076923078
2019-04-23,0.046153846153846156
2019-04-24,0.046153846153846156
2019-04-25,0.038461538461538464
2019-04-26,0.038461538461538464
2019-04-29,0.023076923076923078
2019-04-30,0.038461538461538464
2019-05-06,0.038461538461538464
2019-05-07,0.023076923076923078
2019-05-08,0.038461538461538464
2019-05-09,0.038461538461538464
2019-05-10,0.038461538461538464
2019-05-13,0.038461538461538464
2019-05-14,0.046153846153846156
2019-05-15,0.046153846153846156
2019-05-16,0.046153846153846156
2019-05-17,0.046153846153846156
2019-05-20,0.046153846153846156
2019-05-21,0.038461538461538464
2019-05-22,0.046153846153846156
2019-05-23,0.046153846153846156
2019-05-24,0.046153846153846156
2019-05-27,0.046153846153846156
2019-05-28,0.046153846153846156
2019-05-29,0.046153846153846156
2019-05-30,0.046153846153846156
2019-05-31,0.046153846153846156
2019-06-03,0.046153846153846156
2019-06-04,0.046153846153846156
2019-06-05,0.046153846153846156
2019-06-06,0.046153846153846156
2019-06-10,0.046153846153846156
2019-06-11,0.046153846153846156
2019-06-12,0.046153846153846156
2019-06-13,0.046153846153846156
2019-06-14,0.046153846153846156
2019-06-17,0.046153846153846156
2019-06-18,0.038461538461538464
2019-06-19,0.038461538461538464
2019-06-20,0.03076923076923077
2019-06-21,0.03076923076923077
2019-06-24,0.023076923076923078
2019-06-25,0.046153846153846156
2019-06-26,0.046153846153846156
2019-06-27,0.046153846153846156
2019-06-28,0.046153846153846156
2019-07-01,0.046153846153846156
2019-07-02,0.046153846153846156
2019-07-03,0.046153846153846156
2019-07-04,0.046153846153846156
2019-07-05,0.046153846153846156
2019-07-08,0.046153846153846156
2019-07-09,0.046153846153846156
2019-07-10,0.046153846153846156
2019-07-11,0.046153846153846156
2019-07-12,0.038461538461538464
2019-07-15,0.038461538461538464
2019-07-16,0.046153846153846156
2019-07-17,0.038461538461538464
2019-07-18,0.046153846153846156
2019-07-19,0.046153846153846156
2019-07-22,0.038461538461538464
2019-07-23,0.038461538461538464
2019-07-24,0.046153846153846156
2019-07-25,0.046153846153846156
2019-07-26,0.046153846153846156
2019-07-29,0.046153846153846156
2019-07-30,0.046153846153846156
2019-07-31,0.046153846153846156
2019-08-01,0.046153846153846156
2019-08-02,0.046153846153846156
2019-08-05,0.046153846153846156
2019-08-06,0.046153846153846156
2019-08-07,0.046153846153846156
2019-08-08,0.046153846153846156
2019-08-09,0.046153846153846156
2019-08-12,0.046153846153846156
2019-08-13,0.046153846153846156
2019-08-14,0.046153846153846156
2019-08-15,0.046153846153846156
2019-08-16,0.046153846153846156
2019-08-19,0.046153846153846156
2019-08-20,0.046153846153846156
2019-08-21,0.046153846153846156
2019-08-22,0.046153846153846156
2019-08-23,0.046153846153846156
2019-08-26,0.046153846153846156
2019-08-27,0.046153846153846156
2019-08-28,0.046153846153846156
2019-08-29,0.046153846153846156
2019-08-30,0.046153846153846156
2019-09-02,0.046153846153846156
2019-09-03,0.046153846153846156
2019-09-04,0.046153846153846156
2019-09-05,0.046153846153846156
2019-09-06,0.046153846153846156
2019-09-09,0.046153846153846156
2019-09-10,0.046153846153846156
2019-09-11,0.046153846153846156
2019-09-12,0.046153846153846156
2019-09-16,0.046153846153846156
2019-09-17,0.046153846153846156
2019-09-18,0.046153846153846156
2019-09-19,0.046153846153846156
2019-09-20,0.046153846153846156
2019-09-23,0.038461538461538464
2019-09-24,0.038461538461538464
2019-09-25,0.038461538461538464
2019-09-26,0.03076923076923077
2019-09-27,0.038461538461538464
2019-09-30,0.03076923076923077
2019-10-08,0.03076923076923077
2019-10-09,0.038461538461538464
2019-10-10,0.023076923076923078
2019-10-11,0.038461538461538464
2019-10-14,0.046153846153846156
2019-10-15,0.046153846153846156
2019-10-16,0.046153846153846156
2019-10-17,0.046153846153846156
2019-10-18,0.046153846153846156
2019-10-21,0.046153846153846156
2019-10-22,0.046153846153846156
2019-10-23,0.046153846153846156
2019-10-24,0.046153846153846156
2019-10-25,0.046153846153846156
2019-10-28,0.046153846153846156
2019-10-29,0.046153846153846156
2019-10-30,0.038461538461538464
2019-10-31,0.038461538461538464
2019-11-01,0.038461538461538464
2019-11-04,0.038461538461538464
2019-11-05,0.038461538461538464
2019-11-06,0.046153846153846156
2019-11-07,0.046153846153846156
2019-11-08,0.046153846153846156
2019-11-11,0.046153846153846156
2019-11-12,0.03076923076923077
2019-11-13,0.023076923076923078
2019-11-14,0.023076923076923078
2019-11-15,0.03076923076923077
2019-11-18,0.03076923076923077
2019-11-19,0.046153846153846156
2019-11-20,0.046153846153846156
2019-11-21,0.046153846153846156
2019-11-22,0.046153846153846156
2019-11-25,0.046153846153846156
2019-11-26,0.046153846153846156
2019-11-27,0.046153846153846156
2019-11-28,0.046153846153846156
2019-11-29,0.046153846153846156
2019-12-02,0.046153846153846156
2019-12-03,0.046153846153846156
2019-12-04,0.046153846153846156
2019-12-05,0.046153846153846156
2019-12-06,0.038461538461538464
2019-12-09,0.038461538461538464
2019-12-10,0.038461538461538464
2019-12-11,0.038461538461538464
2019-12-12,0.038461538461538464
2019-12-13,0.038461538461538464
2019-12-16,0.023076923076923078
2019-12-17,0.023076923076923078
2019-12-18,0.023076923076923078
2019-12-19,0.023076923076923078
2019-12-20,0.023076923076923078
2019-12-23,0.023076923076923078
2019-12-24,0.023076923076923078
2019-12-25,0.023076923076923078
2019-12-26,0.023076923076923078
2019-12-27,0.023076923076923078
2019-12-30,0.023076923076923078
2019-12-31,0.023076923076923078
2020-01-02,0.023076923076923078
2020-01-03,0.023076923076923078
2020-01-06,0.023076923076923078
2020-01-07,0.023076923076923078
2020-01-08,0.03076923076923077
2020-01-09,0.03076923076923077
2020-01-10,0.03076923076923077
2020-01-13,0.03076923076923077
2020-01-14,0.03076923076923077
2020-01-15,0.046153846153846156
2020-01-16,0.046153846153846156
2020-01-17,0.046153846153846156
2020-01-20,0.046153846153846156
2020-01-21,0.046153846153846156
2020-01-22,0.046153846153846156
2020-01-23,0.038461538461538464
2020-02-03,0.023076923076923078
2020-02-04,0.046153846153846156
2020-02-05,0.046153846153846156
2020-02-06,0.046153846153846156
2020-02-07,0.046153846153846156
2020-02-10,0.06923076923076923
2020-02-11,0.053846153846153856
2020-02-12,0.053846153846153856
2020-02-13,0.06923076923076923
2020-02-14,0.06923076923076923
2020-02-17,0.06153846153846154
2020-02-18,0.06153846153846154
2020-02-19,0.053846153846153856
2020-02-20,0.053846153846153856
2020-02-21,0.053846153846153856
2020-02-24,0.06153846153846154
2020-02-25,0.06153846153846154
2020-02-26,0.06153846153846154
2020-02-27,0.06153846153846154
2020-02-28,0.06153846153846154
2020-03-02,0.06153846153846154
2020-03-03,0.06153846153846154
2020-03-04,0.06153846153846154
2020-03-05,0.06153846153846154
2020-03-06,0.06153846153846154
2020-03-09,0.06923076923076923
2020-03-10,0.09230769230769231
2020-03-11,0.09230769230769231
2020-03-12,0.09230769230769231
2020-03-13,0.09230769230769231
2020-03-16,0.09230769230769231
2020-03-17,0.09230769230769231
2020-03-18,0.09230769230769231
2020-03-19,0.10000000000000002
2020-03-20,0.10000000000000002
2020-03-23,0.10000000000000002
2020-03-24,0.10000000000000002
2020-03-25,0.10000000000000002
2020-03-26,0.10000000000000002
2020-03-27,0.10000000000000002
2020-03-30,0.10000000000000002
2020-03-31,0.1
2020-04-01,0.1
2020-04-02,0.1
2020-04-03,0.1
2020-04-07,0.1
2020-04-08,0.1
2020-04-09,0.08461538461538462
2020-04-10,0.08461538461538462
2020-04-13,0.08461538461538462
2020-04-14,0.08461538461538462
2020-04-15,0.06923076923076923
2020-04-16,0.06153846153846154
2020-04-17,0.06153846153846154
2020-04-20,0.06153846153846154
2020-04-21,0.06153846153846154
2020-04-22,0.06923076923076923
2020-04-23,0.08461538461538462
2020-04-24,0.06153846153846154
2020-04-27,0.053846153846153856
2020-04-28,0.06153846153846154
2020-04-29,0.038461538461538464
2020-04-30,0.038461538461538464
2020-05-06,0.046153846153846156
2020-05-07,0.06153846153846154
2020-05-08,0.07692307692307694
2020-05-11,0.09230769230769233
2020-05-12,0.09230769230769233
2020-05-13,0.1
2020-05-14,0.1
2020-05-15,0.1
2020-05-18,0.09230769230769231
2020-05-19,0.09230769230769231
2020-05-20,0.09230769230769231
2020-05-21,0.1
2020-05-22,0.09999999999999999
2020-05-25,0.09999999999999999
2020-05-26,0.06947511515849805
2020-05-27,0.09068486737714124
2020-05-28,0.07055048426135738
2020-05-29,0.08664398256082631
2020-06-01,0.0998515437775179
2020-06-02,0.09424000974893745
2020-06-03,0.09515737150125123
2020-06-04,0.09515737150125123
2020-06-05,0.08306262386096327
2020-06-08,0.07482481993356987
2020-06-09,0.08218676852353088
2020-06-10,0.08118642297287312
2020-06-11,0.08705552051170949
2020-06-12,0.09052849366832541
2020-06-15,0.08835821159230425
2020-06-16,0.1
2020-06-17,0.08185236320633446
2020-06-18,0.09999999999999998
2020-06-19,0.09061418110085492
2020-06-22,0.08813153053461645
2020-06-23,0.08762170258805221
2020-06-24,0.08208225985204431
2020-06-29,0.09274546346692969
2020-06-30,0.0947673527623972
2020-07-01,0.1
2020-07-02,0.1
2020-07-03,0.1
2020-07-06,0.1
2020-07-07,0.09069457072463616
2020-07-08,0.09021508213703366
2020-07-09,0.08870792476219
2020-07-10,0.08956516788991398
2020-07-13,0.08599032219272304
2020-07-14,0.08302319166719399
2020-07-15,0.08302319166719399
2020-07-16,0.10000000000000002
2020-07-17,0.10000000000000002
2020-07-20,0.1
2020-07-21,0.1
2020-07-22,0.1
2020-07-23,0.1
2020-07-24,0.1
2020-07-27,0.09999999999999999
2020-07-28,0.1
2020-07-29,0.09999999999999999
2020-07-30,0.1
2020-07-31,0.09999999999999999
2020-08-03,0.1
2020-08-04,0.1
2020-08-05,0.1
2020-08-06,0.09999999999999999
2020-08-07,0.09999999999999999
2020-08-10,0.09999999999999999
2020-08-11,0.09999999999999999
2020-08-12,0.1
2020-08-13,0.1
2020-08-14,0.1
2020-08-17,0.10000000000000002
2020-08-18,0.1
2020-08-19,0.1
2020-08-20,0.10000000000000002
2020-08-21,0.1
2020-08-24,0.1
2020-08-25,0.10000000000000002
2020-08-26,0.1
2020-08-27,0.10000000000000002
2020-08-28,0.1
2020-08-31,0.10000000000000005
2020-09-01,0.10000000000000002
2020-09-02,0.10000000000000002
2020-09-03,0.10000000000000002
2020-09-04,0.10000000000000002
2020-09-07,0.1
2020-09-08,0.1
2020-09-09,0.10000000000000002
2020-09-10,0.10000000000000002
2020-09-11,0.1
2020-09-14,0.1
2020-09-15,0.1
2020-09-16,0.1
2020-09-17,0.1
2020-09-18,0.1
2020-09-21,0.09999999999999999
2020-09-22,0.1
2020-09-23,0.1
2020-09-24,0.10000000000000002
2020-09-25,0.10000000000000002
2020-09-28,0.10000000000000002
2020-09-29,0.10000000000000002
2020-09-30,0.1
2020-10-09,0.10000000000000002
2020-10-12,0.1
2020-10-13,0.1
2020-10-14,0.1
2020-10-15,0.10000000000000002
2020-10-16,0.1
2020-10-19,0.1
2020-10-20,0.10000000000000002
2020-10-21,0.1
2020-10-22,0.1
2020-10-23,0.09999999999999999
2020-10-26,0.1
2020-10-27,0.07692307692307693
2020-10-28,0.1
2020-10-29,0.053846153846153856
2020-10-30,0.06153846153846154
2020-11-02,0.06153846153846154
2020-11-03,0.06153846153846154
2020-11-04,0.06153846153846154
2020-11-05,0.06153846153846154
2020-11-06,0.06153846153846154
2020-11-09,0.06153846153846154
2020-11-10,0.06153846153846154
2020-11-11,0.06923076923076923
2020-11-12,0.06923076923076923
2020-11-13,0.06923076923076923
2020-11-16,0.06153846153846154
2020-11-17,0.06923076923076923
2020-11-18,0.06923076923076923
2020-11-19,0.06923076923076923
2020-11-20,0.06923076923076923
2020-11-23,0.06923076923076923
2020-11-24,0.059182959732287245
2020-11-25,0.05381746990829957
2020-11-26,0.05381746990829957
2020-11-27,0.05275414667407128
2020-11-30,0.05275414667407128
2020-12-01,0.05802942360952108
2020-12-02,0.04941364026100893
2020-12-03,0.052109923855715314
2020-12-04,0.048047373021203425
2020-12-07,0.048047373021203425
2020-12-08,0.048047373021203425
2020-12-09,0.047840305989779786
2020-12-10,0.05026192017747605
2020-12-11,0.05648797146946181
2020-12-14,0.054162353326213844
2020-12-15,0.0655458800673552
2020-12-16,0.06406479863075779
2020-12-17,0.06923076923076923
2020-12-18,0.06923076923076923
2020-12-21,0.06923076923076923
2020-12-22,0.06923076923076923
2020-12-23,0.06923076923076923
2020-12-24,0.06923076923076923
2020-12-25,0.06923076923076923
2020-12-28,0.06923076923076923
2020-12-29,0.06923076923076923
2020-12-30,0.06153846153846154
2020-12-31,0.06153846153846154
2021-01-04,0.06153846153846154
2021-01-05,0.06153846153846154
2021-01-06,0.06153846153846154
2021-01-07,0.06153846153846154
2021-01-08,0.06153846153846154
2021-01-11,0.06153846153846154
2021-01-12,0.06153846153846154
2021-01-13,0.06153846153846154
2021-01-14,0.06153846153846154
2021-01-15,0.06153846153846154
2021-01-18,0.06153846153846154
2021-01-19,0.046153846153846156
2021-01-20,0.046153846153846156
2021-01-21,0.046153846153846156
2021-01-22,0.046153846153846156
2021-01-25,0.046153846153846156
2021-01-26,0.046153846153846156
2021-01-27,0.046153846153846156
2021-01-28,0.053846153846153856
2021-01-29,0.046153846153846156
2021-02-01,0.046153846153846156
2021-02-02,0.046153846153846156
2021-02-03,0.046153846153846156
2021-02-04,0.046153846153846156
2021-02-05,0.046153846153846156
2021-02-08,0.046153846153846156
2021-02-09,0.046153846153846156
2021-02-10,0.06153846153846154
2021-02-18,0.06923076923076923
2021-02-19,0.06589477306673101
2021-02-22,0.06286649078292308
2021-02-23,0.06286649078292308
2021-02-24,0.06286649078292308
2021-02-25,0.06630168620894479
2021-02-26,0.06765957207839694
2021-03-01,0.06790094142488917
2021-03-02,0.06923076923076923
2021-03-03,0.06923076923076923
2021-03-04,0.06923076923076923
2021-03-05,0.06923076923076923
2021-03-08,0.06923076923076923
2021-03-09,0.06153846153846154
2021-03-10,0.06153846153846154
2021-03-11,0.06153846153846154
2021-03-12,0.06153846153846154
2021-03-15,0.046153846153846156
2021-03-16,0.06153846153846154
2021-03-17,0.06153846153846154
2021-03-18,0.046153846153846156
2021-03-19,0.046153846153846156
2021-03-22,0.06923076923076923
2021-03-23,0.06923076923076923
2021-03-24,0.06923076923076923
2021-03-25,0.06923076923076923
2021-03-26,0.06923076923076923
2021-03-29,0.046153846153846156
2021-03-30,0.046153846153846156
2021-03-31,0.046153846153846156
2021-04-01,0.053846153846153856
2021-04-02,0.06923076923076923
2021-04-06,0.06923076923076923
2021-04-07,0.06923076923076923
2021-04-08,0.06923076923076923
2021-04-09,0.06923076923076923
2021-04-12,0.06923076923076923
2021-04-13,0.06923076923076923
2021-04-14,0.06923076923076923
2021-04-15,0.06923076923076923
2021-04-16,0.06923076923076923
2021-04-19,0.06923076923076923
2021-04-20,0.046153846153846156
2021-04-21,0.06153846153846154
2021-04-22,0.06153846153846154
2021-04-23,0.06153846153846154
2021-04-26,0.06923076923076923
2021-04-27,0.06923076923076923
2021-04-28,0.06923076923076923
2021-04-29,0.06923076923076923
2021-04-30,0.06923076923076923
2021-05-06,0.06923076923076923
2021-05-07,0.05749849275928095
2021-05-10,0.05749849275928095
2021-05-11,0.05749849275928095
2021-05-12,0.05749849275928095
2021-05-13,0.05645643322521199
2021-05-14,0.0576071134132621
2021-05-17,0.060850892842561455
2021-05-18,0.060850892842561455
2021-05-19,0.055086176056885774
2021-05-20,0.049090889622227706
2021-05-21,0.041895545471396775
2021-05-24,0.019708851037648873
2021-05-25,0.032848085062748125
2021-05-26,0.05912655311294661
2021-05-27,0.05912655311294661
2021-05-28,0.05912655311294661
2021-05-31,0.05912655311294661
2021-06-01,0.05912655311294661
2021-06-02,0.04598731908784737
2021-06-03,0.052556936100397
2021-06-04,0.052556936100397
2021-06-07,0.039417702075297746
2021-06-08,0.039417702075297746
2021-06-09,0.039417702075297746
2021-06-10,0.039417702075297746
2021-06-11,0.026278468050198494
2021-06-15,0.039417702075297746
2021-06-16,0.039417702075297746
2021-06-17,0.039417702075297746
2021-06-18,0.039417702075297746
2021-06-21,0.039417702075297746
2021-06-22,0.039417702075297746
2021-06-23,0.039417702075297746
2021-06-24,0.039417702075297746
2021-06-25,0.039417702075297746
2021-06-28,0.039417702075297746
2021-06-29,0.039417702075297746
2021-06-30,0.039417702075297746
2021-07-01,0.039417702075297746
2021-07-02,0.039417702075297746
2021-07-05,0.039417702075297746
2021-07-06,0.039417702075297746
2021-07-07,0.052556936100397
2021-07-08,0.052556936100397
2021-07-09,0.052556936100397
2021-07-12,0.039417702075297746
2021-07-13,0.039417702075297746
2021-07-14,0.039417702075297746
2021-07-15,0.052556936100397
2021-07-16,0.052556936100397
2021-07-19,0.052556936100397
2021-07-20,0.052556936100397
2021-07-21,0.052556936100397
2021-07-22,0.052556936100397
2021-07-23,0.039417702075297746
2021-07-26,0.052556936100397
2021-07-27,0.05912655311294661
2021-07-28,0.05912655311294661
2021-07-29,0.05912655311294661
2021-07-30,0.05912655311294661
2021-08-02,0.04598731908784737
2021-08-03,0.04269442116042417
2021-08-04,0.030496015114588694
2021-08-05,0.04269442116042417
2021-08-06,0.030496015114588694
2021-08-09,0.030496015114588694
2021-08-10,0.030496015114588694
2021-08-11,0.030496015114588694
2021-08-12,0.030496015114588694
2021-08-13,0.030496015114588694
2021-08-16,0.030496015114588694
2021-08-17,0.018297609068753218
2021-08-18,0.030496015114588694
2021-08-19,0.05489282720625965
2021-08-20,0.05489282720625965
2021-08-23,0.05489282720625965
2021-08-24,0.05489282720625965
2021-08-25,0.04718426742286558
2021-08-26,0.04718426742286558
2021-08-27,0.04718426742286558
2021-08-30,0.04718426742286558
2021-08-31,0.04718426742286558
2021-09-01,0.03669887466222878
2021-09-02,0.04718426742286558
2021-09-03,0.04194157104254718
2021-09-06,0.04194157104254718
2021-09-07,0.04194157104254718
2021-09-08,0.04718426742286558
2021-09-09,0.04718426742286558
2021-09-10,0.04718426742286558
2021-09-13,0.06291235656382077
