method,params,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,max_daily_loss,calmar,win_rate,payoff_ratio,n_obs,opt_train_sharpe,opt_valid_sharpe,opt_local_sharpe_std,opt_pos_asset_frac,opt_score
pairs,"pairs|window=40,entry_z=1.5,exit_z=0,stop_z=3.5",0.1956871174961876,0.021846391125324605,0.04082327745588562,0.5497915225608593,0.9737766183930057,-0.07327149225928131,-0.009556323231180308,0.29815676536268876,0.4928023032629559,1.0762671064999794,2084.0,0.36314000146581965,0.9700072614405423,0.2882444672522862,0.6,0.5166524405683942
bollinger,"bollinger|window=10,n_std=2.5,exit_z=0,stop_z=3.5",0.014082324438381644,0.0016915924884375322,0.017576780272873845,0.10493919832334049,0.16137426390136417,-0.04180738807111117,-0.009448869091417605,0.040461568313243164,0.21774580335731414,1.2199830852042066,2085.0,0.11868836581039123,1.4879794581714956,0.22312997919231417,0.5384615384615384,0.6955833165837014
reversal,"reversal|lookback=3,entry_z=2,exit_z=0,stop_z=3",-0.037529112555637734,-0.004612527524086807,0.03636925751550132,-0.10892772588964805,-0.15771179713408962,-0.0852798123491415,-0.022613558004330573,-0.05408698022461397,0.36115107913669064,1.117560882920993,2085.0,-0.23044557199443946,0.30239623273372557,0.1338574411427676,0.5384615384615384,0.07146184513264689
