book,period,tv,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,max_daily_loss,calmar,win_rate,payoff_ratio,n_obs,hit
deploy_IS_dd10,IS,0.03993921518325805,0.08248160466887189,0.02073890565467118,0.05101833340382764,0.42779283721031697,0.7205980071370774,-0.09999980241238782,-0.021279325477511497,0.20738946632260624,0.40493319630010277,1.1890176375020298,973.0,0
deploy_IS_dd10,OOS,0.03993921518325805,0.3594357896775786,0.07199910431977119,0.04459882321662327,1.6421317014578751,3.1671016717923854,-0.04234218317348337,-0.017735703904146954,1.7004107706203573,0.5417789757412399,1.1684523599911485,1113.0,0
deploy_IS_dd10,FULL,0.03993921518325805,0.4892883700685213,0.049292980501520534,0.04771651120212599,1.0322724485495207,1.8439382448293598,-0.09999980241238782,-0.021279325477511497,0.49293077898536125,0.4779482262703739,1.1649108155857204,2086.0,0
research_OOS_dd10,IS,0.0966230297088623,0.1912952460116475,0.04637771056959483,0.1139596893319069,0.45448957940668266,0.7774076811817707,-0.21230023917505603,-0.051480052584008215,0.2184534070701317,0.40493319630010277,1.1933629445015737,973.0,0
research_OOS_dd10,OOS,0.0966230297088623,1.0710319304284739,0.17920540991688383,0.10789579617093913,1.642131701457875,3.167101671792385,-0.09999998437923985,-0.04290713869501186,1.7920543791013546,0.5417789757412399,1.1684523599911483,1113.0,0
research_OOS_dd10,FULL,0.0966230297088623,1.5391012660571461,0.11914799100653806,0.11080892788815833,1.071158006681573,1.9409498967254226,-0.21230023917505603,-0.051480052584008215,0.5612240074223016,0.4779482262703739,1.170625718677281,2086.0,0
research_tv22,IS,0.22,0.5624019903389481,0.1225118560290952,0.2431924884734219,0.5952003935628171,1.058363014855911,-0.32994342949030653,-0.11721441153943675,0.37131170097355887,0.40493319630010277,1.231693141796562,973.0,0
research_tv22,OOS,0.22,3.3198673401172067,0.39277221049389177,0.22734281963108732,1.6346757965628722,3.0817695443720807,-0.19011262716951638,-0.09769483053207145,2.0659974897073585,0.5417789757412399,1.1615419196911647,1113.0,0
research_tv22,FULL,0.22,6.197157043910474,0.26925723749410535,0.23492035663128077,1.1314625102388438,2.0706745323429465,-0.32994342949030653,-0.11721441153943675,0.8160709183087882,0.4779482262703739,1.1843714807121002,2086.0,0
