book,recommended,n_sleeves,members,early_sharpe,early_cagr,early_maxdd,is_sharpe,is_cagr,oos_sharpe,oos_cagr,oos_maxdd,oos_vol,wf_mean_sharpe,full_cagr,full_maxdd,avg_lev_oos
v5_univ_core,1,21,"edge_carry_xs,trend_dualma_atr,trend_tsmom60,pair_RB_HC,pair_I_HC,pair_Y_M,pair_C_M,pair_MA_TA,edge_olsx_RB_HC,cal_RB,cal_HC,cal_I,cal_CU,cal_AU,cal_M,cal_Y,cal_C,cal_TA,cal_MA,cal_RU,cal_SC",0.3681766510969022,0.03957981977891745,-0.14121539202019906,0.6570228719475014,0.07826929210700184,1.2185022184986045,0.1518219693699605,-0.1181372033269823,0.12544402030170076,1.2493928798365976,0.11905800858356952,-0.14121539202019906,14.559398978360798
v5_univ_meta,0,5,"edge_carry_xs,trend_dualma_atr,meta_cal_all,meta_pair_all,edge_olsx_RB_HC",0.25964552849190525,0.02651365351439572,-0.13786138175285811,0.44773153602059323,0.052268505819067945,1.0314551720764067,0.12668666650473837,-0.1519305385565144,0.12265253394417504,1.007090427659266,0.09114399666441164,-0.15193053855651417,6.368759567881579
v5_full_is025,0,10,"edge_olsx_RB_HC,pair_SC_TA,cal_HC,pair_I_HC,pair_RB_HC,cal_I,cal_AU,pair_MA_TA,cal_C,cal_CU",0.6415493770360053,0.08717837372096082,-0.16172573771318077,1.1086155223357532,0.16343716572919242,0.44547808002890155,0.04367354629063325,-0.21457788178112913,0.1449622430118006,0.8292946025970126,0.10450006142524981,-0.2145778817811297,13.400686928321813
v5_full_is025_act,0,10,"edge_olsx_RB_HC,pair_SC_TA,cal_HC,pair_I_HC,pair_RB_HC,cal_I,cal_AU,pair_MA_TA,cal_C,cal_CU",0.44602563528129796,0.05979392417148843,-0.22626416053743215,0.7815884508164735,0.1129866791477494,0.2273917842551837,0.02268747513099223,-0.27203504624158603,0.15022734257104217,0.5803089226641202,0.06405934028663651,-0.28344054826871135,2.8041837676775785
v5_full_is040,0,4,"edge_olsx_RB_HC,pair_SC_TA,cal_HC,pair_I_HC",0.4581770718014592,0.061267517002971505,-0.1804314591647439,0.8911912370913091,0.15256303250153658,0.16668403986600955,0.012438164825051112,-0.27743228527739994,0.1834830526517591,0.41414074555497327,0.0760164414959521,-0.2774322852773988,8.14202209066421
v5_full_is025_dualma,0,11,"edge_olsx_RB_HC,pair_SC_TA,cal_HC,pair_I_HC,pair_RB_HC,cal_I,cal_AU,pair_MA_TA,cal_C,cal_CU,trend_dualma_atr",0.7288311756019014,0.0942218278828113,-0.13922841831204325,0.9664990773443591,0.12699808552218061,0.7053409096228531,0.07816108068791139,-0.1635235216564931,0.13087291814288968,0.8754219243937449,0.10567118723517743,-0.1635235216564932,11.43722122123255
v4_legacy_core,0,5,"pair_RB_HC,cal_HC,cal_I,edge_carry_xs,edge_olsx_RB_HC",0.1883058827171378,0.01699919733285027,-0.16298140862796495,0.5988107151156021,0.07589630337196018,1.2567411879483226,0.1506589906319009,-0.11892736608913279,0.1254489897562602,1.4122867774438548,0.12079681442971868,-0.16298140862796495,9.556234651273122
v5_cal_all_tv,0,11,"cal_RB,cal_HC,cal_I,cal_CU,cal_AU,cal_RU,cal_M,cal_Y,cal_C,cal_TA,cal_MA",-0.02826035931015032,-0.009408355605108665,-0.15176833140546087,0.09560344124527567,0.004432697158999854,0.4346732456464727,0.031675468639914994,-0.30114913697575585,0.13122580900661734,0.5352027858771407,0.028312710556996024,-0.30114913697575485,19.100031221637952
v5_pair_all_tv,0,7,"pair_RB_HC,pair_I_HC,pair_Y_M,pair_MA_TA,pair_RU_TA,pair_SC_TA,pair_SC_MA",0.5593575596236664,0.08305117208200574,-0.2156615386830848,0.7974802254608888,0.12177425073280412,-0.034254337498268415,-0.0188822242709602,-0.2872484933845846,0.15906739853817548,0.3346370048852669,0.04486019429995913,-0.3223075710499953,9.92739772209219
