book,recommended,leverage_or_note,target_vol,full_sharpe,full_cagr,full_maxdd,oos_sharpe,oos_cagr,oos_vol,oos_maxdd,oos_sortino,oos_calmar,wf_mean_sharpe,p95_lev_oos
live_v3_unlevered,0,1.0,,0.8648111380640519,0.012779854715202266,-0.020045150692124758,1.4556694336014988,0.016203833237689036,0.012061124757200451,-0.010399006945079003,2.7721784591549192,1.5582096755264674,1.1557064587772101,
fixed_IS_vol10,0,5.736075439451611,0.1,0.864811138064052,0.0723581080478517,-0.11336147620809534,1.4556694336014988,0.0945407286480291,0.06918352149193926,-0.05857563637888186,2.7721784591549192,1.6139940509824944,1.15570645877721,
target_vol10,0,9.13271050302721,0.1,0.9110797104527805,0.09865111632623402,-0.14745363809709566,1.4470592624428342,0.15003248843284478,0.10586306316060722,-0.07683149293050706,2.7069277799818203,1.952747274721668,1.2530117052745615,13.815008934289738
fixed_IS_vol12,0,6.8832905273419325,0.12,0.8648111380640519,0.08650546057382491,-0.13549264139612982,1.4556694336014988,0.11389215363081573,0.08302022579032713,-0.06998088244476619,2.7721784591549192,1.6274752425522412,1.15570645877721,
target_vol12,1,10.959252603632654,0.12,0.9086714588273832,0.11699675393234332,-0.17493465627365967,1.4470592624428342,0.18108718273815638,0.12703567579272865,-0.09160796599867793,2.7069277799818203,1.9767624001254411,1.253011705274562,16.578010721147685
fixed_IS_vol14,0,8.030505615232256,0.14,0.8648111380640517,0.10052238501136856,-0.1574134046875888,1.4556694336014988,0.13338165102212685,0.096856930088715,-0.08128387817857041,2.7721784591549197,1.6409361119446615,1.1557064587772097,
target_vol14,0,12.785794704238098,0.14,0.9128966281910027,0.1361079644024743,-0.19974690624575575,1.4470592624428342,0.21245180243986628,0.1482082884248501,-0.10619212769848718,2.70692777998182,2.000636083336457,1.253011705274562,19.341012508005633
