n_bars,model,long_only,hold_to_liq,liq_pct,htf,leverage,ret,mdd,n_trades,n_liq,train_ret,train_mdd,test_ret,test_mdd,fold0,fold1,fold2,n_signal,end_nav
120,C,False,False,0.05,sma_24h,10.0,-0.9886761192144786,-0.9948016891793864,89,4,-0.9304104923452232,-0.9502381885832698,-0.8373341574470267,-0.9416090981253711,-0.8806392399351323,-0.4658597717910612,-0.8242467063973326,326,11323.880785521384
20,C,False,False,0.05,sma_24h,10.0,-0.9886761192144786,-0.9948016891793864,89,4,-0.9304104923452232,-0.9502381885832698,-0.8373341574470267,-0.9416090981253711,-0.8806392399351323,-0.4658597717910612,-0.8242467063973326,326,11323.880785521384
60,C,False,False,0.05,sma_24h,10.0,-0.9886761192144786,-0.9948016891793864,89,4,-0.9304104923452232,-0.9502381885832698,-0.8373341574470267,-0.9416090981253711,-0.8806392399351323,-0.4658597717910612,-0.8242467063973326,326,11323.880785521384
720,SMA,True,False,0.1,sticky_sma_720,5.0,-0.990519747042255,-0.9908250565485496,914,0,-0.9363913403341315,-0.9401830221431648,-0.8509327745913662,-0.935908477484856,-0.845570523641448,-0.5206284538885071,-0.8726206030799432,47074,9480.25295774506
240,SMA,True,False,0.1,sticky_sma_240,3.0,-0.9914297200430158,-0.991433447043791,1606,0,-0.9025433960070413,-0.9043292789173363,-0.9120605520216625,-0.926568893197511,-0.7990994273550329,-0.7205064613996273,-0.8478664402787355,45185,8570.279956984237
120,C,False,False,0.05,none,10.0,-0.9958759923680678,-0.9981655253317868,169,1,-0.9158668650217117,-0.9416279852073058,-0.9510037118569246,-0.9729024949448287,-0.744749195607922,-0.8126764609876234,-0.914653578430866,593,4124.007631932201
20,C,False,False,0.05,none,10.0,-0.9958759923680678,-0.9981655253317868,169,1,-0.9158668650217117,-0.9416279852073058,-0.9510037118569246,-0.9729024949448287,-0.744749195607922,-0.8126764609876234,-0.914653578430866,593,4124.007631932201
60,C,False,False,0.05,none,10.0,-0.9958759923680678,-0.9981655253317868,169,1,-0.9158668650217117,-0.9416279852073058,-0.9510037118569246,-0.9729024949448287,-0.744749195607922,-0.8126764609876234,-0.914653578430866,593,4124.007631932201
120,C,False,False,0.1,none,10.0,-0.9964655872294743,-0.9984277937207646,169,0,-0.9158668650217117,-0.9416279852073058,-0.9580085387863108,-0.9767765299038722,-0.744749195607922,-0.8126764609876234,-0.9268552560434323,593,3534.4127705256365
20,C,False,False,0.1,none,10.0,-0.9964655872294743,-0.9984277937207646,169,0,-0.9158668650217117,-0.9416279852073058,-0.9580085387863108,-0.9767765299038722,-0.744749195607922,-0.8126764609876234,-0.9268552560434323,593,3534.4127705256365
60,C,False,False,0.1,none,10.0,-0.9964655872294743,-0.9984277937207646,169,0,-0.9158668650217117,-0.9416279852073058,-0.9580085387863108,-0.9767765299038722,-0.744749195607922,-0.8126764609876234,-0.9268552560434323,593,3534.4127705256365
2880,SMA,True,False,0.1,sticky_sma_2880,10.0,-0.999248111315051,-0.9994038262287862,572,0,-0.9762278532610007,-0.9821891111002988,-0.9683599026561488,-0.9904473254175029,-0.8778626564544256,-0.7922506858389909,-0.9706489239382531,47690,751.8886849490073
1440,SMA,True,False,0.1,sticky_sma_1440,10.0,-0.9995541450232295,-0.9995853907360398,671,0,-0.9926611365846324,-0.9934086947319112,-0.9392260481014444,-0.9857342505540472,-0.9532467740592868,-0.8043061001313343,-0.9514732920264419,46333,445.8549767705599
240,SMA,True,False,0.1,sticky_sma_240,5.0,-0.9996882376362946,-0.9996884635335832,1606,0,-0.9797451611220321,-0.9803485014585938,-0.9846080057420462,-0.9874631604384417,-0.9321034643796201,-0.8917407240681088,-0.957810834827743,45185,311.762363705461
720,SMA,True,False,0.1,sticky_sma_720,10.0,-0.9999440812442899,-0.9999475705741596,914,0,-0.9963050921482639,-0.9967264491546949,-0.9848606736384088,-0.9960830490313958,-0.9780015299105896,-0.8318059798194539,-0.9850397382580451,47074,55.918755710038866
120,A,False,False,0.1,sma_4h,10.0,-0.9999571965346036,-0.9999589871070939,863,0,-0.9972391517797156,-0.9973600811680748,-0.9845017694789797,-0.995749112230071,-0.983669065732726,-0.867577798105032,-0.9804113240887325,4613,42.80346539639393
60,A,False,False,0.1,sma_4h,10.0,-0.9999571965346036,-0.9999589871070939,863,0,-0.9972391517797156,-0.9973600811680748,-0.9845017694789797,-0.995749112230071,-0.983669065732726,-0.867577798105032,-0.9804113240887325,4613,42.80346539639393
20,A,False,False,0.1,sma_4h,10.0,-0.9999571965346036,-0.9999589871070939,863,0,-0.9972391517797156,-0.9973600811680748,-0.9845017694789797,-0.995749112230071,-0.983669065732726,-0.867577798105032,-0.9804113240887325,4613,42.80346539639393
20,A,False,False,0.05,sma_4h,10.0,-0.9999642387978451,-0.9999657347754303,864,1,-0.9972391517797156,-0.9973600811680748,-0.9870516242184431,-0.996448491834238,-0.983669065732726,-0.8893646323280824,-0.9804113240887322,4613,35.7612021548955
60,A,False,False,0.05,sma_4h,10.0,-0.9999642387978451,-0.9999657347754303,864,1,-0.9972391517797156,-0.9973600811680748,-0.9870516242184431,-0.996448491834238,-0.983669065732726,-0.8893646323280824,-0.9804113240887322,4613,35.7612021548955
120,A,False,False,0.05,sma_4h,10.0,-0.9999642387978451,-0.9999657347754303,864,1,-0.9972391517797156,-0.9973600811680748,-0.9870516242184431,-0.996448491834238,-0.983669065732726,-0.8893646323280824,-0.9804113240887322,4613,35.7612021548955
120,A,False,False,0.05,sma_24h,10.0,-0.9999813493741128,-0.9999905275673368,983,0,-0.9979710037563588,-0.9981287117647462,-0.990811219349801,-0.99719233538928,-0.9703774651878668,-0.9877875177404055,-0.9489733801245781,4678,18.65062588729136
120,A,False,False,0.1,sma_24h,10.0,-0.9999813493741128,-0.9999905275673368,983,0,-0.9979710037563588,-0.9981287117647462,-0.990811219349801,-0.99719233538928,-0.9703774651878668,-0.9877875177404055,-0.9489733801245781,4678,18.65062588729136
20,A,False,False,0.05,sma_24h,10.0,-0.9999813493741128,-0.9999905275673368,983,0,-0.9979710037563588,-0.9981287117647462,-0.990811219349801,-0.99719233538928,-0.9703774651878668,-0.9877875177404055,-0.9489733801245781,4678,18.65062588729136
20,A,False,False,0.1,sma_24h,10.0,-0.9999813493741128,-0.9999905275673368,983,0,-0.9979710037563588,-0.9981287117647462,-0.990811219349801,-0.99719233538928,-0.9703774651878668,-0.9877875177404055,-0.9489733801245781,4678,18.65062588729136
60,A,False,False,0.1,sma_24h,10.0,-0.9999813493741128,-0.9999905275673368,983,0,-0.9979710037563588,-0.9981287117647462,-0.990811219349801,-0.99719233538928,-0.9703774651878668,-0.9877875177404055,-0.9489733801245781,4678,18.65062588729136
60,A,False,False,0.05,sma_24h,10.0,-0.9999813493741128,-0.9999905275673368,983,0,-0.9979710037563588,-0.9981287117647462,-0.990811219349801,-0.99719233538928,-0.9703774651878668,-0.9877875177404055,-0.9489733801245781,4678,18.65062588729136
60,A,False,False,0.05,none,10.0,-0.9999985899414989,-0.9999990172903237,1253,0,-0.999973780282529,-0.9999751742387105,-0.9462405471047811,-0.9762850963685881,-0.9990758459299388,-0.9982698022757245,-0.1271530688548812,8749,1.4100585010957518
60,A,False,False,0.1,none,10.0,-0.9999985899414989,-0.9999990172903237,1253,0,-0.999973780282529,-0.9999751742387105,-0.9462405471047811,-0.9762850963685881,-0.9990758459299388,-0.9982698022757245,-0.1271530688548812,8749,1.4100585010957518
20,A,False,False,0.1,none,10.0,-0.9999985899414989,-0.9999990172903237,1253,0,-0.999973780282529,-0.9999751742387105,-0.9462405471047811,-0.9762850963685881,-0.9990758459299388,-0.9982698022757245,-0.1271530688548812,8749,1.4100585010957518
20,A,False,False,0.05,none,10.0,-0.9999985899414989,-0.9999990172903237,1253,0,-0.999973780282529,-0.9999751742387105,-0.9462405471047811,-0.9762850963685881,-0.9990758459299388,-0.9982698022757245,-0.1271530688548812,8749,1.4100585010957518
120,A,False,False,0.1,none,10.0,-0.9999985899414989,-0.9999990172903237,1253,0,-0.999973780282529,-0.9999751742387105,-0.9462405471047811,-0.9762850963685881,-0.9990758459299388,-0.9982698022757245,-0.1271530688548812,8749,1.4100585010957518
120,A,False,False,0.05,none,10.0,-0.9999985899414989,-0.9999990172903237,1253,0,-0.999973780282529,-0.9999751742387105,-0.9462405471047811,-0.9762850963685881,-0.9990758459299388,-0.9982698022757245,-0.1271530688548812,8749,1.4100585010957518
240,SMA,True,False,0.1,sticky_sma_240,10.0,-0.9999990029229763,-0.9999990043668575,1357,0,-0.999625692915011,-0.9996466743769763,-0.9973362058489603,-0.9976060600665974,-0.9957118084652904,-0.9917792698540091,-0.9719997053553061,45185,0.9970770236864384
20,A,False,True,0.1,sma_24h,10.0,-1.0,-1.0,1,1,-0.1504391566135893,-0.6305570898568282,-1.0,-1.0,-0.21215035676786553,-1.0,-1.0,4678,0.0
20,A,False,True,0.1,none,10.0,-1.0,-1.0,1,1,-0.2677030014685047,-0.7211032833440666,-1.0,-1.0,-0.3301274770649718,-1.0,-1.0,8749,0.0
20,C,False,True,0.1,sma_24h,10.0,-1.0,-1.0,1,1,-0.14473584036921117,-0.627087745746088,-1.0,-1.0,-0.20641234922181884,-1.0,-1.0,326,0.0
60,A,False,True,0.1,none,10.0,-1.0,-1.0,1,1,-0.2677030014685047,-0.7211032833440666,-1.0,-1.0,-0.3301274770649718,-1.0,-1.0,8749,0.0
60,A,False,True,0.1,sma_24h,10.0,-1.0,-1.0,1,1,-0.1504391566135893,-0.6305570898568282,-1.0,-1.0,-0.21215035676786553,-1.0,-1.0,4678,0.0
60,C,False,True,0.1,sma_24h,10.0,-1.0,-1.0,1,1,-0.14473584036921117,-0.627087745746088,-1.0,-1.0,-0.20641234922181884,-1.0,-1.0,326,0.0
120,A,False,True,0.1,sma_24h,10.0,-1.0,-1.0,1,1,-0.1504391566135893,-0.6305570898568282,-1.0,-1.0,-0.21215035676786553,-1.0,-1.0,4678,0.0
120,A,False,True,0.1,none,10.0,-1.0,-1.0,1,1,-0.2677030014685047,-0.7211032833440666,-1.0,-1.0,-0.3301274770649718,-1.0,-1.0,8749,0.0
120,C,False,True,0.1,sma_24h,10.0,-1.0,-1.0,1,1,-0.14473584036921117,-0.627087745746088,-1.0,-1.0,-0.20641234922181884,-1.0,-1.0,326,0.0
