Datetime,equity
2023-10-17 00:00:00+00:00,1003255.3299656686
2023-10-18 00:00:00+00:00,989773.7171457654
2023-10-19 00:00:00+00:00,981054.339072041
2023-10-20 00:00:00+00:00,969022.1295177047
2023-10-23 00:00:00+00:00,967319.6212931977
2023-10-24 00:00:00+00:00,974589.5961013554
2023-10-25 00:00:00+00:00,960785.8624626953
2023-10-26 00:00:00+00:00,949213.7352373288
2023-10-27 00:00:00+00:00,944957.5699901913
2023-10-30 00:00:00+00:00,956115.6020566588
2023-10-31 00:00:00+00:00,962189.2785581904
2023-11-01 00:00:00+00:00,972473.0629273693
2023-11-02 00:00:00+00:00,990993.0441421367
2023-11-03 00:00:00+00:00,1000057.5015149438
2023-11-06 00:00:00+00:00,1002266.0792384918
2023-11-07 00:00:00+00:00,1005095.8699098083
2023-11-08 00:00:00+00:00,1005832.0858874643
2023-11-09 00:00:00+00:00,998147.9457109876
2023-11-10 00:00:00+00:00,1013677.1460544798
2023-11-13 00:00:00+00:00,1012733.9527067943
2023-11-14 00:00:00+00:00,1032358.2578880457
2023-11-15 00:00:00+00:00,1034451.8325817062
2023-11-16 00:00:00+00:00,1035763.1339182196
2023-11-17 00:00:00+00:00,1037074.505464153
2023-11-20 00:00:00+00:00,1045057.6675602216
2023-11-21 00:00:00+00:00,1042780.0739768571
2023-11-22 00:00:00+00:00,1046852.1501248705
2023-11-24 00:00:00+00:00,1046461.0134462968
2023-11-27 00:00:00+00:00,1045632.8231284986
2023-11-28 00:00:00+00:00,1046530.0995155328
2023-11-29 00:00:00+00:00,1045908.8865677648
2023-11-30 00:00:00+00:00,1049773.9151363287
2023-12-01 00:00:00+00:00,1056066.1535621828
2023-12-04 00:00:00+00:00,1050648.162833617
2023-12-05 00:00:00+00:00,1050418.086564422
2023-12-06 00:00:00+00:00,1046115.9341472137
2023-12-07 00:00:00+00:00,1054145.1536227732
2023-12-08 00:00:00+00:00,1058654.3536194316
2023-12-11 00:00:00+00:00,1062818.4743170075
2023-12-12 00:00:00+00:00,1067833.8140221261
2023-12-13 00:00:00+00:00,1082304.7477786257
2023-12-14 00:00:00+00:00,1085893.7129079234
2023-12-15 00:00:00+00:00,1079843.0650961366
2023-12-18 00:00:00+00:00,1085916.7415976683
2023-12-19 00:00:00+00:00,1092381.4845683537
2023-12-20 00:00:00+00:00,1076645.2366454117
2023-12-21 00:00:00+00:00,1087481.1478931224
2023-12-22 00:00:00+00:00,1089620.7097568542
2023-12-26 00:00:00+00:00,1094152.9384432575
2023-12-27 00:00:00+00:00,1096269.5418266635
2023-12-28 00:00:00+00:00,1096637.6498154912
2023-12-29 00:00:00+00:00,1093600.8115647254
2024-01-02 00:00:00+00:00,1087274.100313673
