symbol,model,entry_time,exit_time,side,entry_price,exit_price,weight,regime,PnL,exit_reason,bars_held
QQQ,B,2023-10-26 14:30:00+00:00,2023-10-27 14:30:00+00:00,-1.0,346.6200048828125,348.7744500732422,0.06933229867691632,transition,289.23501738440734,stop,8
QQQ,B,2023-11-01 14:30:00+00:00,2023-11-06 17:30:00+00:00,1.0,354.4000146484375,367.28998779296876,0.20871616572068455,transition,7460.602195782683,time_stop,24
QQQ,B,2023-11-07 15:30:00+00:00,2023-11-09 18:30:00+00:00,1.0,371.80000854492187,370.6634161376953,0.31677373977045026,trend,-1047.423536591797,stop,18
QQQ,B,2023-11-13 14:30:00+00:00,2023-11-16 16:30:00+00:00,1.0,376.80000854492187,385.43000244140626,0.2820615041197018,transition,6437.3291251478295,time_stop,24
QQQ,B,2023-11-30 16:30:00+00:00,2023-12-01 16:30:00+00:00,-1.0,386.750009765625,389.53943634033203,0.3475087358120257,transition,-596.8701329474833,stop,8
QQQ,B,2023-12-04 15:30:00+00:00,2023-12-05 14:30:00+00:00,-1.0,383.4100134277344,387.02193450927734,0.09324711667383306,shock,-542.8672633229789,stop,7
QQQ,B,2023-12-08 15:30:00+00:00,2023-12-13 17:30:00+00:00,1.0,392.18001342773437,398.93970703125,0.09336011698665685,transition,1594.8704647540903,time_stop,24
QQQ,B,2023-12-13 19:30:00+00:00,2023-12-14 17:30:00+00:00,1.0,401.76,402.11747192382813,0.13580923167185346,shock,92.0896579236753,stop,6
QQQ,B,2023-12-21 14:30:00+00:00,2023-12-22 14:30:00+00:00,-1.0,407.04999755859376,408.78988815307616,0.35896170046654535,transition,131.42253849436372,stop,8
QQQ,B,2024-01-02 15:30:00+00:00,2024-01-05 17:30:00+00:00,-1.0,402.6300146484375,396.999990234375,0.12536914656267578,transition,1975.6109891304252,time_stop,24
QQQ,B,2024-01-09 14:30:00+00:00,2024-01-11 14:30:00+00:00,1.0,401.92000366210937,406.1750051879883,0.3038278785760923,transition,3186.495251476643,stop,15
QQQ,B,2024-01-18 15:30:00+00:00,2024-01-23 17:30:00+00:00,1.0,411.3600061035156,422.16999267578126,0.2530820354009358,transition,6666.930262932263,time_stop,24
QQQ,B,2024-01-24 15:30:00+00:00,2024-01-25 18:30:00+00:00,1.0,428.08000732421874,425.09294723510743,0.11661957431941569,trend,-860.8040641162384,stop,11
QQQ,B,2024-01-31 15:30:00+00:00,2024-01-31 19:30:00+00:00,-1.0,419.0300085449219,422.14259847005206,0.1182717518532969,transition,759.3209774319685,stop,5
QQQ,B,2024-02-01 14:30:00+00:00,2024-02-02 14:30:00+00:00,-1.0,418.7800085449219,422.4155044555664,0.289829314332251,transition,-2180.046000185021,stop,8
QQQ,B,2024-02-07 15:30:00+00:00,2024-02-12 17:30:00+00:00,1.0,432.6199853515625,437.54010986328126,0.2661969652299914,transition,3025.7937973615367,time_stop,24
QQQ,B,2024-02-13 15:30:00+00:00,2024-02-14 14:30:00+00:00,-1.0,430.04999755859376,430.47252822875976,0.12119519320654265,transition,974.990802870338,stop,7
QQQ,B,2024-02-20 15:30:00+00:00,2024-02-22 14:30:00+00:00,-1.0,424.84000610351563,428.4124772644043,0.0792432471775017,range,360.526124227827,stop,14
QQQ,B,2024-02-22 15:30:00+00:00,2024-02-27 17:30:00+00:00,1.0,435.9900109863281,435.8893949890137,0.07000480446322428,shock,-31.723310021367354,stop,24
QQQ,B,2024-02-28 15:30:00+00:00,2024-02-29 14:30:00+00:00,-1.0,434.94001220703126,438.10708872477215,0.3455174305408434,transition,1936.7399898841634,stop,7
QQQ,B,2024-03-01 16:30:00+00:00,2024-03-05 14:30:00+00:00,1.0,443.1500146484375,442.0269338989258,0.3280353724501645,transition,-932.264873206391,stop,13
QQQ,B,2024-03-08 15:30:00+00:00,2024-03-08 15:30:00+00:00,1.0,448.499990234375,443.4361750284831,0.21907260870724793,transition,-2599.5499543575493,stop,1
QQQ,B,2024-03-15 14:30:00+00:00,2024-03-18 13:30:00+00:00,-1.0,435.04999755859376,439.27165771484374,0.2310412426884867,transition,3525.4056540487045,stop,7
QQQ,B,2024-03-20 18:30:00+00:00,2024-03-25 13:30:00+00:00,1.0,441.0999963378906,444.0027830505371,0.2677506093714331,transition,1761.694008766263,stop,17
QQQ,B,2024-04-02 14:30:00+00:00,2024-04-03 13:30:00+00:00,-1.0,438.9050085449219,442.4955647786458,0.10743230674492801,shock,-224.90705691064585,stop,7
QQQ,B,2024-04-04 19:30:00+00:00,2024-04-05 14:30:00+00:00,-1.0,436.04999755859376,440.26222737630206,0.09062688333946588,transition,-122.61985953349176,stop,3
QQQ,B,2024-04-15 18:30:00+00:00,2024-04-19 13:30:00+00:00,-1.0,431.3899938964844,419.3886926269531,0.21768942553443144,transition,2034.0436585355592,time_stop,24
QQQ,B,2024-04-19 14:30:00+00:00,2024-04-22 17:30:00+00:00,-1.0,419.3599951171875,420.6115090942383,0.07829219162278547,trend,486.8241718666592,stop,11
QQQ,B,2024-04-24 14:30:00+00:00,2024-04-25 13:30:00+00:00,1.0,428.0999963378906,423.1621373494466,0.21632112185860342,transition,-2637.5513509067573,stop,7
QQQ,B,2024-04-26 14:30:00+00:00,2024-04-30 16:30:00+00:00,1.0,430.020009765625,427.5934812927246,0.07388553021980074,transition,-445.87069339434896,stop,17
QQQ,B,2024-05-01 14:30:00+00:00,2024-05-01 18:30:00+00:00,-1.0,422.32999633789063,426.2492044067383,0.2546951204535183,transition,-405.7673551041204,stop,5
QQQ,B,2024-05-03 14:30:00+00:00,2024-05-08 16:30:00+00:00,1.0,434.08000732421874,439.14798950195313,0.06361653087848401,transition,747.3736287889944,time_stop,24
QQQ,B,2024-05-14 14:30:00+00:00,2024-05-17 16:30:00+00:00,1.0,444.83000732421874,451.4000036621094,0.14916703486762312,transition,2225.993187592035,time_stop,24
QQQ,B,2024-05-23 14:30:00+00:00,2024-05-23 17:30:00+00:00,1.0,458.45000244140624,455.60693105061847,0.14159014963074806,transition,-943.1040531720064,stop,4
QQQ,B,2024-05-31 13:30:00+00:00,2024-05-31 19:30:00+00:00,-1.0,451.7699987792969,448.8181130981445,0.3079826067592607,shock,4373.465706782662,stop,7
QQQ,B,2024-06-05 14:30:00+00:00,2024-06-10 16:30:00+00:00,1.0,459.03999877929687,463.57999633789063,0.22212087509544048,transition,2218.450425640761,time_stop,24
QQQ,B,2024-06-12 14:30:00+00:00,2024-06-17 16:30:00+00:00,1.0,475.3799951171875,484.1799108886719,0.10822697914597815,trend,2042.177534557841,time_stop,24
QQQ,B,2024-06-17 18:30:00+00:00,2024-06-20 15:30:00+00:00,1.0,486.0949914550781,482.4127197265625,0.1159384489292214,shock,-943.3461861536443,stop,12
QQQ,B,2024-06-24 14:30:00+00:00,2024-06-26 13:30:00+00:00,-1.0,477.3849890136719,479.9191567993164,0.3039262575325805,transition,-1023.4120227393598,stop,14
QQQ,B,2024-06-27 14:30:00+00:00,2024-06-28 16:30:00+00:00,1.0,482.2400109863281,481.0731069946289,0.29710899880356656,range,-805.8873161619047,stop,10
QQQ,B,2024-07-03 14:30:00+00:00,2024-07-10 13:30:00+00:00,1.0,487.30000854492187,500.0300085449219,0.28232999462950953,transition,7526.710214184775,time_stop,24
QQQ,B,2024-07-10 14:30:00+00:00,2024-07-11 13:30:00+00:00,1.0,500.05000854492187,499.4923078918457,0.4207810180016776,trend,-588.5110944511212,stop,7
QQQ,B,2024-07-11 15:30:00+00:00,2024-07-12 14:30:00+00:00,-1.0,494.44001220703126,496.34955764770507,0.12150990358820062,shock,152.40917744781746,stop,7
QQQ,B,2024-07-17 14:30:00+00:00,2024-07-22 13:30:00+00:00,-1.0,485.1200048828125,482.7365625,0.07415799692752222,shock,2790.572500981906,stop,21
QQQ,B,2024-07-24 14:30:00+00:00,2024-07-25 14:30:00+00:00,-1.0,470.19999145507813,465.0702149963379,0.06661606246424241,transition,2171.926138910511,stop,8
QQQ,B,2024-07-31 14:30:00+00:00,2024-08-01 14:30:00+00:00,1.0,469.5899865722656,465.1756002807617,0.05737129874435725,transition,-579.6223245464805,stop,8
QQQ,B,2024-08-02 14:30:00+00:00,2024-08-05 14:30:00+00:00,-1.0,446.91498779296876,439.5025956726074,0.047382992227635874,transition,2523.3659619704704,stop,8
QQQ,B,2024-08-13 14:30:00+00:00,2024-08-16 16:30:00+00:00,1.0,457.6500146484375,475.8599951171875,0.1740533238560037,trend,7161.977103652476,time_stop,24
QQQ,B,2024-08-28 15:30:00+00:00,2024-08-29 13:30:00+00:00,-1.0,470.479990234375,474.9990556335449,0.20856575638991204,transition,1303.5286280003625,stop,6
QQQ,B,2024-09-03 15:30:00+00:00,2024-09-06 17:30:00+00:00,-1.0,466.3599951171875,448.81999755859374,0.17386247624343135,transition,6235.551229052084,time_stop,24
QQQ,B,2024-09-11 18:30:00+00:00,2024-09-17 13:30:00+00:00,1.0,465.15990234375,476.3599951171875,0.19186495898351316,transition,4848.870724780113,time_stop,24
QQQ,B,2024-09-19 14:30:00+00:00,2024-09-20 14:30:00+00:00,1.0,484.7300012207031,478.4962387084961,0.0681328207649054,shock,-959.9527008720178,stop,8
QQQ,B,2024-09-25 14:30:00+00:00,2024-09-26 14:30:00+00:00,1.0,486.7199914550781,487.57991622924806,0.2996444107810398,transition,497.7872104520193,stop,8
QQQ,B,2024-10-01 14:30:00+00:00,2024-10-04 13:30:00+00:00,-1.0,479.500009765625,484.87562052408856,0.07814825574781832,shock,166.95343377312815,stop,21
QQQ,B,2024-10-09 13:30:00+00:00,2024-10-14 15:30:00+00:00,1.0,489.05998779296874,497.09000610351563,0.2735109812304697,transition,4728.894110772207,time_stop,24
QQQ,B,2024-10-15 19:30:00+00:00,2024-10-17 13:30:00+00:00,-1.0,489.69001220703126,493.501584777832,0.30461681106493566,transition,818.096575437864,stop,9
QQQ,B,2024-10-22 18:30:00+00:00,2024-10-23 13:30:00+00:00,1.0,496.27998901367187,492.48242950439453,0.3274932066722665,transition,-2783.90622361424,stop,3
QQQ,B,2024-10-23 15:30:00+00:00,2024-10-24 13:30:00+00:00,-1.0,490.53998779296876,491.34291244506835,0.29178780464431325,transition,3216.5016022910604,stop,6
QQQ,B,2024-10-25 14:30:00+00:00,2024-10-25 17:30:00+00:00,1.0,499.96001220703124,495.2793909708659,0.09340272617928164,shock,-968.2156228199407,stop,4
QQQ,B,2024-10-31 14:30:00+00:00,2024-11-01 13:30:00+00:00,-1.0,486.93000244140626,490.0609223937988,0.10054457092445739,transition,2031.239742683982,stop,7
QQQ,B,2024-11-06 15:30:00+00:00,2024-11-11 17:30:00+00:00,1.0,503.21001220703124,511.93000244140626,0.08022223443631202,transition,1472.4223658761155,time_stop,24
QQQ,B,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,-1.0,498.8499853515625,501.36401916503905,0.09667608732523093,shock,-157.4173755363036,stop,8
QQQ,B,2024-11-25 15:30:00+00:00,2024-11-27 14:30:00+00:00,1.0,507.90498901367187,504.0975973510742,0.21755162656966423,transition,-1806.7617719478974,stop,14
QQQ,B,2024-12-02 15:30:00+00:00,2024-12-05 17:30:00+00:00,1.0,514.4097192382812,522.4199926757813,0.31519490766940983,transition,5194.827510460835,time_stop,24
QQQ,B,2024-12-06 15:30:00+00:00,2024-12-09 15:30:00+00:00,1.0,525.895009765625,522.8782806396484,0.4369781627919959,transition,-2826.8881928026594,stop,8
QQQ,B,2024-12-10 20:30:00+00:00,2024-12-11 14:30:00+00:00,-1.0,519.6099951171875,522.8743235270182,0.39989048602200283,transition,1042.9004918460796,stop,2
QQQ,B,2024-12-11 15:30:00+00:00,2024-12-16 17:30:00+00:00,1.0,527.4700219726562,538.4049780273438,0.11833469453810896,shock,2610.8441617563317,time_stop,24
QQQ,B,2024-12-18 20:30:00+00:00,2024-12-18 20:30:00+00:00,-1.0,521.979990234375,522.5368249511719,0.09031254751344606,shock,81.09018537188177,stop,1
QQQ,B,2024-12-19 14:30:00+00:00,2024-12-20 15:30:00+00:00,-1.0,521.1200048828125,519.0146234130859,0.08560174545370533,transition,1257.526638775019,stop,9
QQQ,B,2024-12-30 15:30:00+00:00,2024-12-30 17:30:00+00:00,-1.0,512.3900244140625,518.3661575317383,0.2159418051056723,transition,-2520.007573485249,stop,3
QQQ,B,2025-01-02 18:30:00+00:00,2025-01-03 14:30:00+00:00,-1.0,507.56998657226563,514.4011561075846,0.18647095492382537,transition,608.1081244774969,stop,4
QQQ,B,2025-01-06 15:30:00+00:00,2025-01-07 14:30:00+00:00,1.0,527.4600122070312,521.0241419474283,0.07185874530771683,transition,-971.1839866332205,stop,7
QQQ,B,2025-01-10 15:30:00+00:00,2025-01-15 14:30:00+00:00,-1.0,507.6300146484375,510.359853515625,0.0561814166481991,transition,908.0753385724586,stop,21
QQQ,B,2025-01-17 15:30:00+00:00,2025-01-23 17:30:00+00:00,1.0,520.1099755859375,530.6699926757813,0.0691290053236373,transition,1497.4784573764725,time_stop,24
QQQ,B,2025-01-27 15:30:00+00:00,2025-01-28 14:30:00+00:00,-1.0,516.709970703125,518.1914956665039,0.08426146420412635,shock,1180.7129473386199,stop,7
QQQ,B,2025-01-31 15:30:00+00:00,2025-01-31 19:30:00+00:00,1.0,529.8870141601562,523.5943094889323,0.21103173498052996,transition,-2782.588982637667,stop,5
QQQ,B,2025-02-03 15:30:00+00:00,2025-02-04 14:30:00+00:00,-1.0,516.76001953125,523.8791656494141,0.06377251585623679,transition,563.1671718244392,stop,7
QQQ,B,2025-02-13 15:30:00+00:00,2025-02-19 17:30:00+00:00,1.0,532.5499780273437,539.4934790039063,0.3126659850904202,transition,4328.010845237004,time_stop,24
QQQ,B,2025-02-21 18:30:00+00:00,2025-02-24 14:30:00+00:00,-1.0,528.9799291992188,528.0304315185547,0.2845360154314909,transition,2748.7663869577827,stop,4
QQQ,B,2025-02-24 15:30:00+00:00,2025-02-26 15:30:00+00:00,-1.0,521.8300268554688,519.0049798583984,0.08386186511077973,transition,1283.4881505086391,stop,15
QQQ,B,2025-02-27 20:30:00+00:00,2025-03-03 14:30:00+00:00,-1.0,502.44999145507813,509.1761338806152,0.15532475829410827,transition,-1669.3607886798147,stop,9
QQQ,B,2025-03-03 20:30:00+00:00,2025-03-04 19:30:00+00:00,-1.0,495.1399938964844,503.04835678100585,0.04453085801907195,transition,-122.45966943547063,stop,7
QQQ,B,2025-03-10 14:30:00+00:00,2025-03-13 16:30:00+00:00,-1.0,478.29999755859376,467.6400048828125,0.03880646654118074,transition,558.2121755569407,time_stop,24
QQQ,B,2025-03-17 18:30:00+00:00,2025-03-18 13:30:00+00:00,1.0,484.8600061035156,477.8390630086263,0.17288797761184554,transition,-2783.0772581328424,stop,3
QQQ,B,2025-03-24 14:30:00+00:00,2025-03-26 15:30:00+00:00,1.0,489.770009765625,486.3028318786621,0.061341547409059435,transition,-485.2742368325923,stop,16
QQQ,B,2025-03-28 14:30:00+00:00,2025-03-31 17:30:00+00:00,-1.0,473.22001098632813,466.6834619140625,0.07912948438189217,trend,2208.328408448224,stop,11
QQQ,B,2025-04-03 14:30:00+00:00,2025-04-07 13:30:00+00:00,-1.0,456.3800146484375,425.75688720703124,0.03991778641792979,shock,3492.296860368259,stop,14
QQQ,B,2025-04-07 14:30:00+00:00,2025-04-08 13:30:00+00:00,-1.0,419.1600134277344,435.8088633219401,0.021829772346485265,trend,382.2488883010175,stop,7
QQQ,B,2025-04-09 17:30:00+00:00,2025-04-14 19:30:00+00:00,1.0,444.2300012207031,457.3899938964844,0.017436636420011163,transition,594.8887172895503,time_stop,24
