Datetime,equity
2023-10-17 00:00:00+00:00,1000000.0
2023-10-18 00:00:00+00:00,1000000.0
2023-10-19 00:00:00+00:00,1000000.0
2023-10-20 00:00:00+00:00,1000000.0
2023-10-23 00:00:00+00:00,1000000.0
2023-10-24 00:00:00+00:00,1000000.0
2023-10-25 00:00:00+00:00,1000000.0
2023-10-26 00:00:00+00:00,1000581.6194277094
2023-10-27 00:00:00+00:00,1000289.2350173845
2023-10-30 00:00:00+00:00,1000289.2350173845
2023-10-31 00:00:00+00:00,1000289.2350173845
2023-11-01 00:00:00+00:00,1001842.5730251544
2023-11-02 00:00:00+00:00,1005555.4798399779
2023-11-03 00:00:00+00:00,1008021.1782503648
2023-11-06 00:00:00+00:00,1007749.8372131671
2023-11-07 00:00:00+00:00,1008467.1823171345
2023-11-08 00:00:00+00:00,1008717.6054782931
2023-11-09 00:00:00+00:00,1006702.413676575
2023-11-10 00:00:00+00:00,1006702.413676575
2023-11-13 00:00:00+00:00,1007015.0871626612
2023-11-14 00:00:00+00:00,1013087.3143232008
2023-11-15 00:00:00+00:00,1013305.8763273505
2023-11-16 00:00:00+00:00,1013139.7428017227
2023-11-17 00:00:00+00:00,1013139.7428017227
2023-11-20 00:00:00+00:00,1013139.7428017227
2023-11-21 00:00:00+00:00,1013139.7428017227
2023-11-22 00:00:00+00:00,1013139.7428017227
2023-11-24 00:00:00+00:00,1013139.7428017227
2023-11-27 00:00:00+00:00,1013139.7428017227
2023-11-28 00:00:00+00:00,1013139.7428017227
2023-11-29 00:00:00+00:00,1013139.7428017227
2023-11-30 00:00:00+00:00,1011226.7647355248
2023-12-01 00:00:00+00:00,1012542.8726687754
2023-12-04 00:00:00+00:00,1011828.2085289165
2023-12-05 00:00:00+00:00,1012000.0054054525
2023-12-06 00:00:00+00:00,1012000.0054054525
2023-12-07 00:00:00+00:00,1012000.0054054525
2023-12-08 00:00:00+00:00,1011981.4574757363
2023-12-11 00:00:00+00:00,1012793.5675788939
2023-12-12 00:00:00+00:00,1013565.825381961
2023-12-13 00:00:00+00:00,1014258.9193110154
2023-12-14 00:00:00+00:00,1013686.9655281304
2023-12-15 00:00:00+00:00,1013686.9655281304
2023-12-18 00:00:00+00:00,1013686.9655281304
2023-12-19 00:00:00+00:00,1013686.9655281304
2023-12-20 00:00:00+00:00,1013686.9655281304
2023-12-21 00:00:00+00:00,1012972.0722671711
2023-12-22 00:00:00+00:00,1013818.3880666248
2023-12-26 00:00:00+00:00,1013818.3880666248
2023-12-27 00:00:00+00:00,1013818.3880666248
2023-12-28 00:00:00+00:00,1013818.3880666248
