symbol,model,entry_time,exit_time,side,entry_price,exit_price,weight,regime,PnL,exit_reason,bars_held
SPY,E,2023-10-23 13:30:00+00:00,2023-10-23 16:30:00+00:00,-1.0,419.865,424.4314270019531,0.9235855463648237,trend,-3160.8502065820485,stop,4
SPY,E,2023-10-26 14:30:00+00:00,2023-10-30 13:30:00+00:00,-1.0,415.3899938964844,415.3049752807617,0.5051871731368568,transition,11148.901587856399,stop,14
SPY,E,2023-11-01 14:30:00+00:00,2023-11-09 18:30:00+00:00,1.0,421.17000366210937,434.9249479675293,0.5278750758422481,transition,17156.36620820473,stop,46
SPY,E,2023-11-10 18:30:00+00:00,2023-11-21 15:30:00+00:00,1.0,438.999990234375,451.95588134765626,0.7508829582339793,transition,22494.829517318056,stop,47
SPY,E,2023-12-01 17:30:00+00:00,2023-12-04 14:30:00+00:00,1.0,458.92000366210937,456.0698928833008,0.8072748274722706,transition,-5457.651673816149,stop,5
SPY,E,2023-12-08 15:30:00+00:00,2023-12-13 18:30:00+00:00,1.0,459.8699853515625,464.99370025634767,0.838884265809397,transition,9519.612850833002,stop,25
SPY,E,2023-12-13 20:30:00+00:00,2023-12-14 18:30:00+00:00,1.0,468.8699853515625,470.17060302734376,2.16831944711437,trend,5694.104960915066,stop,6
SPY,E,2023-12-21 14:30:00+00:00,2023-12-21 20:30:00+00:00,-1.0,471.31998657226563,472.85793853759765,0.8665584729019802,transition,505.18390223394294,stop,7
SPY,E,2023-12-26 15:30:00+00:00,2024-01-08 17:30:00+00:00,-1.0,474.8599951171875,471.03741622924804,1.389986046476996,range,13016.253286794705,stop,59
SPY,E,2024-01-09 14:30:00+00:00,2024-01-11 15:30:00+00:00,1.0,471.8799951171875,473.51965927124024,0.7426334441054043,transition,2573.1451110591065,stop,16
SPY,E,2024-01-17 15:30:00+00:00,2024-01-18 15:30:00+00:00,-1.0,471.81000732421876,474.8636338806152,0.6270335651648019,transition,-2525.645271758045,stop,8
SPY,E,2024-01-19 15:30:00+00:00,2024-01-31 14:30:00+00:00,1.0,477.95000244140624,488.4744436645508,0.6735800305074365,transition,15675.659024306733,stop,56
SPY,E,2024-01-31 19:30:00+00:00,2024-01-31 19:30:00+00:00,-1.0,486.1399938964844,487.73164916992187,0.8994177231438345,shock,2963.942256888536,stop,1
SPY,E,2024-02-07 15:30:00+00:00,2024-02-12 18:30:00+00:00,1.0,497.8499963378906,500.82626556396485,0.732407951370988,transition,4578.847979794507,stop,25
SPY,E,2024-02-13 19:30:00+00:00,2024-02-14 14:30:00+00:00,-1.0,492.09000610351563,494.89068603515625,0.8803053748154629,transition,-2801.76470517035,stop,3
SPY,E,2024-02-16 17:30:00+00:00,2024-02-20 14:30:00+00:00,1.0,502.2249963378906,498.62598419189453,0.6988831233432323,transition,-5650.760194019904,stop,5
SPY,E,2024-03-01 15:30:00+00:00,2024-03-05 14:30:00+00:00,1.0,510.374990234375,510.5607778930664,1.0089744620145071,transition,136.0940193677743,stop,14
