Datetime,equity
2023-10-17 00:00:00+00:00,1000000.0
2023-10-18 00:00:00+00:00,1000000.0
2023-10-19 00:00:00+00:00,1000000.0
2023-10-20 00:00:00+00:00,1000000.0
2023-10-23 00:00:00+00:00,1000000.0
2023-10-24 00:00:00+00:00,1000000.0
2023-10-25 00:00:00+00:00,1001665.2129525826
2023-10-26 00:00:00+00:00,1017732.9148510712
2023-10-27 00:00:00+00:00,1014094.3599544363
2023-10-30 00:00:00+00:00,1014094.3599544363
2023-10-31 00:00:00+00:00,1014094.3599544363
2023-11-01 00:00:00+00:00,1020388.5203066632
2023-11-02 00:00:00+00:00,1035551.8987306033
2023-11-03 00:00:00+00:00,1045728.050264021
2023-11-06 00:00:00+00:00,1049290.198457368
2023-11-07 00:00:00+00:00,1057498.5724619997
2023-11-08 00:00:00+00:00,1058186.8182995182
2023-11-09 00:00:00+00:00,1052612.0870918578
2023-11-10 00:00:00+00:00,1061821.8217248735
2023-11-13 00:00:00+00:00,1058205.9084820314
2023-11-14 00:00:00+00:00,1083963.002256327
2023-11-15 00:00:00+00:00,1084889.540993744
2023-11-16 00:00:00+00:00,1086039.3276624146
2023-11-17 00:00:00+00:00,1086328.2894432123
2023-11-20 00:00:00+00:00,1101342.1900180946
2023-11-21 00:00:00+00:00,1091126.2132947405
2023-11-22 00:00:00+00:00,1091126.2132947405
2023-11-24 00:00:00+00:00,1091126.2132947405
2023-11-27 00:00:00+00:00,1091126.2132947405
2023-11-28 00:00:00+00:00,1091126.2132947405
2023-11-29 00:00:00+00:00,1091126.2132947405
2023-11-30 00:00:00+00:00,1082877.8203620089
2023-12-01 00:00:00+00:00,1088471.6270983387
2023-12-04 00:00:00+00:00,1085400.3790169705
2023-12-05 00:00:00+00:00,1086137.5333810584
2023-12-06 00:00:00+00:00,1086137.5333810584
2023-12-07 00:00:00+00:00,1085071.2465119585
2023-12-08 00:00:00+00:00,1090035.5048647502
2023-12-11 00:00:00+00:00,1100667.2625280072
2023-12-12 00:00:00+00:00,1110870.4107720563
2023-12-13 00:00:00+00:00,1126569.5009815933
2023-12-14 00:00:00+00:00,1121254.1344726114
2023-12-15 00:00:00+00:00,1121254.1344726114
2023-12-18 00:00:00+00:00,1121798.1162958425
2023-12-19 00:00:00+00:00,1128814.4524994323
2023-12-20 00:00:00+00:00,1121951.570878968
2023-12-21 00:00:00+00:00,1118758.798690374
2023-12-22 00:00:00+00:00,1122497.5917846013
2023-12-26 00:00:00+00:00,1120759.907049072
2023-12-27 00:00:00+00:00,1122896.6196520764
2023-12-28 00:00:00+00:00,1121919.2991556076
