Datetime,equity
2024-04-23 00:00:00+00:00,1000000.0
2024-04-24 00:00:00+00:00,1000000.0
2024-04-25 00:00:00+00:00,1000000.0
2024-04-26 00:00:00+00:00,1000000.0
2024-04-28 00:00:00+00:00,1000000.0
2024-04-29 00:00:00+00:00,1000000.0
2024-04-30 00:00:00+00:00,1011627.0758987962
2024-05-01 00:00:00+00:00,1012937.6167103946
2024-05-02 00:00:00+00:00,1012937.6167103946
2024-05-03 00:00:00+00:00,1012937.6167103946
2024-05-05 00:00:00+00:00,1012937.6167103946
2024-05-06 00:00:00+00:00,1012937.6167103946
2024-05-07 00:00:00+00:00,1012937.6167103946
2024-05-08 00:00:00+00:00,1012937.6167103946
2024-05-09 00:00:00+00:00,1012937.6167103946
2024-05-10 00:00:00+00:00,1019744.2782694012
2024-05-12 00:00:00+00:00,1019524.1418403276
2024-05-13 00:00:00+00:00,1017910.7866092529
2024-05-14 00:00:00+00:00,1017910.7866092529
2024-05-15 00:00:00+00:00,1006839.1329662132
2024-05-16 00:00:00+00:00,1006839.1329662132
2024-05-17 00:00:00+00:00,1007992.1736527456
2024-05-19 00:00:00+00:00,1012460.7247564425
2024-05-20 00:00:00+00:00,1015806.6862150356
2024-05-21 00:00:00+00:00,1015806.6862150356
2024-05-22 00:00:00+00:00,1013057.0690853102
2024-05-23 00:00:00+00:00,1050000.2036725886
2024-05-24 00:00:00+00:00,1050238.4886012669
2024-05-26 00:00:00+00:00,1050238.4886012669
2024-05-27 00:00:00+00:00,1050238.4886012669
2024-05-28 00:00:00+00:00,1050238.4886012669
2024-05-29 00:00:00+00:00,1050238.4886012669
2024-05-30 00:00:00+00:00,1050238.4886012669
2024-05-31 00:00:00+00:00,1050238.4886012669
2024-06-02 00:00:00+00:00,1050238.4886012669
2024-06-03 00:00:00+00:00,1050238.4886012669
2024-06-04 00:00:00+00:00,1050238.4886012669
2024-06-05 00:00:00+00:00,1050238.4886012669
2024-06-06 00:00:00+00:00,1040570.5559547936
2024-06-07 00:00:00+00:00,1040570.5559547936
2024-06-09 00:00:00+00:00,1040570.5559547936
2024-06-10 00:00:00+00:00,1040570.5559547936
2024-06-11 00:00:00+00:00,1040570.5559547936
2024-06-12 00:00:00+00:00,1040570.5559547936
2024-06-13 00:00:00+00:00,1040570.5559547936
2024-06-14 00:00:00+00:00,1040570.5559547936
2024-06-16 00:00:00+00:00,1040570.5559547936
2024-06-17 00:00:00+00:00,1040570.5559547936
2024-06-18 00:00:00+00:00,1040570.5559547936
2024-06-19 00:00:00+00:00,1040570.5559547936
2024-06-20 00:00:00+00:00,1040570.5559547936
2024-06-21 00:00:00+00:00,1040570.5559547936
2024-06-23 00:00:00+00:00,1040570.5559547936
2024-06-24 00:00:00+00:00,1040570.5559547936
2024-06-25 00:00:00+00:00,1040570.5559547936
2024-06-26 00:00:00+00:00,1040570.5559547936
2024-06-27 00:00:00+00:00,1040570.5559547936
2024-06-28 00:00:00+00:00,1040570.5559547936
2024-06-30 00:00:00+00:00,1040570.5559547936
2024-07-01 00:00:00+00:00,1040570.5559547936
2024-07-02 00:00:00+00:00,1040570.5559547936
2024-07-03 00:00:00+00:00,1040570.5559547936
2024-07-05 00:00:00+00:00,1055592.1655753995
2024-07-07 00:00:00+00:00,1051128.3059466933
2024-07-08 00:00:00+00:00,1041210.511852004
2024-07-09 00:00:00+00:00,1041210.511852004
2024-07-10 00:00:00+00:00,1041210.511852004
2024-07-11 00:00:00+00:00,1041210.511852004
2024-07-12 00:00:00+00:00,1041210.511852004
2024-07-14 00:00:00+00:00,1041210.511852004
2024-07-15 00:00:00+00:00,1041210.511852004
2024-07-16 00:00:00+00:00,1041210.511852004
2024-07-17 00:00:00+00:00,1041210.511852004
2024-07-18 00:00:00+00:00,1041210.511852004
2024-07-19 00:00:00+00:00,1054857.3311162945
2024-07-21 00:00:00+00:00,1047071.3177447764
2024-07-22 00:00:00+00:00,1058915.3934721607
2024-07-23 00:00:00+00:00,1055939.7939996582
2024-07-24 00:00:00+00:00,1055939.7939996582
2024-07-25 00:00:00+00:00,1051783.0577262552
2024-07-26 00:00:00+00:00,1048607.6157869776
2024-07-28 00:00:00+00:00,1048607.6157869776
2024-07-29 00:00:00+00:00,1048607.6157869776
2024-07-30 00:00:00+00:00,1051095.4062516433
2024-07-31 00:00:00+00:00,1060635.6625836287
2024-08-01 00:00:00+00:00,1058171.5469732347
2024-08-02 00:00:00+00:00,1058171.5469732347
2024-08-04 00:00:00+00:00,1058171.5469732347
2024-08-05 00:00:00+00:00,1058171.5469732347
2024-08-06 00:00:00+00:00,1058171.5469732347
2024-08-07 00:00:00+00:00,1058171.5469732347
2024-08-08 00:00:00+00:00,1058171.5469732347
2024-08-09 00:00:00+00:00,1058171.5469732347
2024-08-11 00:00:00+00:00,1058171.5469732347
