symbol,model,entry_time,exit_time,side,entry_price,exit_price,weight,regime,PnL,exit_reason,bars_held
GC=F,C,2024-04-30 13:00:00+00:00,2024-05-01 12:00:00+00:00,-1.0,2316.700048828125,2310.699884033203,1.8901700200189409,transition,12937.616710394761,stop,23
GC=F,C,2024-05-09 22:00:00+00:00,2024-05-13 01:00:00+00:00,1.0,2353.6,2364.8625549316407,1.7917727266389996,trend,7941.802438213451,stop,27
GC=F,C,2024-05-15 09:00:00+00:00,2024-05-15 11:00:00+00:00,1.0,2379.1,2367.991658528646,2.1573639485327547,transition,-11103.94298676387,stop,3
GC=F,C,2024-05-17 15:00:00+00:00,2024-05-20 12:00:00+00:00,1.0,2417.99990234375,2429.287420654297,2.1022304646845753,shock,8993.706199280317,stop,21
GC=F,C,2024-05-22 19:00:00+00:00,2024-05-24 13:00:00+00:00,-1.0,2380.79990234375,2348.5624938964843,1.672838804238821,trend,34532.2192108656,stop,41
GC=F,C,2024-06-06 02:00:00+00:00,2024-06-06 12:00:00+00:00,1.0,2386.70009765625,2376.1625427246095,1.9189584634628838,trend,-9696.128181701064,stop,11
GC=F,C,2024-06-07 19:00:00+00:00,2024-06-10 16:00:00+00:00,-1.0,2319.00009765625,2327.737481689453,1.0971316222801544,trend,-1845.258423683206,stop,21
GC=F,C,2024-07-05 13:00:00+00:00,2024-07-08 08:00:00+00:00,1.0,2380.400048828125,2382.1750549316407,1.8116649173020636,trend,640.6874202243121,stop,19
GC=F,C,2024-07-16 20:00:00+00:00,2024-07-17 15:00:00+00:00,1.0,2473.49990234375,2465.237371826172,1.9287311838191552,trend,-7588.126520138061,stop,19
GC=F,C,2024-07-19 07:00:00+00:00,2024-07-23 01:00:00+00:00,-1.0,2422.200048828125,2402.0624938964843,1.6428049098765074,trend,14638.774989670748,stop,41
GC=F,C,2024-07-25 18:00:00+00:00,2024-07-26 02:00:00+00:00,-1.0,2355.29990234375,2375.583251953125,1.1674969457246194,trend,-7287.124108535848,stop,8
GC=F,C,2024-07-30 17:00:00+00:00,2024-08-01 08:00:00+00:00,1.0,2445.299951171875,2481.7624572753907,0.6285966409881264,trend,9505.163608709414,stop,38
GC=F,C,2024-08-08 22:00:00+00:00,2024-08-13 04:00:00+00:00,1.0,2467.400048828125,2500.200079345703,1.8557910859243376,trend,25244.155041892605,stop,53
GC=F,C,2024-08-16 19:00:00+00:00,2024-08-19 10:00:00+00:00,1.0,2542.1,2528.3374084472657,1.81460912831308,trend,-11317.6908343054,stop,15
GC=F,C,2024-08-20 12:00:00+00:00,2024-08-20 15:00:00+00:00,1.0,2565.1,2553.4417317708335,2.219363576196243,trend,-11634.922229666057,stop,4
GC=F,C,2024-08-26 08:00:00+00:00,2024-08-26 15:00:00+00:00,1.0,2557.1,2547.049932861328,2.178719631815797,trend,-9890.479089141661,stop,8
GC=F,C,2024-09-12 19:00:00+00:00,2024-09-17 04:00:00+00:00,1.0,2584.6,2603.3624938964845,2.070331420716523,trend,14848.287828341734,stop,55
GC=F,C,2024-09-20 16:00:00+00:00,2024-09-24 07:00:00+00:00,1.0,2648.400048828125,2648.0875915527345,2.193103448275862,transition,-1250.0386456130536,stop,38
GC=F,C,2024-10-16 07:00:00+00:00,2024-10-16 15:00:00+00:00,1.0,2693.799951171875,2684.5250915527345,2.2594482744491455,transition,-9128.962690436903,stop,9
GC=F,C,2024-11-11 18:00:00+00:00,2024-11-12 13:00:00+00:00,-1.0,2619.00009765625,2621.149865722656,1.6427087093661772,trend,10015.569346987279,stop,19
GC=F,C,2024-11-14 03:00:00+00:00,2024-11-14 14:00:00+00:00,-1.0,2565.4,2568.287469482422,1.6514837464128684,trend,5705.254003973769,stop,12
GC=F,C,2024-11-19 02:00:00+00:00,2024-11-19 15:00:00+00:00,1.0,2619.99990234375,2624.762487792969,2.044044179580877,transition,3055.6517015431855,stop,14
GC=F,C,2024-11-21 09:00:00+00:00,2024-11-22 14:00:00+00:00,1.0,2671.20009765625,2689.8125061035157,2.1660846542517653,trend,15175.128306700593,stop,29
