symbol,model,entry_time,exit_time,side,entry_price,exit_price,weight,regime,PnL,exit_reason,bars_held
QQQ,SCORE,2023-10-20 18:30:00+00:00,2023-10-23 15:30:00+00:00,-1.0,355.729990234375,356.58000732421874,0.10126265778766909,trend,-263.66430500549006,signal_change,4
QQQ,SCORE,2023-10-23 19:30:00+00:00,2023-10-24 14:30:00+00:00,-1.0,356.44999145507813,359.20000244140624,0.09736587145335514,transition,-777.8757302965752,signal_change,2
QQQ,SCORE,2023-10-25 14:30:00+00:00,2023-10-25 15:30:00+00:00,-1.0,353.56998657226563,354.2400109863281,0.10326968211460957,transition,-216.12259849957536,signal_change,1
QQQ,SCORE,2023-10-26 13:30:00+00:00,2023-10-26 18:30:00+00:00,-1.0,349.1099951171875,345.204091796875,0.10321357671158272,shock,1134.2618305477433,signal_change,5
QQQ,SCORE,2023-10-26 19:30:00+00:00,2023-10-27 15:30:00+00:00,-1.0,345.3499853515625,348.42000366210937,0.09897939733091132,transition,-896.9879403260263,signal_change,3
QQQ,SCORE,2023-10-27 16:30:00+00:00,2023-10-27 19:30:00+00:00,-1.0,347.1300146484375,345.21748901367187,0.09164086815214698,transition,494.97872972985016,signal_change,3
QQQ,SCORE,2023-10-30 14:30:00+00:00,2023-10-30 17:30:00+00:00,-1.0,347.28129028320313,348.65999389648437,0.08653451010869913,transition,-362.9945942382571,signal_change,3
QQQ,SCORE,2023-10-31 19:30:00+00:00,2023-11-01 15:30:00+00:00,1.0,350.8600061035156,353.3800146484375,0.10410177260875862,transition,722.823512172618,signal_change,3
QQQ,SCORE,2023-11-01 19:30:00+00:00,2023-11-02 19:30:00+00:00,1.0,356.80000854492187,363.28998779296876,0.08156702148283193,trend,1456.882820356404,signal_change,7
QQQ,SCORE,2023-11-03 13:30:00+00:00,2023-11-03 17:30:00+00:00,1.0,364.76,367.56000732421876,0.12651396729516148,trend,938.737326294827,signal_change,4
QQQ,SCORE,2023-11-03 18:30:00+00:00,2023-11-03 19:30:00+00:00,1.0,368.4800012207031,368.22001098632813,0.13488514411293248,trend,-129.76364379271965,signal_change,1
QQQ,SCORE,2023-11-06 15:30:00+00:00,2023-11-06 16:30:00+00:00,1.0,368.7199914550781,368.9100134277344,0.13833179861669517,trend,36.19445693184915,signal_change,1
QQQ,SCORE,2023-11-06 19:30:00+00:00,2023-11-07 17:30:00+00:00,1.0,367.770009765625,371.99,0.147390132131922,trend,1653.5596253178876,signal_change,5
QQQ,SCORE,2023-11-07 18:30:00+00:00,2023-11-08 16:30:00+00:00,1.0,373.0899865722656,372.0350134277344,0.06217046823956442,shock,-192.38507600728846,signal_change,5
