Datetime,equity
2024-04-23 00:00:00+00:00,1000000.0
2024-04-24 00:00:00+00:00,1000000.0
2024-04-25 00:00:00+00:00,1000000.0
2024-04-26 00:00:00+00:00,1000000.0
2024-04-28 00:00:00+00:00,1000000.0
2024-04-29 00:00:00+00:00,1000000.0
2024-04-30 00:00:00+00:00,1006544.4894042496
2024-05-01 00:00:00+00:00,1006255.1183016449
2024-05-02 00:00:00+00:00,1004439.4391289216
2024-05-03 00:00:00+00:00,1005486.8529214212
2024-05-05 00:00:00+00:00,1005486.8529214212
2024-05-06 00:00:00+00:00,1005838.65661904
2024-05-07 00:00:00+00:00,1004198.9928671219
2024-05-08 00:00:00+00:00,1001813.3885254158
2024-05-09 00:00:00+00:00,1003513.9780146959
2024-05-10 00:00:00+00:00,1007136.4061650889
2024-05-12 00:00:00+00:00,1007136.4061650889
2024-05-13 00:00:00+00:00,1009266.3113207229
2024-05-14 00:00:00+00:00,1009808.4589741101
2024-05-15 00:00:00+00:00,1011229.8654727511
2024-05-16 00:00:00+00:00,1008390.961645548
2024-05-17 00:00:00+00:00,1010859.9222368015
2024-05-19 00:00:00+00:00,1011979.3122776243
2024-05-20 00:00:00+00:00,1012849.9230356254
2024-05-21 00:00:00+00:00,1012849.9230356254
2024-05-22 00:00:00+00:00,1010481.0696440145
2024-05-23 00:00:00+00:00,1012799.2527710899
2024-05-24 00:00:00+00:00,1012852.1200544784
2024-05-26 00:00:00+00:00,1012852.1200544784
2024-05-27 00:00:00+00:00,1012852.1200544784
2024-05-28 00:00:00+00:00,1010082.9179558749
2024-05-29 00:00:00+00:00,1010083.9692512198
2024-05-30 00:00:00+00:00,1007340.3663214244
2024-05-31 00:00:00+00:00,1004766.6091643398
2024-06-02 00:00:00+00:00,1004766.6091643398
2024-06-03 00:00:00+00:00,1004791.7844226327
2024-06-04 00:00:00+00:00,1003325.1831802793
2024-06-05 00:00:00+00:00,1005881.6677946459
2024-06-06 00:00:00+00:00,1003831.5294561225
2024-06-07 00:00:00+00:00,1003343.2696007362
2024-06-09 00:00:00+00:00,1003875.6017504234
2024-06-10 00:00:00+00:00,1004323.4341582196
2024-06-11 00:00:00+00:00,1001577.3860567125
2024-06-12 00:00:00+00:00,1000630.7943399698
2024-06-13 00:00:00+00:00,1002445.3888357097
2024-06-14 00:00:00+00:00,1001569.4723145826
2024-06-16 00:00:00+00:00,1000787.5134941615
2024-06-17 00:00:00+00:00,998571.5937684352
2024-06-18 00:00:00+00:00,997791.8331938958
2024-06-19 00:00:00+00:00,997768.7343011308
2024-06-20 00:00:00+00:00,1004135.0498398552
2024-06-21 00:00:00+00:00,1004662.8712361864
2024-06-23 00:00:00+00:00,1004892.4339929936
2024-06-24 00:00:00+00:00,1002885.7823626616
2024-06-25 00:00:00+00:00,998328.3469850519
2024-06-26 00:00:00+00:00,1001539.8896184516
2024-06-27 00:00:00+00:00,1002840.0836052601
2024-06-28 00:00:00+00:00,1003451.7569001837
2024-06-30 00:00:00+00:00,1003451.7569001837
2024-07-01 00:00:00+00:00,1003451.7569001837
2024-07-02 00:00:00+00:00,1003451.7569001837
2024-07-03 00:00:00+00:00,1003455.9229673286
2024-07-05 00:00:00+00:00,1007083.2221316926
2024-07-07 00:00:00+00:00,1006019.0163530796
2024-07-08 00:00:00+00:00,1003177.585540736
2024-07-09 00:00:00+00:00,1002790.8057720191
2024-07-10 00:00:00+00:00,1002654.0716309148
2024-07-11 00:00:00+00:00,1003301.1194395644
2024-07-12 00:00:00+00:00,1002579.2502505375
2024-07-14 00:00:00+00:00,1002579.2502505375
2024-07-15 00:00:00+00:00,1001820.0499790575
2024-07-16 00:00:00+00:00,1000102.9502148902
2024-07-17 00:00:00+00:00,998210.4964799383
2024-07-18 00:00:00+00:00,1000425.1998282775
2024-07-19 00:00:00+00:00,1010147.9599963975
2024-07-21 00:00:00+00:00,1010147.9599963975
2024-07-22 00:00:00+00:00,1008598.0899746564
2024-07-23 00:00:00+00:00,1007752.8417035011
2024-07-24 00:00:00+00:00,1007628.807185909
2024-07-25 00:00:00+00:00,1009111.6363974616
2024-07-26 00:00:00+00:00,1009472.8814550994
2024-07-28 00:00:00+00:00,1011329.6365545713
2024-07-29 00:00:00+00:00,1008756.6991564485
2024-07-30 00:00:00+00:00,1007956.5602935217
2024-07-31 00:00:00+00:00,1010795.874305175
2024-08-01 00:00:00+00:00,1009090.0817534368
2024-08-02 00:00:00+00:00,1006569.8555832746
2024-08-04 00:00:00+00:00,1006569.8555832746
2024-08-05 00:00:00+00:00,1008445.2207236646
2024-08-06 00:00:00+00:00,1008445.2207236646
2024-08-07 00:00:00+00:00,1008445.2207236646
2024-08-08 00:00:00+00:00,1010646.2895928847
2024-08-09 00:00:00+00:00,1011531.2806868829
2024-08-11 00:00:00+00:00,1011531.2806868829
