symbol,model,entry_time,exit_time,side,entry_price,exit_price,weight,regime,PnL,exit_reason,bars_held
GC=F,SCORE,2024-04-24 13:00:00+00:00,2024-04-24 14:00:00+00:00,1.0,2336.70009765625,2334.4,0.800892418933821,transition,-1096.9531835896817,signal_change,1
GC=F,SCORE,2024-04-25 13:00:00+00:00,2024-04-25 13:00:00+00:00,1.0,2343.299951171875,2328.4915974934897,0.7924408634128461,shock,-5306.752280868091,stop,1
GC=F,SCORE,2024-04-26 08:00:00+00:00,2024-04-26 09:00:00+00:00,1.0,2357.49990234375,2358.79990234375,0.8157555955185195,transition,134.93283330676482,signal_change,1
GC=F,SCORE,2024-04-26 13:00:00+00:00,2024-04-26 14:00:00+00:00,1.0,2356.99990234375,2341.291544596354,0.7537949013402295,transition,-5281.317170188024,stop,2
GC=F,SCORE,2024-04-26 15:00:00+00:00,2024-04-26 16:00:00+00:00,1.0,2345.6,2348.50009765625,0.8660714864499865,shock,728.3474823294607,signal_change,1
GC=F,SCORE,2024-04-26 18:00:00+00:00,2024-04-26 19:00:00+00:00,1.0,2350.299951171875,2352.4,0.9160020532514568,transition,460.4537651362984,signal_change,1
GC=F,SCORE,2024-04-29 13:00:00+00:00,2024-04-29 15:00:00+00:00,-1.0,2343.200048828125,2349.49990234375,0.7905179217295055,transition,-2335.3176567370388,signal_change,2
GC=F,SCORE,2024-04-30 13:00:00+00:00,2024-04-30 23:00:00+00:00,-1.0,2316.700048828125,2302.400048828125,0.9450850100094704,transition,5477.3443770311505,signal_change,9
GC=F,SCORE,2024-05-01 01:00:00+00:00,2024-05-01 02:00:00+00:00,-1.0,2297.099951171875,2298.400048828125,0.8608268195928843,trend,-814.1608611309164,signal_change,1
GC=F,SCORE,2024-05-01 04:00:00+00:00,2024-05-01 05:00:00+00:00,-1.0,2294.099951171875,2293.6,0.8737551269690197,trend,-146.81348996004672,signal_change,1
GC=F,SCORE,2024-05-01 07:00:00+00:00,2024-05-01 08:00:00+00:00,-1.0,2297.29990234375,2296.299951171875,0.8798106424375461,trend,41.88055808838669,signal_change,1
GC=F,SCORE,2024-05-01 13:00:00+00:00,2024-05-01 14:00:00+00:00,-1.0,2309.00009765625,2314.1,0.9110271247044349,transition,-2266.261512825027,signal_change,1
GC=F,SCORE,2024-05-01 16:00:00+00:00,2024-05-01 17:00:00+00:00,1.0,2318.20009765625,2314.29990234375,0.9577273630366482,transition,-1960.1000581951275,signal_change,1
GC=F,SCORE,2024-05-01 19:00:00+00:00,2024-05-01 19:00:00+00:00,1.0,2336.6,2321.100056966146,0.26372825383320697,shock,-1828.2407310860497,stop,1
GC=F,SCORE,2024-05-06 14:00:00+00:00,2024-05-06 20:00:00+00:00,1.0,2336.900048828125,2333.50009765625,0.7246687634078584,transition,-1313.4973488391909,signal_change,6
GC=F,SCORE,2024-05-07 01:00:00+00:00,2024-05-07 02:00:00+00:00,1.0,2338.1,2331.29990234375,0.8556001630597901,transition,-2773.8931018147814,signal_change,1
GC=F,SCORE,2024-05-07 04:00:00+00:00,2024-05-07 05:00:00+00:00,1.0,2333.400048828125,2331.00009765625,0.9318227671448114,transition,-1293.4044943441681,signal_change,1
GC=F,SCORE,2024-05-07 15:00:00+00:00,2024-05-07 19:00:00+00:00,-1.0,2322.4,2322.900048828125,1.065689642299853,transition,-539.9128451034467,signal_change,4
GC=F,SCORE,2024-05-08 02:00:00+00:00,2024-05-08 03:00:00+00:00,-1.0,2315.200048828125,2324.900048828125,1.107927808782864,shock,-4872.467427328764,signal_change,1
GC=F,SCORE,2024-05-08 08:00:00+00:00,2024-05-08 10:00:00+00:00,-1.0,2313.29990234375,2318.799951171875,1.037427870239363,transition,-2704.95574792778,signal_change,2
GC=F,SCORE,2024-05-08 14:00:00+00:00,2024-05-08 15:00:00+00:00,-1.0,2317.4,2323.49990234375,1.0146241335624289,transition,-2976.7729139118314,signal_change,1
GC=F,SCORE,2024-05-09 13:00:00+00:00,2024-05-09 13:00:00+00:00,1.0,2333.6,2322.0416463216147,0.35603717855614603,transition,-1842.4410414880838,stop,1
GC=F,SCORE,2024-05-09 14:00:00+00:00,2024-05-09 16:00:00+00:00,1.0,2331.20009765625,2337.200048828125,0.9805293684404346,transition,2074.927506155032,signal_change,2
GC=F,SCORE,2024-05-09 18:00:00+00:00,2024-05-09 19:00:00+00:00,1.0,2341.6,2344.29990234375,0.9933450805610393,transition,738.9469786883351,signal_change,1
GC=F,SCORE,2024-05-09 20:00:00+00:00,2024-05-09 23:00:00+00:00,1.0,2350.70009765625,2353.200048828125,0.8998448333810514,trend,592.0792415241376,signal_change,2
GC=F,SCORE,2024-05-10 02:00:00+00:00,2024-05-10 03:00:00+00:00,1.0,2357.1,2356.200048828125,0.8512324446201717,trend,-633.5127806548611,signal_change,1
GC=F,SCORE,2024-05-10 07:00:00+00:00,2024-05-10 08:00:00+00:00,1.0,2375.299951171875,2373.4,0.7987087268833576,trend,-917.4326231483732,signal_change,1
GC=F,SCORE,2024-05-10 10:00:00+00:00,2024-05-10 12:00:00+00:00,1.0,2379.400048828125,2378.700048828125,0.794749538672109,trend,-522.2766085197811,signal_change,2
GC=F,SCORE,2024-05-10 13:00:00+00:00,2024-05-10 19:00:00+00:00,1.0,2371.400048828125,2373.700048828125,0.26953783783783786,trend,154.47817332236409,signal_change,6
GC=F,SCORE,2024-05-13 12:00:00+00:00,2024-05-13 17:00:00+00:00,-1.0,2350.4,2342.799951171875,0.8747576066979783,transition,2482.8184128485345,signal_change,5
GC=F,SCORE,2024-05-13 18:00:00+00:00,2024-05-13 19:00:00+00:00,-1.0,2342.099951171875,2343.400048828125,1.057218045112782,trend,-1053.2105140861997,signal_change,1
GC=F,SCORE,2024-05-14 14:00:00+00:00,2024-05-14 16:00:00+00:00,1.0,2359.6,2353.29990234375,1.119639080375406,transition,-3317.7068334790006,signal_change,2
GC=F,SCORE,2024-05-14 17:00:00+00:00,2024-05-14 19:00:00+00:00,1.0,2359.99990234375,2363.099951171875,1.1122165307025866,transition,998.6038044391407,signal_change,2
GC=F,SCORE,2024-05-15 04:00:00+00:00,2024-05-15 05:00:00+00:00,1.0,2366.1,2362.099951171875,1.1402386405150706,transition,-2289.80702023656,signal_change,1
GC=F,SCORE,2024-05-15 08:00:00+00:00,2024-05-15 10:00:00+00:00,1.0,2368.1,2374.9,0.37674857584740296,trend,906.5796587800083,signal_change,2
GC=F,SCORE,2024-05-15 13:00:00+00:00,2024-05-15 13:00:00+00:00,1.0,2378.299951171875,2364.5749308268228,0.3035683540466808,shock,-1806.2299588944663,stop,1
GC=F,SCORE,2024-05-15 15:00:00+00:00,2024-05-15 16:00:00+00:00,1.0,2379.6,2383.200048828125,0.2805447950536999,shock,305.5595311153838,signal_change,1
GC=F,SCORE,2024-05-15 17:00:00+00:00,2024-05-15 19:00:00+00:00,1.0,2389.299951171875,2391.099951171875,0.8050387135688288,transition,287.6694041064791,signal_change,2
GC=F,SCORE,2024-05-16 15:00:00+00:00,2024-05-16 17:00:00+00:00,1.0,2377.70009765625,2386.4,0.32856288241904963,shock,1038.6417795790483,signal_change,2
GC=F,SCORE,2024-05-17 13:00:00+00:00,2024-05-17 14:00:00+00:00,1.0,2397.900048828125,2403.7001708984376,1.1642488595218359,shock,2288.4939249803015,stop,2
GC=F,SCORE,2024-05-17 15:00:00+00:00,2024-05-17 17:00:00+00:00,1.0,2417.99990234375,2412.29990234375,1.0511152323422877,shock,-2789.3875697701756,signal_change,2
GC=F,SCORE,2024-05-17 18:00:00+00:00,2024-05-17 20:00:00+00:00,1.0,2418.99990234375,2420.9,1.0234682873992058,transition,398.0143578813208,signal_change,2
GC=F,SCORE,2024-05-20 02:00:00+00:00,2024-05-20 03:00:00+00:00,1.0,2439.1,2437.9,0.7915928231997559,trend,-668.5053139052342,signal_change,1
GC=F,SCORE,2024-05-20 04:00:00+00:00,2024-05-20 05:00:00+00:00,1.0,2441.6,2441.099951171875,0.779935883852533,trend,-441.87748878143714,signal_change,1
