symbol,model,entry_time,exit_time,side,entry_price,exit_price,weight,regime,PnL,exit_reason,bars_held
QQQ,BO,2023-10-25 17:30:00+00:00,2023-10-27 14:30:00+00:00,-1.0,351.03998779296876,348.7744500732422,0.8406283404523135,transition,14094.359954436184,stop,12
QQQ,BO,2023-11-01 14:30:00+00:00,2023-11-09 18:30:00+00:00,1.0,354.4000146484375,370.6634161376953,0.8348646628827382,transition,38517.72713742136,stop,46
QQQ,BO,2023-11-10 17:30:00+00:00,2023-11-21 14:30:00+00:00,1.0,375.46001220703124,387.6081793212891,1.139426962430308,transition,38514.12620288258,stop,47
QQQ,BO,2023-11-30 16:30:00+00:00,2023-12-01 16:30:00+00:00,-1.0,386.750009765625,389.53943634033203,1.3900349432481027,transition,-2654.5861964016376,stop,8
QQQ,BO,2023-12-04 15:30:00+00:00,2023-12-05 14:30:00+00:00,-1.0,383.4100134277344,387.02193450927734,0.37298846669533225,shock,-2334.0937172801273,stop,7
QQQ,BO,2023-12-07 17:30:00+00:00,2023-12-14 17:30:00+00:00,1.0,390.8600061035156,402.11747192382813,1.131170491206372,shock,35116.60109155262,stop,36
QQQ,BO,2023-12-18 17:30:00+00:00,2023-12-20 19:30:00+00:00,1.0,406.9000146484375,407.2080519104004,1.2417634541636338,transition,697.4364063572257,stop,17
QQQ,BO,2023-12-21 14:30:00+00:00,2023-12-22 14:30:00+00:00,-1.0,407.04999755859376,408.78988815307616,1.4358468018661814,transition,546.0209056334597,stop,8
QQQ,BO,2023-12-26 20:30:00+00:00,2023-12-29 15:30:00+00:00,1.0,411.33000732421874,409.92960189819337,1.2338431976929785,range,-5061.013705722042,stop,17
QQQ,BO,2024-01-02 15:30:00+00:00,2024-01-08 14:30:00+00:00,-1.0,402.6300146484375,400.6710794067383,0.5014765862507031,transition,13556.44270196009,stop,28
QQQ,BO,2024-01-08 18:30:00+00:00,2024-01-11 14:30:00+00:00,1.0,402.8550012207031,406.1750051879883,1.2284093301722239,transition,11094.021701722888,stop,18
QQQ,BO,2024-01-18 15:30:00+00:00,2024-01-25 18:30:00+00:00,1.0,411.3600061035156,425.09294723510743,1.0123281416037433,transition,38305.82094372786,stop,39
QQQ,BO,2024-01-31 15:30:00+00:00,2024-01-31 19:30:00+00:00,-1.0,419.0300085449219,422.14259847005206,0.4730870074131876,transition,3496.7663053818387,stop,5
QQQ,BO,2024-02-01 14:30:00+00:00,2024-02-02 14:30:00+00:00,-1.0,418.7800085449219,422.4155044555664,1.159317257329004,transition,-10071.917742596046,stop,8
QQQ,BO,2024-02-02 17:30:00+00:00,2024-02-05 15:30:00+00:00,1.0,429.6400048828125,425.1111017862956,0.9485488081805162,transition,-12010.737820663426,stop,6
QQQ,BO,2024-02-07 15:30:00+00:00,2024-02-12 18:30:00+00:00,1.0,432.6199853515625,435.63720153808595,1.0647878609199657,transition,8318.449772398506,stop,25
QQQ,BO,2024-02-13 15:30:00+00:00,2024-02-14 14:30:00+00:00,-1.0,430.04999755859376,430.47252822875976,0.4847807728261706,transition,4443.262741783044,stop,7
QQQ,BO,2024-02-20 15:30:00+00:00,2024-02-22 14:30:00+00:00,-1.0,424.84000610351563,428.4124772644043,0.3169729887100068,range,1639.7368183951826,stop,14
QQQ,BO,2024-02-22 15:30:00+00:00,2024-02-27 17:30:00+00:00,1.0,435.9900109863281,435.8893949890137,0.28001921785289713,shock,-147.8938184961259,stop,24
QQQ,BO,2024-02-28 15:30:00+00:00,2024-02-29 14:30:00+00:00,-1.0,434.94001220703126,438.10708872477215,1.3820697221633735,transition,8842.184061948206,stop,7
QQQ,BO,2024-03-01 15:30:00+00:00,2024-03-05 14:30:00+00:00,1.0,441.93001342773437,442.0269338989258,1.3179803450508623,transition,-59.38255238369402,stop,14
QQQ,BO,2024-03-05 20:30:00+00:00,2024-03-06 14:30:00+00:00,-1.0,433.84000610351563,437.27554575602215,1.272938082832892,shock,-3840.52992456101,stop,2
QQQ,BO,2024-03-07 19:30:00+00:00,2024-03-08 16:30:00+00:00,1.0,446.25398803710937,441.78850809733075,0.9995556306458003,range,-12099.234381939503,stop,5
QQQ,BO,2024-03-15 14:30:00+00:00,2024-03-18 13:30:00+00:00,-1.0,435.04999755859376,439.27165771484374,0.9241649707539468,transition,16083.331792517736,stop,7
QQQ,BO,2024-03-20 18:30:00+00:00,2024-03-25 13:30:00+00:00,1.0,441.0999963378906,444.0027830505371,1.0710024374857323,transition,8030.8364559656475,stop,17
QQQ,BO,2024-04-02 14:30:00+00:00,2024-04-03 13:30:00+00:00,-1.0,438.9050085449219,442.4955647786458,0.42972922697971205,shock,-1041.7558480273174,stop,7
QQQ,BO,2024-04-04 19:30:00+00:00,2024-04-05 14:30:00+00:00,-1.0,436.04999755859376,440.26222737630206,0.3625075333578635,transition,-571.1562453301633,stop,3
QQQ,BO,2024-04-11 17:30:00+00:00,2024-04-12 14:30:00+00:00,1.0,443.76,439.5299971008301,0.9633290082188167,transition,-11218.290245395421,stop,5
QQQ,BO,2024-04-15 17:30:00+00:00,2024-04-22 17:30:00+00:00,-1.0,432.79999755859376,420.6115090942383,0.8867706985693653,transition,39649.64470715247,stop,36
QQQ,BO,2024-04-24 14:30:00+00:00,2024-04-25 13:30:00+00:00,1.0,428.0999963378906,423.1621373494466,0.8652844874344137,transition,-12436.420499164164,stop,7
QQQ,BO,2024-04-26 14:30:00+00:00,2024-04-30 16:30:00+00:00,1.0,430.020009765625,427.5934812927246,0.29554212087920295,transition,-2091.7867791482645,stop,17
