Datetime,equity
2024-04-23 00:00:00+00:00,1000000.0
2024-04-24 00:00:00+00:00,1000000.0
2024-04-25 00:00:00+00:00,1000000.0
2024-04-26 00:00:00+00:00,1000000.0
2024-04-28 00:00:00+00:00,1000000.0
2024-04-29 00:00:00+00:00,998751.9895354294
2024-04-30 00:00:00+00:00,998751.9895354294
2024-05-01 00:00:00+00:00,998751.9895354294
2024-05-02 00:00:00+00:00,998751.9895354294
2024-05-03 00:00:00+00:00,998751.9895354294
2024-05-05 00:00:00+00:00,998751.9895354294
2024-05-06 00:00:00+00:00,998751.9895354294
2024-05-07 00:00:00+00:00,998751.9895354294
2024-05-08 00:00:00+00:00,998701.7917023861
2024-05-09 00:00:00+00:00,998701.7917023861
2024-05-10 00:00:00+00:00,999584.3114176504
2024-05-12 00:00:00+00:00,1001404.0965398268
2024-05-13 00:00:00+00:00,1001503.3199590616
2024-05-14 00:00:00+00:00,1001939.9961401209
2024-05-15 00:00:00+00:00,1005498.7684949058
2024-05-16 00:00:00+00:00,1005970.5629376754
2024-05-17 00:00:00+00:00,1010036.9852094516
2024-05-19 00:00:00+00:00,1008762.0605607693
2024-05-20 00:00:00+00:00,1007397.64500734
2024-05-21 00:00:00+00:00,1012256.4401193806
2024-05-22 00:00:00+00:00,1012256.4401193806
2024-05-23 00:00:00+00:00,1028504.0599122075
2024-05-24 00:00:00+00:00,1036014.478269697
2024-05-26 00:00:00+00:00,1036014.478269697
2024-05-27 00:00:00+00:00,1036014.478269697
2024-05-28 00:00:00+00:00,1045728.2271448757
2024-05-29 00:00:00+00:00,1037909.0681418092
2024-05-30 00:00:00+00:00,1057264.8656888455
2024-05-31 00:00:00+00:00,1059495.4997340578
2024-06-03 00:00:00+00:00,1100193.5348149473
2024-06-04 00:00:00+00:00,1103203.0945010653
2024-06-05 00:00:00+00:00,1106384.4778983523
2024-06-06 00:00:00+00:00,1108750.953179642
2024-06-07 00:00:00+00:00,1108750.953179642
2024-06-09 00:00:00+00:00,1108750.953179642
2024-06-10 00:00:00+00:00,1119141.18626371
2024-06-11 00:00:00+00:00,1112993.9866759877
2024-06-12 00:00:00+00:00,1111691.5895481543
2024-06-13 00:00:00+00:00,1111691.5895481543
2024-06-14 00:00:00+00:00,1105676.97074497
2024-06-16 00:00:00+00:00,1105676.97074497
2024-06-17 00:00:00+00:00,1111374.5677588969
2024-06-18 00:00:00+00:00,1115959.5098215207
2024-06-19 00:00:00+00:00,1115167.7687336674
2024-06-20 00:00:00+00:00,1121472.3227155965
2024-06-21 00:00:00+00:00,1117463.0432591992
2024-06-23 00:00:00+00:00,1117463.0432591992
2024-06-24 00:00:00+00:00,1117463.0432591992
2024-06-25 00:00:00+00:00,1118520.2876748794
2024-06-26 00:00:00+00:00,1113753.4775812312
2024-06-27 00:00:00+00:00,1113753.4775812312
2024-06-28 00:00:00+00:00,1113753.4775812312
2024-07-02 00:00:00+00:00,1113753.4775812312
2024-07-03 00:00:00+00:00,1111805.1822993832
2024-07-05 00:00:00+00:00,1111805.1822993832
2024-07-07 00:00:00+00:00,1111805.1822993832
2024-07-08 00:00:00+00:00,1111805.1822993832
2024-07-09 00:00:00+00:00,1106191.7268357351
2024-07-10 00:00:00+00:00,1106191.7268357351
2024-07-11 00:00:00+00:00,1106191.7268357351
2024-07-12 00:00:00+00:00,1118463.972896455
2024-07-14 00:00:00+00:00,1117194.232212547
2024-07-15 00:00:00+00:00,1121811.8212111976
2024-07-16 00:00:00+00:00,1149735.9739118575
2024-07-17 00:00:00+00:00,1158474.9227571792
2024-07-18 00:00:00+00:00,1155966.6875218952
2024-07-19 00:00:00+00:00,1166387.057832987
2024-07-21 00:00:00+00:00,1162519.7340237554
2024-07-22 00:00:00+00:00,1168954.540734244
2024-07-23 00:00:00+00:00,1169537.094946303
2024-07-24 00:00:00+00:00,1169537.094946303
2024-07-25 00:00:00+00:00,1163240.1803553717
2024-07-26 00:00:00+00:00,1157729.960739512
2024-07-28 00:00:00+00:00,1165410.8274384912
2024-07-29 00:00:00+00:00,1154203.615015354
2024-07-30 00:00:00+00:00,1156117.1152274495
2024-07-31 00:00:00+00:00,1166690.3926816955
2024-08-01 00:00:00+00:00,1154281.263113864
2024-08-02 00:00:00+00:00,1174204.499831374
2024-08-04 00:00:00+00:00,1175503.020968186
2024-08-05 00:00:00+00:00,1180795.7842285726
2024-08-06 00:00:00+00:00,1193932.1319175763
2024-08-07 00:00:00+00:00,1194282.2776235978
2024-08-08 00:00:00+00:00,1189003.6910595454
2024-08-09 00:00:00+00:00,1188881.7094664918
2024-08-11 00:00:00+00:00,1186394.0094716484
2024-08-12 00:00:00+00:00,1210370.4037744934
2024-08-13 00:00:00+00:00,1207415.4770747484
2024-08-14 00:00:00+00:00,1208684.2317808655
2024-08-15 00:00:00+00:00,1206102.4739672279
